dataset,subset,transform,orientation,channel,total_samples,group,kstest_stat_cutoff_0.05,kstest_stat_best,pass,failure_category,failure_type,beat_all_priors,which_ones,github_plot
segmentAnything,toy,wavelet,horizontal,gray,409600,7,0.00067,0.04234,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_7.jpg
segmentAnything,toy,wavelet,horizontal,gray,1638400,8,0.00034,0.07419,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_8.jpg
segmentAnything,toy,wavelet,horizontal,gray,6553600,9,0.00017,0.11294,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_9.jpg
segmentAnything,toy,wavelet,horizontal,gray,26214400,10,0.00008,0.15544,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/gray/plots/compare_cdf_pdf_layer_10.jpg
segmentAnything,toy,wavelet,horizontal,green,400,2,0.02143,0.05598,FALSE,trivial_failure,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_2.jpg
segmentAnything,toy,wavelet,horizontal,green,1600,3,0.01073,0.04062,FALSE,trivial_failure,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_3.jpg
segmentAnything,toy,wavelet,horizontal,green,6400,4,0.00537,0.02972,FALSE,trivial_failure,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_4.jpg
segmentAnything,toy,wavelet,horizontal,green,25600,5,0.00268,0.02362,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_5.jpg
segmentAnything,toy,wavelet,horizontal,green,102400,6,0.00134,0.03707,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_6.jpg
segmentAnything,toy,wavelet,horizontal,green,409600,7,0.00067,0.06830,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_7.jpg
segmentAnything,toy,wavelet,horizontal,green,1638400,8,0.00034,0.11194,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_8.jpg
segmentAnything,toy,wavelet,horizontal,green,6553600,9,0.00017,0.16034,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_9.jpg
segmentAnything,toy,wavelet,horizontal,green,26214400,10,0.00008,0.20994,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/green/plots/compare_cdf_pdf_layer_10.jpg
segmentAnything,toy,wavelet,horizontal,red,400,2,0.02143,0.06629,FALSE,trivial_failure,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_2.jpg
segmentAnything,toy,wavelet,horizontal,red,1600,3,0.01073,0.04447,FALSE,trivial_failure,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_3.jpg
segmentAnything,toy,wavelet,horizontal,red,6400,4,0.00537,0.03229,FALSE,trivial_failure,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_4.jpg
segmentAnything,toy,wavelet,horizontal,red,25600,5,0.00268,0.02598,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_5.jpg
segmentAnything,toy,wavelet,horizontal,red,102400,6,0.00134,0.03976,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_6.jpg
segmentAnything,toy,wavelet,horizontal,red,409600,7,0.00067,0.07312,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_7.jpg
segmentAnything,toy,wavelet,horizontal,red,1638400,8,0.00034,0.11939,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_8.jpg
segmentAnything,toy,wavelet,horizontal,red,6553600,9,0.00017,0.16941,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_9.jpg
segmentAnything,toy,wavelet,horizontal,red,26214400,10,0.00008,0.21855,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/horizontal/red/plots/compare_cdf_pdf_layer_10.jpg
segmentAnything,toy,wavelet,vertical,blue,400,2,0.02143,0.01934,TRUE,REGENERATE PLOT,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_2.jpg
segmentAnything,toy,wavelet,vertical,blue,1600,3,0.01073,0.00678,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_3.jpg
segmentAnything,toy,wavelet,vertical,blue,6400,4,0.00537,0.00882,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_4.jpg
segmentAnything,toy,wavelet,vertical,blue,25600,5,0.00268,0.01648,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_5.jpg
segmentAnything,toy,wavelet,vertical,blue,102400,6,0.00134,0.03744,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_6.jpg
segmentAnything,toy,wavelet,vertical,blue,409600,7,0.00067,0.07347,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_7.jpg
segmentAnything,toy,wavelet,vertical,blue,1638400,8,0.00034,0.11757,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_8.jpg
segmentAnything,toy,wavelet,vertical,blue,6553600,9,0.00017,0.16405,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_9.jpg
segmentAnything,toy,wavelet,vertical,blue,26214400,10,0.00008,0.21201,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/blue/plots/compare_cdf_pdf_layer_10.jpg
segmentAnything,toy,wavelet,vertical,gray,400,2,0.02143,0.02224,FALSE,TO DISCUSS,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_2.jpg
segmentAnything,toy,wavelet,vertical,gray,1600,3,0.01073,0.00712,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_3.jpg
segmentAnything,toy,wavelet,vertical,gray,6400,4,0.00537,0.00360,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_4.jpg
segmentAnything,toy,wavelet,vertical,gray,25600,5,0.00268,0.00705,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_5.jpg
segmentAnything,toy,wavelet,vertical,gray,102400,6,0.00134,0.01637,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_6.jpg
segmentAnything,toy,wavelet,vertical,gray,409600,7,0.00067,0.03964,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_7.jpg
segmentAnything,toy,wavelet,vertical,gray,1638400,8,0.00034,0.07315,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_8.jpg
segmentAnything,toy,wavelet,vertical,gray,6553600,9,0.00017,0.11243,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_9.jpg
segmentAnything,toy,wavelet,vertical,gray,26214400,10,0.00008,0.15526,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/gray/plots/compare_cdf_pdf_layer_10.jpg
segmentAnything,toy,wavelet,vertical,green,400,2,0.02143,0.01981,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_2.jpg
segmentAnything,toy,wavelet,vertical,green,1600,3,0.01073,0.00601,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_3.jpg
segmentAnything,toy,wavelet,vertical,green,6400,4,0.00537,0.00596,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_4.jpg
segmentAnything,toy,wavelet,vertical,green,25600,5,0.00268,0.01200,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_5.jpg
segmentAnything,toy,wavelet,vertical,green,102400,6,0.00134,0.03246,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_6.jpg
segmentAnything,toy,wavelet,vertical,green,409600,7,0.00067,0.06766,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_7.jpg
segmentAnything,toy,wavelet,vertical,green,1638400,8,0.00034,0.11226,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_8.jpg
segmentAnything,toy,wavelet,vertical,green,6553600,9,0.00017,0.16036,FALSE,trivial_failure,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_9.jpg
segmentAnything,toy,wavelet,vertical,green,26214400,10,0.00008,0.21064,FALSE,trivial_failure,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/green/plots/compare_cdf_pdf_layer_10.jpg
segmentAnything,toy,wavelet,vertical,red,400,2,0.02143,0.02376,FALSE,trivial_failure,asymmetric,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_2.jpg
segmentAnything,toy,wavelet,vertical,red,1600,3,0.01073,0.00943,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_3.jpg
segmentAnything,toy,wavelet,vertical,red,6400,4,0.00537,0.00668,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_4.jpg
segmentAnything,toy,wavelet,vertical,red,25600,5,0.00268,0.01279,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_5.jpg
segmentAnything,toy,wavelet,vertical,red,102400,6,0.00134,0.03427,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_6.jpg
segmentAnything,toy,wavelet,vertical,red,409600,7,0.00067,0.07293,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_7.jpg
segmentAnything,toy,wavelet,vertical,red,1638400,8,0.00034,0.12044,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_8.jpg
segmentAnything,toy,wavelet,vertical,red,6553600,9,0.00017,0.16981,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_9.jpg
segmentAnything,toy,wavelet,vertical,red,26214400,10,0.00008,0.22017,FALSE,TO DISCUSS,spike-and-slab,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/toy/wavelet/vertical/red/plots/compare_cdf_pdf_layer_10.jpg
spaceNet,full,fourier,,blue,4761,2,0.00622,0.00631,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,fourier,,blue,10203,5,0.00425,0.00792,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,fourier,,blue,32649,8,0.00238,0.00662,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,fourier,,blue,90466,11,0.00143,0.00612,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_11.jpg
spaceNet,full,fourier,,blue,272760,14,0.00082,0.00492,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_14.jpg
spaceNet,full,fourier,,blue,829844,17,0.00047,0.00355,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_17.jpg
spaceNet,full,fourier,,blue,2514019,20,0.00027,0.00144,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_20.jpg
spaceNet,full,fourier,,blue,6573452,23,0.00017,0.00163,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/blue/plots/compare_cdf_pdf_layer_23.jpg
spaceNet,full,fourier,,gray,4761,2,0.00622,0.00650,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,fourier,,gray,10203,5,0.00425,0.00824,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,fourier,,gray,32649,8,0.00238,0.00682,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,fourier,,gray,90466,11,0.00143,0.00617,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_11.jpg
spaceNet,full,fourier,,gray,272760,14,0.00082,0.00544,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_14.jpg
spaceNet,full,fourier,,gray,829844,17,0.00047,0.00364,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_17.jpg
spaceNet,full,fourier,,gray,2514019,20,0.00027,0.00226,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_20.jpg
spaceNet,full,fourier,,gray,6573452,23,0.00017,0.00220,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/gray/plots/compare_cdf_pdf_layer_23.jpg
spaceNet,full,fourier,,green,4761,2,0.00622,0.00666,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,fourier,,green,10203,5,0.00425,0.00786,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,fourier,,green,32649,8,0.00238,0.00686,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,fourier,,green,90466,11,0.00143,0.00603,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_11.jpg
spaceNet,full,fourier,,green,272760,14,0.00082,0.00511,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_14.jpg
spaceNet,full,fourier,,green,829844,17,0.00047,0.00360,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_17.jpg
spaceNet,full,fourier,,green,2514019,20,0.00027,0.00245,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_20.jpg
spaceNet,full,fourier,,green,6573452,23,0.00017,0.00246,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/green/plots/compare_cdf_pdf_layer_23.jpg
spaceNet,full,fourier,,red,4761,2,0.00622,0.00517,TRUE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,fourier,,red,10203,5,0.00425,0.00755,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,fourier,,red,32649,8,0.00238,0.00546,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,fourier,,red,90466,11,0.00143,0.00513,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_11.jpg
spaceNet,full,fourier,,red,272760,14,0.00082,0.00507,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_14.jpg
spaceNet,full,fourier,,red,829844,17,0.00047,0.00360,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_17.jpg
spaceNet,full,fourier,,red,2514019,20,0.00027,0.00193,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_20.jpg
spaceNet,full,fourier,,red,6573452,23,0.00017,0.00181,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_23.jpg
spaceNet,full,wavelet,diagonal,blue,1360,2,0.01163,0.01245,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,diagonal,blue,5441,3,0.00582,0.22207,FALSE,TO DISCUSS,large peak,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,diagonal,blue,16664,4,0.00333,0.13269,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg
spaceNet,full,wavelet,diagonal,blue,57476,5,0.00179,0.07417,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg
spaceNet,full,wavelet,diagonal,blue,212562,6,0.00093,0.00849,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg
spaceNet,full,wavelet,diagonal,blue,850250,7,0.00047,0.00853,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg
spaceNet,full,wavelet,diagonal,blue,3401000,8,0.00023,0.00654,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg
spaceNet,full,wavelet,diagonal,blue,13604000,9,0.00012,0.00829,FALSE,practically_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_9.jpg
spaceNet,full,wavelet,diagonal,gray,1360,2,0.01163,0.01000,TRUE,actually_pass,pass,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg
spaceNet,full,wavelet,diagonal,gray,5441,3,0.00582,0.22194,FALSE,TO DISCUSS,large peak,0,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg
spaceNet,full,wavelet,diagonal,gray,16664,4,0.00333,0.13310,FALSE,TO DISCUSS,large peak,1,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg
