filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
10,"(2.0, 1.0, 0.141)",3242.9932,2394.788,4510.291,13.735744,6.094931,54.324215,65536000.0,"(2.0, 1.0, 0.141)",0.0057899935537146,0.4,-1.0,664.5861947158829,0.0,3242.9931640625,0.00016775858896935606,0.004436725909516492,0.4,-0.99,641.7445864118285,0.0,96000
11,"(2.0, 1.0, 0.208)",1197.3448,817.9381,1706.2438,17.1347,7.3950586,63.560234,65536000.0,"(2.0, 1.0, 0.208)",0.0042315429799503,0.3,-0.9,29.837428458109304,0.0,1197.3448486328125,0.00016775858896935606,0.0037528086362525886,0.3,-0.89,28.71791254463098,0.0,128000
12,"(2.0, 1.0, 0.306)",468.3411,310.48373,670.54333,21.947903,8.971785,75.58873,65536000.0,"(2.0, 1.0, 0.306)",0.0059108380224865,0.3,-0.9,9.930258526145566,100.0,440.85882568359375,0.00016775858896935606,0.005897228639505037,0.33,-1.0,31.547019270634824,25.0,54000
13,"(2.0, 1.0, 0.45)",220.53648,147.11174,331.00937,28.5207,10.659022,102.477615,65536000.0,"(2.0, 1.0, 0.45)",0.0110086394424437,0.4,-1.1,54.9906973642765,100.0,220.53648376464844,0.00016775858896935606,0.01098738265605459,0.36,-1.1,39.94921175495854,0.0,16000
14,"(3.0, 0.5, 0.044)",42997.684,33936.027,54418.273,6.8411884,3.8138843,16.643753,65536000.0,"(3.0, 0.5, 0.044)",0.0071288966024034,1.0,-1.1,100000.0,0.0,41847.640625,0.00016775858896935606,0.005421491306286552,0.7,-1.05,56692.25577534602,25.0,64000
15,"(3.0, 0.5, 0.065)",15353.167,11525.817,20206.848,8.839638,4.8866415,22.405865,65536000.0,"(3.0, 0.5, 0.065)",0.0091059735711066,0.7,-1.1,20717.77627535352,200.0,13861.34375,0.00016775858896935606,0.007338249403764263,0.6,-1.07,14353.25590496905,125.0,36000
16,"(3.0, 0.5, 0.096)",5436.802,4041.1614,7211.919,12.280644,6.0806623,36.965527,65536000.0,"(3.0, 0.5, 0.096)",0.0071529493423752,0.4,-1.0,1044.3886020437178,50.0,5228.177734375,0.00016775858896935606,0.0067837066039661,0.39,-1.0,948.5597589292104,25.0,40500
17,"(3.0, 0.5, 0.141)",2110.7625,1486.6293,3013.5896,16.471983,7.743226,71.83799,65536000.0,"(3.0, 0.5, 0.141)",0.0073264454785343,0.3,-0.9,48.62403342339639,50.0,2110.762451171875,0.00016775858896935606,0.006661887305507763,0.29,-0.9,40.441363703281944,0.0,40500
18,"(3.0, 0.5, 0.208)",781.5667,519.1329,1158.5393,20.23979,9.632408,69.95998,65536000.0,"(3.0, 0.5, 0.208)",0.0058756497177619,0.2,-0.7,0.116304570152646,0.0,781.5667114257812,0.00016775858896935606,0.005660690798287682,0.22,-0.8,0.636450921575603,0.0,60750
19,"(3.0, 0.5, 0.306)",321.70187,221.96304,479.5277,24.825539,10.54513,96.986824,65536000.0,"(3.0, 0.5, 0.306)",0.0054854666692647,0.3,-1.0,10.90630465652347,50.0,280.43927001953125,0.00016775858896935606,0.0048032741292372005,0.31,-1.0,13.295397014768467,75.0,81000
20,"(3.0, 0.5, 0.45)",159.4351,99.5562,259.3324,31.513683,12.682337,114.41006,65536000.0,"(3.0, 0.5, 0.45)",0.00819433473577,0.2,-0.9,0.0632678985595702,0.0,141.2353515625,0.00016775858896935606,0.00769689665786083,0.21,-0.9,0.10526539423208653,50.0,32000
21,"(3.0, 1.0, 0.044)",51052.195,38748.312,70046.02,11.11703,5.271424,38.193348,65536000.0,"(3.0, 1.0, 0.044)",0.0067552267238815,0.4,-0.9,7540.638348235098,0.0,47893.62890625,0.00016775858896935606,0.0052360614238949055,0.5,-0.97,21933.33435897142,50.0,64000
22,"(3.0, 1.0, 0.065)",18193.469,12895.415,25358.47,14.231808,6.3186035,56.42935,65536000.0,"(3.0, 1.0, 0.065)",0.0075695270040414,0.3,-0.8,315.52575487598057,0.0,18193.46875,0.00016775858896935606,0.0056584213306571235,0.34,-0.9,1078.4431765132174,0.0,60750
23,"(3.0, 1.0, 0.096)",6965.8066,5032.2793,10565.114,20.489113,7.670237,79.2877,65536000.0,"(3.0, 1.0, 0.096)",0.0067575135889437,0.3,-0.9,173.5855443233377,0.0,6965.806640625,0.00016775858896935606,0.005703472552291755,0.26,-0.8,34.66846460409635,0.0,54000
24,"(3.0, 1.0, 0.141)",2463.0537,1588.0222,4007.8723,27.97654,8.825868,139.62875,65536000.0,"(3.0, 1.0, 0.141)",0.0068972896934419,0.3,-0.9,51.002893766747825,100.0,2463.0537109375,0.00016775858896935606,0.005051487956183043,0.21,-0.7,0.7180162454903779,0.0,72000
25,"(3.0, 1.0, 0.208)",940.5836,598.1563,1565.5133,31.72916,10.993246,105.96643,65536000.0,"(3.0, 1.0, 0.208)",0.0062259584990153,0.2,-0.7,0.1229804720197405,50.0,940.5836181640625,0.00016775858896935606,0.004463246621537631,0.16,-0.5,0.0012706293221990462,0.0,96000
26,"(3.0, 1.0, 0.306)",383.1721,237.33542,631.6159,41.130527,12.302233,157.77295,65536000.0,"(3.0, 1.0, 0.306)",0.0065977412400357,0.2,-0.8,0.0907352413211787,0.0,301.04962158203125,0.00016775858896935606,0.00478254231865205,0.25,-0.9,1.5527498307319056,100.0,81000
27,"(3.0, 1.0, 0.45)",166.43944,95.11527,290.55713,46.33122,13.740106,196.43729,65536000.0,"(3.0, 1.0, 0.45)",0.0093553866271924,0.1,-0.2,7.092945322077211e-11,0.0,166.43943786621094,0.00016775858896935606,0.006586504881032518,0.15,-0.7,0.00016732405529152854,0.0,40500
28,"(4.0, 0.5, 0.044)",39986.56,31623.79,53196.94,7.5767508,3.4794068,30.90907,65536000.0,"(4.0, 0.5, 0.044)",0.0067304412026437,0.6,-1.0,33953.91361960478,0.0,39986.55859375,0.00016775858896935606,0.0047712300714266576,0.7,-1.03,51419.27992401834,0.0,81000
29,"(4.0, 0.5, 0.065)",14740.787,10933.211,19194.377,10.0606575,4.8833094,30.737167,65536000.0,"(4.0, 0.5, 0.065)",0.0075161909438793,0.5,-1.0,6944.42236328125,50.0,14740.787109375,0.00016775858896935606,0.0055255363820656545,0.5,-1.02,7834.1768225845035,0.0,64000
30,"(4.0, 0.5, 0.096)",5437.471,3913.6204,7637.0576,16.151087,5.9227643,83.10324,65536000.0,"(4.0, 0.5, 0.096)",0.0068080126675786,0.4,-1.0,1114.300309978783,0.0,5437.471,0.00016775858896935606,0.0068080126675786,0.4,-1.0,1114.300309978783,0.0,40500
31,"(4.0, 0.5, 0.141)",1979.101,1368.7692,2943.2603,17.68681,7.2870393,69.25422,65536000.0,"(4.0, 0.5, 0.141)",0.0088565422971391,0.3,-0.9,45.21693588550555,50.0,1979.1009521484375,0.00016775858896935606,0.0069315562897340754,0.3,-0.93,55.479202715807915,0.0,40500
32,"(4.0, 0.5, 0.208)",751.4492,512.5111,1143.637,22.803314,8.281695,123.6246,65536000.0,"(4.0, 0.5, 0.208)",0.0071297025904582,0.3,-0.9,16.009253619569307,100.0,705.3013916015625,0.00016775858896935606,0.005739186142322994,0.28,-0.9,10.153864705128505,25.0,54000
33,"(4.0, 0.5, 0.306)",314.1522,203.16562,510.9675,30.467094,10.196237,154.4439,65536000.0,"(4.0, 0.5, 0.306)",0.0050099740747262,0.3,-1.0,10.487713738253484,50.0,314.1521911621094,0.00016775858896935606,0.004484345551082736,0.24,-0.9,1.073464533830824,0.0,96000
34,"(4.0, 0.5, 0.45)",142.66475,85.758514,243.0867,41.183468,12.841265,167.29707,65536000.0,"(4.0, 0.5, 0.45)",0.0104848001421105,0.2,-0.9,0.0488435563587006,50.0,129.53729248046875,0.00016775858896935606,0.00968735125002372,0.17,-0.8,0.0024877468763472715,25.0,20250
35,"(4.0, 1.0, 0.044)",45943.43,34135.164,60650.99,12.09618,5.4015245,37.388645,65536000.0,"(4.0, 1.0, 0.044)",0.0060310797392947,0.6,-1.0,36436.5866535299,50.0,45943.4296875,0.00016775858896935606,0.0026678339397679385,0.4,-0.85,5854.85235266042,0.0,256000
36,"(4.0, 1.0, 0.065)",16675.236,12215.381,25470.191,16.925564,6.6148458,72.45882,65536000.0,"(4.0, 1.0, 0.065)",0.0034090336948562,0.3,-0.8,289.1953482024705,0.0,16675.236,0.00016775858896935606,0.0034090336948562,0.3,-0.8,289.1953482024705,0.0,162000
37,"(4.0, 1.0, 0.096)",6021.716,4047.567,9126.458,24.063675,7.73936,115.74704,65536000.0,"(4.0, 1.0, 0.096)",0.0064109230509243,0.3,-0.9,150.0591205522771,0.0,6021.7158203125,0.00016775858896935606,0.004958297781716858,0.26,-0.8,29.96977271159221,0.0,72000
38,"(4.0, 1.0, 0.141)",2283.2947,1483.5393,3628.0127,30.915592,9.917178,147.11781,65536000.0,"(4.0, 1.0, 0.141)",0.0060929418440061,0.2,-0.7,0.3397759937104724,0.0,2283.294677734375,0.00016775858896935606,0.005033494607705746,0.2,-0.69,0.3251435858127374,0.0,72000
39,"(4.0, 1.0, 0.208)",908.6674,559.4014,1682.3041,45.331863,11.121518,243.57413,65536000.0,"(4.0, 1.0, 0.208)",0.0050435547577757,0.2,-0.7,0.1168644314720517,50.0,908.6674194335938,0.00016775858896935606,0.0036309732106267756,0.14,-0.4,3.944267411627135e-05,0.0,144000
40,"(4.0, 1.0, 0.306)",356.08856,200.5241,634.06635,49.267483,14.248818,215.8198,65536000.0,"(4.0, 1.0, 0.306)",0.0031292553795615,0.2,-0.8,0.0713794452075701,50.0,320.5384216308594,0.00016775858896935606,0.0028502648448729406,0.2,-0.81,0.07972389314161586,25.0,216000
41,"(4.0, 1.0, 0.45)",158.14862,90.173164,327.013,66.95464,15.592508,269.80887,65536000.0,"(4.0, 1.0, 0.45)",0.0081850932451056,0.2,-0.9,0.0456790681869264,100.0,158.14862060546875,0.00016775858896935606,0.006417361783004852,0.14,-0.7,3.5143161446993224e-05,0.0,45562
