filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
19,"(3.0, 0.5, 0.306)",321.70187,221.96304,479.5277,24.825539,10.54513,96.986824,65536000.0,"(3.0, 0.5, 0.306)",0.005485466669264749,0.3,-1.0,10.90630465652347,50.0,289.95035,0.00016775858896935606
20,"(3.0, 0.5, 0.45)",159.4351,99.5562,259.3324,31.513683,12.682337,114.41006,65536000.0,"(3.0, 0.5, 0.45)",0.008194334735770026,0.2,-0.9,0.06326789855957028,0.0,159.4351,0.00016775858896935606
21,"(3.0, 1.0, 0.044)",51052.195,38748.312,70046.02,11.11703,5.271424,38.193348,65536000.0,"(3.0, 1.0, 0.044)",0.006755226723881541,0.4,-0.9,7540.638348235098,0.0,51052.195,0.00016775858896935606
22,"(3.0, 1.0, 0.065)",18193.469,12895.415,25358.47,14.231808,6.3186035,56.42935,65536000.0,"(3.0, 1.0, 0.065)",0.007569527004041454,0.3,-0.8,315.52575487598057,0.0,18193.469,0.00016775858896935606
23,"(3.0, 1.0, 0.096)",6965.8066,5032.2793,10565.114,20.489113,7.670237,79.2877,65536000.0,"(3.0, 1.0, 0.096)",0.006757513588943775,0.3,-0.9,173.5855443233377,0.0,6965.8066,0.00016775858896935606
24,"(3.0, 1.0, 0.141)",2463.0537,1588.0222,4007.8723,27.97654,8.825868,139.62875,65536000.0,"(3.0, 1.0, 0.141)",0.006897289693441944,0.3,-0.9,51.002893766747825,100.0,2046.6929,0.00016775858896935606
25,"(3.0, 1.0, 0.208)",940.5836,598.1563,1565.5133,31.72916,10.993246,105.96643,65536000.0,"(3.0, 1.0, 0.208)",0.006225958499015333,0.2,-0.7,0.12298047201974051,50.0,826.4288,0.00016775858896935606
26,"(3.0, 1.0, 0.306)",383.1721,237.33542,631.6159,41.130527,12.302233,157.77295,65536000.0,"(3.0, 1.0, 0.306)",0.006597741240035759,0.2,-0.8,0.09073524132117879,0.0,383.1721,0.00016775858896935606
27,"(3.0, 1.0, 0.45)",166.43944,95.11527,290.55713,46.33122,13.740106,196.43729,65536000.0,"(3.0, 1.0, 0.45)",0.009355386627192486,0.1,-0.2,7.092945322077211e-11,0.0,166.43944,0.00016775858896935606
28,"(4.0, 0.5, 0.044)",39986.56,31623.79,53196.94,7.5767508,3.4794068,30.90907,65536000.0,"(4.0, 0.5, 0.044)",0.006730441202643725,0.6,-1.0,33953.91361960478,0.0,39986.56,0.00016775858896935606
29,"(4.0, 0.5, 0.065)",14740.787,10933.211,19194.377,10.0606575,4.8833094,30.737167,65536000.0,"(4.0, 0.5, 0.065)",0.007516190943879342,0.5,-1.0,6944.42236328125,50.0,13888.845,0.00016775858896935606
30,"(4.0, 0.5, 0.096)",5437.471,3913.6204,7637.0576,16.151087,5.9227643,83.10324,65536000.0,"(4.0, 0.5, 0.096)",0.006808012667578689,0.4,-1.0,1114.300309978783,0.0,5437.471,0.00016775858896935606
31,"(4.0, 0.5, 0.141)",1979.101,1368.7692,2943.2603,17.68681,7.2870393,69.25422,65536000.0,"(4.0, 0.5, 0.141)",0.008856542297139162,0.3,-0.9,45.216935885505556,50.0,1814.5084,0.00016775858896935606
32,"(4.0, 0.5, 0.208)",751.4492,512.5111,1143.637,22.803314,8.281695,123.6246,65536000.0,"(4.0, 0.5, 0.208)",0.007129702590458226,0.3,-0.9,16.009253619569307,100.0,642.43463,0.00016775858896935606
33,"(4.0, 0.5, 0.306)",314.1522,203.16562,510.9675,30.467094,10.196237,154.4439,65536000.0,"(4.0, 0.5, 0.306)",0.005009974074726253,0.3,-1.0,10.487713738253484,50.0,278.82187,0.00016775858896935606
34,"(4.0, 0.5, 0.45)",142.66475,85.758514,243.0867,41.183468,12.841265,167.29707,65536000.0,"(4.0, 0.5, 0.45)",0.010484800142110506,0.2,-0.9,0.048843556358700684,50.0,123.08576,0.00016775858896935606
35,"(4.0, 1.0, 0.044)",45943.43,34135.164,60650.99,12.09618,5.4015245,37.388645,65536000.0,"(4.0, 1.0, 0.044)",0.006031079739294731,0.6,-1.0,36436.5866535299,50.0,42910.332,0.00016775858896935606
36,"(4.0, 1.0, 0.065)",16675.236,12215.381,25470.191,16.925564,6.6148458,72.45882,65536000.0,"(4.0, 1.0, 0.065)",0.0034090336948562616,0.3,-0.8,289.1953482024705,0.0,16675.236,0.00016775858896935606
37,"(4.0, 1.0, 0.096)",6021.716,4047.567,9126.458,24.063675,7.73936,115.74704,65536000.0,"(4.0, 1.0, 0.096)",0.006410923050924333,0.3,-0.9,150.0591205522771,0.0,6021.716,0.00016775858896935606
38,"(4.0, 1.0, 0.141)",2283.2947,1483.5393,3628.0127,30.915592,9.917178,147.11781,65536000.0,"(4.0, 1.0, 0.141)",0.006092941844006106,0.2,-0.7,0.33977599371047246,0.0,2283.2947,0.00016775858896935606
39,"(4.0, 1.0, 0.208)",908.6674,559.4014,1682.3041,45.331863,11.121518,243.57413,65536000.0,"(4.0, 1.0, 0.208)",0.005043554757775709,0.2,-0.7,0.11686443147205171,50.0,785.329,0.00016775858896935606
40,"(4.0, 1.0, 0.306)",356.08856,200.5241,634.06635,49.267483,14.248818,215.8198,65536000.0,"(4.0, 1.0, 0.306)",0.0031292553795615567,0.2,-0.8,0.07137944520757018,50.0,301.43317,0.00016775858896935606
41,"(4.0, 1.0, 0.45)",158.14862,90.173164,327.013,66.95464,15.592508,269.80887,65536000.0,"(4.0, 1.0, 0.45)",0.008185093245105635,0.2,-0.9,0.045679068186926436,100.0,115.11125,0.00016775858896935606
