filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
10,"(2.0, 1.0, 0.141)",14.108161,10.13237,23.545927,22.987734,5.83376,159.90045,160000000.0,"(2.0, 1.0, 0.141)",0.0071520898400067,0.6,-1.1,13.758319191313417,100.0,14.108160972595215,0.00010736608296131946,0.005862905899893023,0.54,-1.1,12.284482905470828,0.0,55615
11,"(2.0, 1.0, 0.208)",5.1228614,3.366376,10.054944,37.73615,6.670326,255.24147,160000000.0,"(2.0, 1.0, 0.208)",0.0082195612672908,0.4,-1.0,1.0498273606839033,0.0,4.5140485763549805,0.00010736608296131946,0.006713886938451263,0.4,-0.98,0.8630328022397402,50.0,39062
12,"(2.0, 1.0, 0.306)",1.7179714,1.1109409,4.099321,65.70682,7.2821126,366.79593,160000000.0,"(2.0, 1.0, 0.306)",0.004966637025094,0.2,-0.4,7.934802111925379e-05,0.0,1.7179714441299438,0.00010736608296131946,0.004068755839700455,0.16,-0.1,4.670050614045053e-07,0.0,117187
13,"(2.0, 1.0, 0.45)",0.75482696,0.50263894,2.467903,133.74791,6.0726047,514.4033,160000000.0,"(2.0, 1.0, 0.45)",0.0033710006536157,0.1,1.3,5.971635935865536e-16,0.0,0.7548269629478455,0.00010736608296131946,0.002975810207924645,0.09,1.7,1.0447856554534191e-18,0.0,211171
14,"(3.0, 0.5, 0.044)",139.32408,106.72535,189.35432,10.795258,4.2112794,56.947453,160000000.0,"(3.0, 0.5, 0.044)",0.0066776102255642,1.9,-1.2,620.2231684213853,0.0,139.32408142089844,0.00010736608296131946,0.006619062596213698,1.88,-1.2,618.9697038432822,0.0,43944
15,"(3.0, 0.5, 0.065)",54.512917,39.335144,82.589676,16.74437,4.8004966,120.06473,160000000.0,"(3.0, 0.5, 0.065)",0.0092910154202041,1.0,-1.2,167.2989781697591,50.0,48.07709503173828,0.00010736608296131946,0.008740387691454798,1.3,-1.21,195.75145252145686,100.0,24718
16,"(3.0, 0.5, 0.096)",24.844587,17.906513,40.746475,22.866888,5.375881,173.36685,160000000.0,"(3.0, 0.5, 0.096)",0.0093619661623678,1.5,-1.2,83.70507661227063,200.0,19.392791748046875,0.00010736608296131946,0.008810542974829194,1.2,-1.19,71.13442110833485,250.0,24718
17,"(3.0, 0.5, 0.141)",10.273449,7.0069065,16.954535,27.373219,7.2860465,168.44084,160000000.0,"(3.0, 0.5, 0.141)",0.0078550864402847,0.5,-1.1,6.371013985739815,50.0,8.895268440246582,0.00010736608296131946,0.007817040156539778,0.51,-1.1,6.565289817246438,75.0,29296
18,"(3.0, 0.5, 0.208)",3.741431,2.391358,7.567248,43.702446,7.9421787,273.9207,160000000.0,"(3.0, 0.5, 0.208)",0.0088210025691293,0.2,-0.6,0.0003648118955197,0.0,3.7414309978485107,0.00010736608296131946,0.006804303419529256,0.25,-0.8,0.012630684327496106,0.0,39062
19,"(3.0, 0.5, 0.306)",1.1976594,0.78916377,3.0075552,71.737404,7.3802586,403.16586,160000000.0,"(3.0, 0.5, 0.306)",0.0045047391328595,0.1,1.0,2.516948815957364e-15,0.0,1.1976593732833862,0.00010736608296131946,0.004267997356001196,0.09,1.3,6.063873260579332e-18,0.0,98874
20,"(3.0, 0.5, 0.45)",0.43484458,0.27656698,1.6192653,168.82391,6.3661427,593.284,160000000.0,"(3.0, 0.5, 0.45)",0.0030763427574831,0.1,2.0,3.984396599282993e-17,50.0,0.3752955496311188,0.00010736608296131946,0.00290079347951977,0.09,2.3,9.50896471913739e-20,25.0,222471
21,"(3.0, 1.0, 0.044)",159.65025,120.91017,250.02219,14.098389,4.4928055,118.48404,160000000.0,"(3.0, 1.0, 0.044)",0.0066792277436819,1.5,-1.2,668.0883993069255,0.0,159.65025,0.00010736608296131946,0.0066792277436819,1.5,-1.2,668.0883993069255,0.0,41710
22,"(3.0, 1.0, 0.065)",61.57288,44.90172,95.26083,15.922783,4.72153,124.64975,160000000.0,"(3.0, 1.0, 0.065)",0.0086699788334045,1.0,-1.2,205.24293263753253,0.0,61.572879791259766,0.00010736608296131946,0.007933452461073964,0.96,-1.2,198.1208326252872,0.0,29296
23,"(3.0, 1.0, 0.096)",25.62438,18.90422,43.937878,23.516132,6.1646113,173.09242,160000000.0,"(3.0, 1.0, 0.096)",0.0102246620503967,1.1,-1.2,73.06543404737137,200.0,21.571767807006836,0.00010736608296131946,0.008324208449107084,0.7,-1.17,42.136627542536516,125.0,27807
24,"(3.0, 1.0, 0.141)",12.506859,8.387513,27.405567,45.194855,7.0266256,313.73743,160000000.0,"(3.0, 1.0, 0.141)",0.009473843123787,0.5,-1.1,7.217797305848864,100.0,12.506858825683594,0.00010736608296131946,0.00770656742238407,0.4,-1.07,3.3294911867733736,0.0,31282
25,"(3.0, 1.0, 0.208)",4.274352,2.8256507,8.60449,44.270775,8.169891,237.70566,160000000.0,"(3.0, 1.0, 0.208)",0.0084142888669866,0.3,-0.9,0.1065154072767836,0.0,4.274352073669434,0.00010736608296131946,0.006432253347286476,0.25,-0.8,0.014429770795757692,0.0,43944
26,"(3.0, 1.0, 0.306)",1.4885468,0.93557394,4.4726996,121.69231,8.121638,489.27094,160000000.0,"(3.0, 1.0, 0.306)",0.0053499159133884,0.1,0.8,6.3585391978919565e-15,0.0,1.2946829795837402,0.00010736608296131946,0.004356728211330485,0.12,0.5,1.720675606252907e-11,25.0,98874
27,"(3.0, 1.0, 0.45)",0.4579739,0.28277746,1.593814,164.32143,6.762876,567.8042,160000000.0,"(3.0, 1.0, 0.45)",0.002978116174956,0.1,1.8,6.994485011014776e-17,50.0,0.373475581407547,0.00010736608296131946,0.0028234563712694616,0.11,1.5,9.725014588850782e-15,50.0,234375
28,"(4.0, 0.5, 0.044)",136.12923,104.41605,195.1473,12.532316,4.037377,79.03131,160000000.0,"(4.0, 0.5, 0.044)",0.0062404333372506,3.3,-1.2,567.8741431838166,100.0,121.79038,0.00010736608296131946,0.0062404333372506,3.3,-1.2,567.8741431838166,100.0,49437
29,"(4.0, 0.5, 0.065)",52.638275,38.425686,75.71562,13.311335,5.0151477,63.8976,160000000.0,"(4.0, 0.5, 0.065)",0.0072125277938948,1.3,-1.2,192.88086697729028,50.0,45.98545837402344,0.00010736608296131946,0.007093791903907465,1.5,-1.2,192.43534314696797,125.0,37077
30,"(4.0, 0.5, 0.096)",23.663502,16.446152,39.452145,23.896835,6.059253,173.95901,160000000.0,"(4.0, 0.5, 0.096)",0.0096262516042641,1.4,-1.2,82.84739424672989,100.0,20.318042755126953,0.00010736608296131946,0.008367252264403602,0.9,-1.18,57.46636797803356,100.0,27807
31,"(4.0, 0.5, 0.141)",10.277639,6.924085,20.741539,35.16071,6.739778,245.2393,160000000.0,"(4.0, 0.5, 0.141)",0.0087911383476863,0.5,-1.1,6.338836087120905,50.0,8.85512924194336,0.00010736608296131946,0.008025742854247259,0.5,-1.09,5.933482472489521,75.0,29296
32,"(4.0, 0.5, 0.208)",3.3609097,2.1670945,7.3048906,53.75061,7.654746,345.77277,160000000.0,"(4.0, 0.5, 0.208)",0.0089485927526306,0.3,-0.8,0.0468559243877862,100.0,3.0299153327941895,0.00010736608296131946,0.006803870921189836,0.3,-0.85,0.06265231507664144,25.0,39062
33,"(4.0, 0.5, 0.306)",1.0732713,0.66771895,3.630314,149.11606,7.626551,548.9343,160000000.0,"(4.0, 0.5, 0.306)",0.00526582829669,0.1,0.9,3.195348618292001e-15,0.0,0.9276066422462463,0.00010736608296131946,0.004858325116915571,0.1,1.1,1.3924412494891027e-15,25.0,78125
34,"(4.0, 0.5, 0.45)",0.3225316,0.20428054,1.3085693,228.756,5.876293,626.158,160000000.0,"(4.0, 0.5, 0.45)",0.0025441875287569,0.1,2.3,1.3911175766659058e-17,50.0,0.27345436811447144,0.00010736608296131946,0.00231096527649588,0.09,2.6,3.2394111899167615e-20,25.0,351562
35,"(4.0, 1.0, 0.044)",143.78783,107.4969,216.27058,13.876215,4.5358267,83.398674,160000000.0,"(4.0, 1.0, 0.044)",0.0058573265037322,3.9,-1.2,558.0584743936399,200.0,119.65864,0.00010736608296131946,0.0058573265037322,3.9,-1.2,558.0584743936399,200.0,55615
36,"(4.0, 1.0, 0.065)",60.048054,45.19979,92.12148,15.751469,4.843852,106.63244,160000000.0,"(4.0, 1.0, 0.065)",0.0070630062585778,1.3,-1.2,208.921867697804,100.0,51.97159957885742,0.00010736608296131946,0.006985585163455821,1.33,-1.2,207.27638667446547,125.0,39062
37,"(4.0, 1.0, 0.096)",24.948524,17.173632,43.256687,28.485497,6.040582,208.54926,160000000.0,"(4.0, 1.0, 0.096)",0.0094302103015241,1.1,-1.2,80.28824258754346,50.0,22.41133689880371,0.00010736608296131946,0.007879004318480876,0.7,-1.17,43.77657705588979,50.0,29296
38,"(4.0, 1.0, 0.141)",10.362214,7.014803,19.75623,39.059826,7.130081,273.2867,160000000.0,"(4.0, 1.0, 0.141)",0.0079011283519614,0.5,-1.1,7.195982005861072,0.0,10.362214088439941,0.00010736608296131946,0.007069273884817817,0.4,-1.04,2.456544089810499,0.0,39062
39,"(4.0, 1.0, 0.208)",4.0852532,2.5975077,10.521443,79.141815,7.587501,418.19052,160000000.0,"(4.0, 1.0, 0.208)",0.009694340824343,0.4,-1.0,0.6615375731382127,100.0,3.627706289291382,0.00010736608296131946,0.007399903622259396,0.3,-0.89,0.08700931237348683,25.0,32958
40,"(4.0, 1.0, 0.306)",1.3246607,0.8047038,3.554098,90.08871,8.315499,443.54498,160000000.0,"(4.0, 1.0, 0.306)",0.0053953526173371,0.1,0.8,5.658476071983976e-15,0.0,1.160443902015686,0.00010736608296131946,0.004142297778032766,0.13,0.4,2.76226407348874e-10,25.0,111232
41,"(4.0, 1.0, 0.45)",0.39251098,0.250197,1.5784774,200.70044,6.6502676,612.0154,160000000.0,"(4.0, 1.0, 0.45)",0.002491199991633,0.1,2.0,3.5172162624725706e-17,50.0,0.3166896,0.00010736608296131946,0.002491199991633,0.1,2.0,3.5172162624725706e-17,50.0,312500
