filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
13,"(2.0, 1.0, 0.45)",0.861887,0.254273,11.049636,3131.8904,10.966228,905.8061,262144000.0,"(2.0, 1.0, 0.45)",0.0047874365710797,0.1,2.2,1.8857053268409224e-17,200.0,0.2610974907875061,8.387993035035688e-05,0.0037479587473504,0.11,2.0,1.968218117609683e-15,250.0,128000,0.309388,0.0422999,0.0,0.273924,0.0169392,0.0,0.218065,0.0128671,0.0,0.0
14,"(3.0, 0.5, 0.044)",106.59744,42.148964,586.84357,631.5728,7.858582,782.44354,262144000.0,"(3.0, 0.5, 0.044)",0.0029247958783535,0.2,0.8,0.0001069631899719,200.0,49.59205627441406,8.387993035035688e-05,0.0022851884439035,0.16,1.2,4.406559477618285e-07,150.0,364500,4.53992,0.0383853,0.0,4.01592,0.0124878,0.0,3.20673,0.0108758,0.0,0.0
15,"(3.0, 0.5, 0.065)",65.65461,21.833363,407.54797,752.80133,8.154731,791.93274,262144000.0,"(3.0, 0.5, 0.065)",0.0026541536510793,0.2,0.6,8.524015031381465e-05,200.0,26.98332405090332,8.387993035035688e-05,0.0020686722917338,0.17,0.9,1.8771334222425092e-06,150.0,432000,3.26153,0.040414,0.0,2.8804,0.0136557,0.0,2.30142,0.0136839,0.0,0.0
16,"(3.0, 0.5, 0.096)",21.175714,11.770467,113.17174,462.32352,5.456414,720.9512,262144000.0,"(3.0, 0.5, 0.096)",0.0013760071441978,0.1,2.4,6.59497941295257e-16,50.0,15.65315055847168,8.387993035035688e-05,0.0012638621053716,0.11,2.0,1.1799735966030334e-13,50.0,1152000,2.38726,0.0425197,0.0,2.10237,0.0154409,0.0,1.68676,0.0150863,0.0,0.0
17,"(3.0, 0.5, 0.141)",7.996752,5.2790093,19.71641,71.0918,6.207589,392.87677,262144000.0,"(3.0, 0.5, 0.141)",0.002614439989069,0.1,2.3,3.6456799560968086e-16,50.0,6.85029411315918,8.387993035035688e-05,0.0026049980934901,0.11,2.0,5.163922848821199e-14,50.0,288000,1.57953,0.0437085,0.0,1.39219,0.0171611,0.0,1.11383,0.0149079,0.0,0.0
18,"(3.0, 0.5, 0.208)",4.184376,1.5988281,30.735693,972.5586,10.076966,827.5541,262144000.0,"(3.0, 0.5, 0.208)",0.0031734069656327,0.1,2.7,3.990423517565531e-17,200.0,1.85027,8.387993035035688e-05,0.0031734069656327,0.1,2.7,3.990423517565531e-17,200.0,192000,0.852662,0.0392723,0.0,0.753721,0.0139737,0.0,0.601843,0.0103764,0.0,0.0
19,"(3.0, 0.5, 0.306)",1.3095968,0.51645005,9.802202,946.4138,12.914813,834.0601,262144000.0,"(3.0, 0.5, 0.306)",0.0079759418176372,0.1,1.7,1.3418500411784395e-16,200.0,0.4808477461338043,8.387993035035688e-05,0.0055632384841873,0.1,2.0,5.3403883692457656e-17,300.0,60750,0.39916,0.044706,0.0,0.354703,0.0201848,0.0,0.280771,0.0144302,0.0,0.0
20,"(3.0, 0.5, 0.45)",0.3795602,0.10663854,5.9687047,4570.35,13.65487,934.9073,262144000.0,"(3.0, 0.5, 0.45)",0.0088613620890865,0.1,1.7,2.96432157084885e-17,200.0,0.1096123233437538,8.387993035035688e-05,0.0063473716597881,0.1,1.9,1.5754274172924005e-17,275.0,48000,0.18633,0.0451328,0.0,0.165675,0.0207037,0.0,0.131071,0.0148075,0.0,0.0
21,"(3.0, 1.0, 0.044)",90.02466,44.10672,360.78604,297.00003,7.726381,631.7109,262144000.0,"(3.0, 1.0, 0.044)",0.0026650256880321,0.1,2.5,1.827291070629761e-15,100.0,52.33551025390625,8.387993035035688e-05,0.0020367373152349,0.1,2.7,1.128704714498396e-15,125.0,432000,4.50638,0.0395429,0.0,3.98568,0.0133667,0.0,3.18027,0.0120631,0.0,0.0
22,"(3.0, 1.0, 0.065)",69.35093,25.958418,530.9998,1171.3651,8.023603,848.1699,262144000.0,"(3.0, 1.0, 0.065)",0.0027807932572784,0.1,3.0,3.28786124083169e-16,200.0,31.755348205566406,8.387993035035688e-05,0.0019963023062545,0.09,3.1,1.1775855890181177e-18,125.0,486000,3.47937,0.0394456,0.0,3.07596,0.0130995,0.0,2.45386,0.0123097,0.0,0.0
23,"(3.0, 1.0, 0.096)",59.833294,14.271273,510.32178,1578.9563,6.4916444,918.89044,262144000.0,"(3.0, 1.0, 0.096)",0.001675707756114,0.1,2.4,7.28574001757205e-16,100.0,17.292667,8.387993035035688e-05,0.001675707756114,0.1,2.4,7.28574001757205e-16,100.0,648000,2.52343,0.0415599,0.0,2.22892,0.0149367,0.0,1.77814,0.0139738,0.0,0.0
24,"(3.0, 1.0, 0.141)",14.663283,5.917879,100.31881,768.50305,6.768194,797.1748,262144000.0,"(3.0, 1.0, 0.141)",0.0026571560440473,0.1,2.5,2.5011120075560767e-16,100.0,7.4585247,8.387993035035688e-05,0.0026571560440473,0.1,2.5,2.5011120075560767e-16,100.0,256000,1.67333,0.0414292,0.0,1.47808,0.015586,0.0,1.18068,0.0124594,0.0,0.0
25,"(3.0, 1.0, 0.208)",10.27314,2.1073284,56.31827,915.2055,11.90136,788.5148,262144000.0,"(3.0, 1.0, 0.208)",0.0036703237401849,0.1,2.5,7.717475007949784e-17,200.0,2.216590881347656,8.387993035035688e-05,0.0030883221243291,0.1,2.6,5.946422156349659e-17,225.0,192000,0.928427,0.0410138,0.0,0.819859,0.0154379,0.0,0.655105,0.0117401,0.0,0.0
26,"(3.0, 1.0, 0.306)",1.2712631,0.4851709,14.131833,2324.8987,7.972315,891.22833,262144000.0,"(3.0, 1.0, 0.306)",0.0039752157079638,0.1,2.6,1.407378911553516e-17,200.0,0.5382941365242004,8.387993035035688e-05,0.0034993390878554,0.11,2.2,2.5825435931369828e-15,175.0,144000,0.455641,0.0409545,0.0,0.403855,0.0158081,0.0,0.32065,0.0117,0.0,0.0
27,"(3.0, 1.0, 0.45)",0.2943504,0.08856749,4.001942,3467.9387,10.539304,929.0887,262144000.0,"(3.0, 1.0, 0.45)",0.0062609566009693,0.1,2.1,8.631623729764545e-18,200.0,0.0925788506865501,8.387993035035688e-05,0.0053363385290023,0.1,2.3,4.9269834948850525e-18,275.0,64000,0.183927,0.0432106,0.0,0.163061,0.018778,0.0,0.129544,0.0128646,0.0,0.0
28,"(4.0, 0.5, 0.044)",72.07771,38.50556,303.8839,324.08826,5.2765493,664.5809,262144000.0,"(4.0, 0.5, 0.044)",0.0015960289593456,0.1,3.2,3.578514786894246e-16,100.0,47.98770523071289,8.387993035035688e-05,0.0012239469772132,0.09,3.6,6.22032894824602e-19,75.0,1296000,4.48981,0.0382526,0.0,3.95709,0.0119162,0.0,3.17801,0.0106589,0.0,0.0
29,"(4.0, 0.5, 0.065)",42.39347,18.884502,312.61884,1012.6963,5.023573,805.7442,262144000.0,"(4.0, 0.5, 0.065)",0.0017130970241207,0.1,3.4,1.2475868777218176e-16,100.0,24.496583938598636,8.387993035035688e-05,0.001079585140241,0.09,3.7,2.6029529571702e-19,75.0,1536000,3.25319,0.0380152,0.0,2.86698,0.0115236,0.0,2.30554,0.0107593,0.0,8.333318099999997e-266
30,"(4.0, 0.5, 0.096)",16.312197,10.614253,77.41905,301.46786,4.5533233,669.49493,262144000.0,"(4.0, 0.5, 0.096)",0.0018795056737702,0.1,2.2,1.1027521340179412e-15,0.0,16.312196731567383,8.387993035035688e-05,0.0017001500510342,0.09,2.6,1.9323850260180842e-18,0.0,648000,2.35321,0.0429735,0.0,2.07115,0.0157122,0.0,1.66061,0.0158033,0.0,0.0
31,"(4.0, 0.5, 0.141)",32.59408,6.0861125,266.52136,1620.1091,8.110493,901.9158,262144000.0,"(4.0, 0.5, 0.141)",0.0040606722048318,0.1,2.5,2.2359253710684315e-16,200.0,7.096118450164795,8.387993035035688e-05,0.002951866460551,0.09,2.7,6.597788595026829e-19,150.0,216000,1.58352,0.043866,0.0,1.40056,0.0179759,0.0,1.11426,0.0145982,0.0,0.0
32,"(4.0, 0.5, 0.208)",4.7876205,1.6698716,36.824776,1092.6433,11.750117,839.3813,262144000.0,"(4.0, 0.5, 0.208)",0.006111222357121,0.1,2.2,1.2480178138278524e-16,200.0,1.7255762815475464,8.387993035035688e-05,0.0043454756798011,0.11,2.0,1.3007825124690731e-14,250.0,96000,0.793224,0.0422848,0.0,0.703164,0.0173769,0.0,0.558495,0.0124795,0.0,0.0
33,"(4.0, 0.5, 0.306)",0.9367675,0.37419894,6.739338,933.8988,11.4331045,810.1445,262144000.0,"(4.0, 0.5, 0.306)",0.0067662441485208,0.1,1.7,1.0233374578218354e-16,200.0,0.3818899393081665,8.387993035035688e-05,0.0055954511427036,0.1,1.9,5.488797814160194e-17,275.0,60750,0.35126,0.0464529,0.0,0.311921,0.0216505,0.0,0.247185,0.0161843,0.0,0.0
34,"(4.0, 0.5, 0.45)",0.08175987,0.04372206,0.59047496,872.51807,8.157882,802.80334,262144000.0,"(4.0, 0.5, 0.45)",0.0065769913923776,0.1,2.4,2.0575856907174613e-18,200.0,0.0488366931676864,8.387993035035688e-05,0.0056797586075456,0.09,2.8,3.582393881048164e-21,200.0,57663,0.133993,0.0431743,0.0,0.11851,0.0189133,0.0,0.0946259,0.0125024,0.0,0.0
35,"(4.0, 1.0, 0.044)",142.07094,42.26903,1264.4556,1690.6146,8.239449,880.769,262144000.0,"(4.0, 1.0, 0.044)",0.0028848718423248,0.1,3.2,3.5721029736904562e-16,200.0,47.65989303588867,8.387993035035688e-05,0.0025685405449825,0.09,3.6,6.177836820830267e-19,175.0,288000,4.48167,0.0371421,0.0,3.96524,0.0117265,0.0,3.17029,0.00953128,0.0,0.0
36,"(4.0, 1.0, 0.065)",48.49109,23.602932,359.22833,913.56726,6.3919153,831.0712,262144000.0,"(4.0, 1.0, 0.065)",0.0021369456759789,0.1,2.6,7.721405622406887e-16,100.0,27.72679710388184,8.387993035035688e-05,0.0020173141055546,0.1,2.8,4.829804229278051e-16,125.0,432000,3.32391,0.0394114,0.0,2.93915,0.0133052,0.0,2.34443,0.011813,0.0,0.0
37,"(4.0, 1.0, 0.096)",18.180128,11.775822,49.368176,91.704926,6.037407,457.74384,262144000.0,"(4.0, 1.0, 0.096)",0.0019604853705696,0.1,2.8,2.4912107400604773e-16,100.0,14.74366569519043,8.387993035035688e-05,0.0016333851567615,0.1,2.7,3.1797234608804887e-16,75.0,729000,2.40515,0.0399213,0.0,2.12516,0.0135577,0.0,1.69742,0.012339,0.0,0.0
38,"(4.0, 1.0, 0.141)",24.82999,5.9560847,375.2927,4616.8804,9.732385,953.8617,262144000.0,"(4.0, 1.0, 0.141)",0.0036535901426645,0.1,2.3,3.472927641989667e-16,200.0,6.953457832336426,8.387993035035688e-05,0.0028722855687486,0.09,2.6,8.237246040720098e-19,150.0,216000,1.54449,0.0424113,0.0,1.3694,0.0166293,0.0,1.08663,0.0138941,0.0,0.0
39,"(4.0, 1.0, 0.208)",8.022428,1.634413,63.822712,1496.5286,8.446635,886.67053,262144000.0,"(4.0, 1.0, 0.208)",0.0032961886424546,0.1,2.6,4.776043549524896e-17,200.0,1.78032,8.387993035035688e-05,0.0032961886424546,0.1,2.6,4.776043549524896e-17,200.0,162000,0.828046,0.0399525,0.0,0.733384,0.01477,0.0,0.583241,0.0109046,0.0,0.0
40,"(4.0, 1.0, 0.306)",1.0539438,0.38132605,9.902599,1537.9572,9.919842,855.54614,262144000.0,"(4.0, 1.0, 0.306)",0.0040555230406333,0.1,2.0,4.8739607045483055e-17,200.0,0.43885067,8.387993035035688e-05,0.0040555230406333,0.1,2.0,4.8739607045483055e-17,200.0,108000,0.381356,0.0455767,0.0,0.338195,0.020032,0.0,0.267916,0.0160087,0.0,0.0
41,"(4.0, 1.0, 0.45)",0.116999395,0.052114513,1.6415063,3438.6956,9.806965,912.05914,262144000.0,"(4.0, 1.0, 0.45)",0.007193634598795,0.1,2.0,6.237538029179867e-18,200.0,0.0524548180401325,8.387993035035688e-05,0.0063900248211016,0.1,2.2,3.5460988783526545e-18,275.0,45562,0.136152,0.045054,0.0,0.120664,0.0209186,0.0,0.0961254,0.014306,0.0,0.0
