filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
13,0.861887,0.861887,0.40190193,0.33720613,0.27893844,0.0273254512203229,0.0123830912036768,0.0090144834945161,0.0047874365710797,0.00449176296115783,0.004125036644646184,0.0037479587473504463,0.00398369190775405,0.0043958734927842524,0.2610975,0.0050772161282243156,0.006533374030626149,0.006750146430890225,0.00787431445122383
14,106.59744,106.59744,61.392414,53.852955,46.65258,0.0192409771087814,0.0069740117389772,0.0031091762778228,0.0029247958783535,0.004396704164794207,0.004020863282610421,0.0036061999093935926,0.0032428702992932656,0.0028622358219260787,49.592056,0.002498351299935031,0.002285188443903574,0.003364621721416536,0.004832325825940398
15,65.65461,65.65461,35.19546,29.77132,25.185068,0.0218352789518635,0.0068933834697459,0.0030522077172916,0.0026541536510793,0.004100101965459886,0.0036565253527626844,0.0033032388228202373,0.0029451537039935083,0.0026167180967164947,26.983324,0.0023092325944745417,0.002068672291733824,0.002792238152010462,0.003938096985568462
16,21.175714,21.175714,15.653151,14.4540615,13.059568,0.0081673568100008,0.0013760071441978,0.0016093708621119,0.0032088931348303,0.003515038092776236,0.0027102117046466923,0.002190697808407624,0.0015654317863338374,0.0012638621053716603,15.653151,0.0017657065100911418,0.007710976837531414,,
17,7.996752,7.996752,6.850294,6.42876,5.867854,0.004309961385331,0.002614439989069,0.0035881595824244,0.0043573127667817,0.0044317267980696975,0.003914795845653636,0.0032157421261909125,0.002631511752389626,0.0026049980934901296,6.850294,0.0026567972384514693,0.004078300247758848,,
18,4.184376,4.184376,2.520762,2.190691,1.85027,0.0218885818734917,0.0101157095842781,0.0069444758033356,0.0031734069656327,0.0043628386321275595,0.003985915224422281,0.003673700196811014,0.0033325324053511407,0.003173406965632758,,0.004228781738853993,0.004687780552518589,0.005540868853162573,0.006756157560846132
19,1.3095968,1.3095968,0.7765264,0.6614713,0.54589754,0.0250138301140336,0.0145922896728604,0.0117968690356172,0.0079759418176372,0.005563238484187383,0.006136897628354732,0.007367990786685263,0.007602810988341507,0.00797594181763725,0.48084775,0.008523711440146076,0.009295354196942246,0.01035055205645885,0.011417973365704215
20,0.3795602,0.3795602,0.1696254,0.14493728,0.12059588,0.0314896122875058,0.0143983432702767,0.0119524284958788,0.0088613620890865,0.006475134872146904,0.006347371659788159,0.0069404095770495555,0.007371221073878609,0.008259114393852629,0.10961232,0.009117217734235794,0.009827514376306495,0.010595013836978362,0.01106273648384759
21,90.02466,90.02466,61.04054,54.491344,47.712257,0.0154176817653448,0.0055702026661344,0.0026650256880321,0.0030316373503361,0.003002520702307141,0.002643644228073949,0.0023379962893388395,0.0020367373152349044,0.0026650256880321327,52.33551,0.003927384527047287,0.005533992057594639,0.007287941327178193,0.01360851730550694
22,69.35093,69.35093,38.160877,33.32173,28.551712,0.0212330512028602,0.0072568044654645,0.0032655565922214,0.0027807932572784,0.0045074000232252255,0.0040211844422652215,0.003549750080429792,0.003108792905937973,0.0027807932572784244,31.755348,0.0024585812390189865,0.002143600129810436,0.001996302306254541,0.0033183306461119083
23,59.833294,59.833294,20.31887,17.292667,15.125155,0.0298315044697279,0.0049706475686034,0.001675707756114,0.0031292746148166,0.0034534571608877407,0.002896963813805848,0.002416311636550027,0.00197117644169602,0.001675707756114031,,0.002435367414439074,0.0047252937044992005,0.010084553815990188,0.024828386466271946
24,14.663283,14.663283,8.517215,7.4585247,6.6337376,0.0170943230348804,0.0058025558690286,0.0026571560440473,0.00388629384763,0.004318378486254937,0.003786966847175499,0.00326830520737368,0.002715556112063533,0.0026571560440473985,,0.0038230710515552713,0.005103896140926351,0.00789952599431383,0.015591931485368138
25,10.27314,10.27314,3.9656105,2.9757764,2.3014154,0.0342977842745203,0.015503819270242,0.0091712726028013,0.0036703237401849,0.004479954051237134,0.003968321354379774,0.003494959841724321,0.0030883221243291903,0.0036657320690957618,2.216591,0.004227620897432255,0.005212071803876173,0.006458904766550963,0.008365863028213183
26,1.2712631,1.2712631,0.66225064,0.5937251,0.52461517,0.0212945757730271,0.0073106773885314,0.0055775968423083,0.0039752157079638,0.005591534284062016,0.005179908554170123,0.004775824613544229,0.004374732308971785,0.003946634032694574,0.53829414,0.003499339087855491,0.0036956249239623318,0.004050523418055396,0.00474316744081435
27,0.2943504,0.2943504,0.13274539,0.115688294,0.09992444,0.0279108455829347,0.0115644638580547,0.0089192522074823,0.0062609566009693,0.005636206642941656,0.0053363385290023935,0.005651244083997753,0.006129063903997145,0.006146047480732941,0.09257885,0.006754123388408917,0.007420219853703225,0.007898870307796568,0.008799893961448757
28,72.07771,72.07771,50.397446,46.2383,41.800556,0.0115063166100998,0.0020333582896074,0.0015960289593456,0.003293331678254,0.004010619336118938,0.0033887673024893816,0.002814507681928702,0.0021787700903410853,0.001596028959345656,47.987705,0.0012239469772132305,0.0019486468911063537,0.0038486522849020544,0.0104968198727442
29,42.39347,42.39347,25.720173,23.622921,21.460579,0.0145573906546165,0.0017814821185371,0.0017130970241207,0.0033185895597995,0.004390344509533239,0.003888803631027747,0.0031623646325668053,0.0023946627598051863,0.0017130970241207022,24.496584,0.001079585140241049,0.0013103076510397882,0.0031190660446962504,0.013177925961272915
30,16.312197,16.312197,13.547257,12.8772745,11.980555,0.0018795056737702,0.0023770361852216,0.0027026129483951,0.0043698264995795,0.004793036073294399,0.004155589934159987,0.003334844344318799,0.002678912534445188,0.0017001500510342993,16.312197,,,,
31,32.59408,32.59408,9.2620735,7.7582803,6.667716,0.0323233226322245,0.0089175120867964,0.0047575137898788,0.0040606722048318,0.005982846897349514,0.005488613543694811,0.005101936411273544,0.004564418411249993,0.003991677597919074,7.0961185,0.003506112448126375,0.0029518664605510114,0.0037700451640289012,0.003851754635962823
32,4.7876205,4.7876205,2.6856263,2.2590563,1.8461004,0.0259354716699379,0.0140512204622091,0.0094255677766489,0.006111222357121,0.0048145062545429385,0.004398696284009684,0.004345475679801147,0.004839708046020047,0.005214278967320546,1.7255763,0.006518982864609502,0.006616604124138503,0.008116154695813393,0.009287430009167666
33,0.9367675,0.9367675,0.56611747,0.49173778,0.4163188,0.0227568217914057,0.0121461671811328,0.0105139297142705,0.0067662441485208,0.005916673390606753,0.005595451142703656,0.006600271433337412,0.006368245288663643,0.0063322551861320076,0.38188994,0.006904438942360258,0.007746045503213006,0.008483706468965235,0.009036445362318568
34,0.08175987,0.08175987,0.058486786,0.05421889,0.048836693,0.016651227131612,0.0098854948979588,0.0084893499834765,0.0065769913923776,0.006704106393019438,0.006322853879910717,0.005931272157284749,0.005870811885513638,0.00567975860754566,0.048836693,0.006418349416422886,0.006689352238452684,0.007547395014399411,0.008008919589082675
35,142.07094,142.07094,63.43262,54.297756,46.155453,0.0267703244687829,0.0098815079749217,0.0056254939947416,0.0028848718423248,0.0042621855546573426,0.003877318590919252,0.0034932025511519305,0.003171313122377617,0.0028848718423248876,47.659893,0.0025685405449825584,0.0028614759521590205,0.004033241639140206,0.005380549878615581
36,48.49109,48.49109,31.792852,28.782345,25.414804,0.0150646034713045,0.0052691265096643,0.0021369456759789,0.003045137950199,0.0031397923554706917,0.002725286795211142,0.0023696597485995674,0.002017314105554613,0.002136945675978996,27.726797,0.0029634630802737594,0.004527726435995874,0.006263237283781309,0.014115683572098026
37,18.180128,18.180128,15.276776,14.301469,13.004505,0.0067028511571094,0.0023308372286447,0.0019604853705696,0.0032704171959924,0.0036196381280736434,0.003154566185941187,0.002714548761963753,0.0023174280963123017,0.001960485370569684,14.743666,0.001633385156761591,0.0022130366222893327,0.0031848692476754564,0.0058200147171482974
38,24.82999,24.82999,8.818991,7.5853243,6.5256896,0.0304474827253156,0.0092186816904636,0.0051718137214876,0.0036535901426645,0.005070905284313266,0.004713828604812176,0.004369456620608947,0.004007330525469326,0.0036535901426645867,6.953458,0.0032550405806106575,0.0028722855687486337,0.0037297508459222806,0.005002319652107734
39,8.022428,8.022428,2.8249393,2.1864688,1.78032,0.034520140992438,0.0136822105479427,0.0081041036818603,0.0032961886424546,0.004639311491108857,0.00420983403980657,0.0038001966635370366,0.0033823779784195717,0.0032961886424546227,,0.004115077836697345,0.0049359726771577295,0.006447165579839709,0.007820390059976867
40,1.0539438,1.0539438,0.58235866,0.508579,0.43885067,0.0200403605308478,0.0095159882921932,0.0071658379544031,0.0040555230406333,0.005724205894381069,0.005303526603154363,0.004933028023817343,0.004480264270457335,0.004055523040633391,,0.004174020942075751,0.005192035890793534,0.0057720278987913876,0.00613456107957655
41,0.116999395,0.116999395,0.06935035,0.06334393,0.056162696,0.0215084795975342,0.0109603550421651,0.0093322704839445,0.007193634598795,0.0066496292952181735,0.006390024821101625,0.006914062112252428,0.007425641524526294,0.0070508986560137155,0.052454818,0.00796277564640252,0.008700287479361357,0.00894301468483616,0.0093322704839445
