filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
16,3359.2172695191507,3359.2172695191507,3100.7004501580564,2924.5571974605705,2661.985746206751,0.0023073143667625,0.0012191375431911,0.0025960596502414,0.0030720057588461,0.0034903821579519434,0.0027673735709558486,0.002345620437263496,0.0014836662813847434,,0.0012191375431911343,0.0015443198305730155,0.001998622551234397,,
17,1231.115686042695,1231.115686042695,1109.9870959925372,1030.4215849100203,914.8199985436312,0.0094714990229857,0.0063452803651769,0.0048639628305773,0.003584068168615,0.004700003010715381,0.004266953083102876,0.0038197522847130717,0.0034773696948730004,939.9611133051026,0.00320500917433699,0.0030645444223966756,0.0035998150059226575,0.004142100695697759,0.004675594144930462
18,237.76462060417208,237.76462060417208,212.43916602047528,198.4594383137327,177.9566191723994,0.0097306201645064,0.0073084914701041,0.0061611062299594,0.004353274601444,0.005168990037050292,0.004770614058518419,0.0044066232523344295,0.004054517120617529,173.79984566058477,0.004353274601444079,0.004117614202492237,0.004577755351255319,0.00515241114454662,0.00572418216232673
19,37.06332202425726,37.06332202425726,29.463021775596246,27.617194903959884,25.12120094064649,0.0116513909833452,0.0074272456470897,0.0061707069164104,0.0045370638250364,0.0060908411880349345,0.00574067570463499,0.005328777855589828,0.004908349824818865,25.12120094064649,0.004482362556793795,0.0047132867630761965,0.005124043082824659,0.005535244906200443,0.0058827666364894005
20,16.5231127422582,16.5231127422582,13.932968424602407,13.066948117102886,11.888228593099846,0.0106421480377989,0.0081838305361433,0.0067299112355923,0.0054773874020308,0.006981260380609922,0.0065293017572895,0.006238295322392274,0.005828055515143982,12.140833653316248,0.005477387402030853,0.005205879982911998,0.005398150881023578,0.005918773302489078,0.006314874925561376
21,19461.664975436302,19461.664975436302,18672.24988496827,18191.512556446218,17436.42832398192,0.0038194502163775,0.0046846276082087,0.0057050284222078,0.0064208184949117,0.0050551940912831675,0.004867751415206567,0.004554963810215029,0.004379232062857535,,0.003819450216377529,,,,
22,7502.823644872465,7502.823644872465,7070.19921116048,6838.241950354838,6485.931382732932,0.003331550041616,0.0041235519318117,0.0043925790392664,0.0052640927982582,0.005868799377405615,0.005349861911082124,0.0049660392197965475,0.00424698259995987,7502.823644872465,0.0031244898424055423,,,,
23,3292.0979166151396,3292.0979166151396,2944.9424610912633,2772.2137947564306,2564.046199146581,0.0039862358018878,0.0027981410030305,0.0035728824273252,0.0051336789016427,0.005490238444636614,0.004895813554710228,0.004287152275011974,0.0036521381279746024,3076.085903785219,0.002798141003030552,0.002156812905990513,0.0035821375884688145,,
24,1365.8419203504109,1365.8419203504109,1187.2574870530457,1083.7082380663176,949.6490696768172,0.011122731742588,0.0082068653414572,0.0061481507342018,0.0040558922949313,0.005678734073515667,0.00519088645076329,0.0047338595012358375,0.004231701682858691,977.0913506410781,0.0040558922949313625,0.003823257585286677,0.004599813233573946,0.0053174293538749695,0.006068862598529012
25,319.8684880461592,319.8684880461592,281.0123099380844,258.47909919466144,226.9690110688713,0.0129323654712558,0.010125990235185,0.0090074069635452,0.0065722576976928,0.005116220859221305,0.0047330030660017106,0.0053284582364372945,0.005947944714651099,210.24204806143953,0.006572257697692874,0.006216558511242115,0.007012346701554373,0.00791590479922688,0.008963691711216693
26,53.2279287280532,53.2279287280532,42.61598274243361,39.646210474248186,35.64720801703816,0.0134484750581135,0.0089287389208113,0.0076925917812487,0.0054956762936154,0.005573581300141368,0.005175179090894655,0.004771280334719075,0.005179407946694692,34.14487356839355,0.005495676293615415,0.005594825002411485,0.0062164425865367245,0.006959691038419313,0.007332500382422391
27,17.517926231223736,17.517926231223736,14.029176205405795,12.954611661678337,11.61416459339954,0.014814018011359,0.010653936128975,0.0088823793672838,0.006367422575919,0.006147646016765207,0.0058166004413980725,0.006431971772902445,0.006394916474353751,10.899879003514537,0.006367422575919046,0.0069769928788425695,0.007208467387467943,0.007569851003384698,0.008112117548603859
28,15959.524379806357,15959.524379806357,15339.433814716229,14983.790858818911,14429.41692528831,0.0031057763327489,0.004422741805061,0.0045717481650845,0.0053957360863705,0.004224832733720346,0.003977376679777045,0.003657240787669158,0.0034439043201008393,15959.524379806357,0.0028743030779969647,,,,
29,6084.367494549321,6084.367494549321,5786.552070277564,5621.989691412358,5369.693476278144,0.0020875392171538,0.002414124644359,0.0036350345249909,0.0044785172379409,0.003157415191531676,0.0027422733972494173,0.0024083688208080822,0.0020452302025197044,6084.367494549321,0.0016673312384977157,,,,
30,2342.4910108625904,2342.4910108625904,2186.7402905299086,2108.150250858724,1992.5475470778777,0.0019824839330202,0.002557547842135,0.0030172566508593,0.0046079420851286,0.003950242488287459,0.0035641043307227394,0.0031567366215984327,0.0024466494687481743,2342.4910108625904,0.001378112978604129,,,,
31,816.9889181116595,816.9889181116595,732.7362010654392,684.8335323470283,621.8594976690248,0.0064566919515032,0.0037994573763614,0.0029946282234737,0.0040368754242451,0.0044524453972165645,0.004025333517934378,0.0034623007993526134,0.002944888693975356,666.008548773507,0.0029946282234737664,0.0034560534874752413,0.0036212988724876882,0.004541373425926087,0.005708097097759102
32,154.54519936715363,154.54519936715363,133.70005864211947,124.493629563609,111.8490808828572,0.0109885479432607,0.0075985822698975,0.0056264014382735,0.0039355241568145,0.005246229665339164,0.004838961712432144,0.004430834605039314,0.004054990290410232,114.52988168600783,0.003935524156814557,0.0038431195839054855,0.0046577155630537215,0.005107867397292631,0.005451779139571816
33,20.975535856776578,20.975535856776578,13.576732056719964,12.723865546210664,11.686811879972185,0.0168207355484665,0.0064389352709821,0.0050435843087863,0.0042057057618468,0.0058049402462416085,0.005421728880925625,0.00500297019462026,0.004596866152349211,11.904913375193981,0.004205705761846867,0.003769159142669065,0.0037914304699076806,0.004544711786511724,0.0048120629149026595
34,15.951136987494609,15.951136987494609,13.809655590197233,12.947061588160338,11.7552198154012,0.0110821251877357,0.0083446334358281,0.0072118609255189,0.0055656811176906,0.006323483901987888,0.005981351808725832,0.005646713542481918,0.005239894994762479,11.517198005182339,0.005565681117690624,0.005647031287027926,0.006226763890251064,0.006802071242307639,0.007211860925518954
35,19069.55039419544,19069.55039419544,18407.101118804818,17999.83943532078,17359.55785105297,0.002724836969847,0.0035756113764885,0.0035288394974225,0.0047679717232156,0.0035288394974225534,0.0032628088946196065,0.002790936669814781,0.0025718565343522404,19069.550394195438,0.0021133731912075238,,,,
36,6604.594914861366,6604.594914861366,6281.005340109118,6087.951811984357,5791.195055244963,0.0016842907963384,0.0028085114527227,0.0035043823029481,0.0045487467709557,0.0037177690032725863,0.0031812441310881123,0.0026774304826384654,0.002107047609661298,,0.0016842907963384168,,,,
37,2429.823945449952,2429.823945449952,2270.871661597697,2187.4746829760684,2065.1777688371094,0.0014856848832985,0.0026392743116373,0.0031063744997266,0.0042953971035748,0.004512710707788414,0.003937052741227354,0.0034016917066120797,0.0025460989444722817,,0.0014856848832985048,,,,
38,818.5766002915587,818.5766002915587,711.9505025434802,667.7756238507421,613.161315029407,0.0082136718542085,0.0051449488806255,0.0040733045989018,0.0046490301748074,0.004806407955201195,0.004338909267960038,0.003918955857749585,0.0033897085614356115,651.4657237717761,0.003605751157281789,0.00416055283356398,0.004718549100214076,0.005918679466504456,0.0075166585632744365
39,177.2256962861034,177.2256962861034,149.52189672806773,137.4529097026278,122.29492913228287,0.013220823914108,0.0099120958737778,0.007702933728628,0.0047653924294815,0.0050839539829809904,0.004712864080502583,0.004368563388640589,0.004566629405942879,116.92834554895781,0.004765392429481541,0.005411461031835985,0.005798081267740285,0.006668416312331393,0.007403023382111629
40,25.24986899890313,25.24986899890313,16.643767869681174,15.393014018312115,13.934427727040662,0.017903139790896,0.0081389802778526,0.0061523737030574,0.0037689947176033,0.005179297441249824,0.004807614644925889,0.004412087133631372,0.0040549835991835915,,0.003768994717603391,0.004468554452494944,0.004528027966500647,0.00535049744224958,0.006008889325457373
41,15.45489255147552,15.45489255147552,12.316279953428356,10.997314081692126,9.39956658002136,0.0223412842907734,0.0174110995068424,0.0153422219411549,0.0125108374665053,0.009849432930072788,0.010060484939637515,0.010605234680149178,0.011532461457070986,8.39037929361786,0.011951142151984673,0.012746368098110056,0.01349544110014711,0.014261411352994524,0.014737119168559243
