filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
30,"(4.0, 0.5, 0.096)",2174.2950657251185,1473.154515006352,3178.4532818516623,21.169071424584043,6.345334230511417,101.09361923867915,136161000.0,"(4.0, 0.5, 0.096)",0.0021578318477368,0.1,1.7,5.344552212387258e-13,0.0,2042.8764002303271,0.00011638590291587388,0.0015539389033812911,0.12,1.3,2.4915382565713773e-09,25.0,797817
31,"(4.0, 0.5, 0.141)",440.2984572847581,277.14059539124503,997.316829570538,53.944517855374926,8.548566301874365,308.6687447824128,136161000.0,"(4.0, 0.5, 0.141)",0.0024308446475395,0.1,1.3,3.0069595899911276e-13,50.0,440.2984572847581,0.00011638590291587388,0.0024083843898589086,0.09,1.4,1.588643378246661e-15,0.0,336577
32,"(4.0, 0.5, 0.208)",53.90030877449569,24.821886788378546,272.4972446952265,522.5855455635709,8.952046608710825,745.7767387155797,136161000.0,"(4.0, 0.5, 0.208)",0.0053878108452883,0.1,1.8,5.224167572250721e-15,200.0,30.40687751985795,0.00011638590291587388,0.004476039588621389,0.09,2.0,1.7429842468234634e-17,125.0,94659
33,"(4.0, 0.5, 0.306)",18.55564042899887,10.694933861506636,59.76197011009838,197.82853021930936,8.1495382379766,555.9470530689024,136161000.0,"(4.0, 0.5, 0.306)",0.0062463121353171,0.1,1.9,1.7120570293940369e-15,200.0,12.18423601059263,0.00011638590291587388,0.005588399594794135,0.1,1.8,2.2818749173793907e-15,175.0,56095
34,"(4.0, 0.5, 0.45)",7.267771028444105,5.028332259259983,10.645551730441204,19.29784956730224,7.214088012823708,104.89302155829796,136161000.0,"(4.0, 0.5, 0.45)",0.0051211363995492,0.1,2.4,2.42939362139164e-16,200.0,6.005123832249928,0.00011638590291587388,0.004503493921185542,0.09,2.7,5.58340983319169e-19,150.0,94659
35,"(4.0, 1.0, 0.044)",23481.683202374305,18922.07413054256,29229.910308500836,5.830233432659803,1.9753864050049792,20.646750720779384,136161000.0,"(4.0, 1.0, 0.044)",0.0011800033384401,0.1,9.2,7.542751282019783e-17,50.0,22327.32167794589,0.00011638590291587388,0.0011800033384401,0.1,9.2,7.542751282019783e-17,50.0,1346314
36,"(4.0, 1.0, 0.065)",7210.980530068478,5621.96165630584,10658.69462166624,11.209916347005544,2.775492093216266,78.50542090763523,136161000.0,"(4.0, 1.0, 0.065)",0.0012524291570152,0.3,0.6,6.248121612260268,50.0,6709.078412905789,0.00011638590291587388,0.001007325056339492,0.33,0.4,20.84926439511764,50.0,1795089
37,"(4.0, 1.0, 0.096)",2145.196983360842,1490.171755449173,3610.9621907541455,27.612776269680367,5.150818318236957,194.38494031941377,136161000.0,"(4.0, 1.0, 0.096)",0.001627989109213,0.2,0.4,0.0098663376472623,50.0,1985.5071020139992,0.00011638590291587388,0.001160522548899423,0.17,0.7,0.00021412032410003513,25.0,1346314
38,"(4.0, 1.0, 0.141)",497.9098207081813,312.95207639033043,1165.821851777119,67.72960573136643,8.749557850844612,397.1558384850664,136161000.0,"(4.0, 1.0, 0.141)",0.0028151349362979,0.1,1.6,1.261177420562371e-13,100.0,421.48905785742835,0.00011638590291587388,0.0020036718203644277,0.09,1.8,4.314419374965426e-16,50.0,448771
39,"(4.0, 1.0, 0.208)",64.54988828385838,31.068974457193953,343.25960269883495,518.2972063822874,8.504650819889983,734.5255987195436,136161000.0,"(4.0, 1.0, 0.208)",0.0046452767240315,0.1,1.8,6.390022706312312e-15,200.0,35.11648125108905,0.00011638590291587388,0.00418899245467419,0.09,2.1,1.5230451060548606e-17,175.0,106491
40,"(4.0, 1.0, 0.306)",20.590749797957255,9.726824051630912,96.28011022084384,363.5740091870406,11.866124614951318,685.1910648035672,136161000.0,"(4.0, 1.0, 0.306)",0.0104474742520828,0.1,1.4,6.634585471378191e-15,200.0,10.263871548928991,0.00011638590291587388,0.00910624438626817,0.1,1.6,3.3367695605123502e-15,300.0,22456
41,"(4.0, 1.0, 0.45)",7.511645771305659,4.691592703530818,12.49269768250078,39.896250293950544,13.07927219153993,155.05553369822792,136161000.0,"(4.0, 1.0, 0.45)",0.014575116942923,0.1,1.6,1.6624852798956913e-15,200.0,4.579753355666269,0.00011638590291587388,0.011840256221574808,0.1,1.8,8.577004172435311e-16,300.0,13308
