filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
10,"(2.0, 1.0, 0.141)",5.132245,4.07275,6.352166,5.248698,2.2762716,20.074081,16384000.0,"(2.0, 1.0, 0.141)",0.0011157491801483,0.5,-0.3,0.6289516009536441,0.0,5.132245063781738,0.0003355120903509,0.0010489858628195,0.5,-0.29,0.6201059716521361,0.0,1728000,1.67255,0.0351823,0.0,1.46546,0.00736103,0.0,1.19715,0.0102411,0.0,4.3790914000000006e-16
11,"(2.0, 1.0, 0.208)",1.8196675,1.414431,2.3093932,6.8441095,2.6947403,35.612938,16384000.0,"(2.0, 1.0, 0.208)",0.0024344489953984,0.4,-0.3,0.0695288838519085,0.0,1.8196674585342407,0.0003355120903509,0.0018133404935992,0.44,-0.4,0.1411077323716821,0.0,576000,0.929086,0.0409075,0.0,0.814098,0.0130203,0.0,0.658964,0.0152554,0.0,3.2077742e-47
12,"(2.0, 1.0, 0.306)",0.5527461,0.41978896,0.73323756,8.96718,3.459659,47.49922,16384000.0,"(2.0, 1.0, 0.306)",0.0036061472302092,0.5,-0.6,0.1032858850463988,50.0,0.5527461171150208,0.0003355120903509,0.0025722141473857,0.34,-0.3,0.0069487320165688,0.0,288000,0.480199,0.0449288,0.0,0.421282,0.0172011,0.0,0.339171,0.0182362,0.0,1.393730399999999e-94
13,"(2.0, 1.0, 0.45)",0.18217844,0.13921066,0.25447756,13.326584,4.0153995,86.02584,16384000.0,"(2.0, 1.0, 0.45)",0.0038813580780608,0.2,0.4,9.411144619542208e-07,0.0,0.1821784377098083,0.0003355120903509,0.0027239801796897,0.23,0.1,1.62190132370601e-05,0.0,256000,0.260678,0.0467675,0.0,0.22918,0.0193382,0.0,0.183835,0.0191172,0.0,5.076196099999998e-106
14,"(3.0, 0.5, 0.044)",66.36079,55.759647,79.706856,3.2474027,1.5640929,8.903874,16384000.0,"(3.0, 0.5, 0.044)",0.0007930362227554,0.6,0.0,11.879273311054572,0.0,66.36078643798828,0.0003355120903509,0.0006461322044268,0.7,-0.19,23.550083718533216,0.0,4608000,6.60922,0.026862,0.0,5.78246,0.00305065,7.247609999999997e-133,4.69284,0.010064,0.0,2.2887794e-06
15,"(3.0, 0.5, 0.065)",24.72557,20.344393,30.30968,4.0528607,1.8177656,14.556546,16384000.0,"(3.0, 0.5, 0.065)",0.0014793210612423,0.6,-0.3,6.162594749759981,0.0,24.725570678710938,0.0003355120903509,0.0005885124618755,0.68,-0.4,10.191094337972547,0.0,5184000,3.83929,0.0317167,0.0,3.36279,0.00386842,2.1788099999999994e-213,2.77976,0.00846616,0.0,2.3551031e-05
16,"(3.0, 0.5, 0.096)",9.054409,7.4070854,11.06092,5.023156,2.1581454,16.98755,16384000.0,"(3.0, 0.5, 0.096)",0.0013058083041346,0.6,-0.5,2.942173813057249,0.0,9.054409,0.0003355120903509,0.0013058083041346,0.6,-0.5,2.942173813057249,0.0,1093500,2.19895,0.0370717,0.0,1.9243,0.00898576,0.0,1.57402,0.0127495,0.0,1.0837687000000002e-24
17,"(3.0, 0.5, 0.141)",3.2259433,2.5655553,4.0458345,6.0903616,2.8308134,27.034254,16384000.0,"(3.0, 0.5, 0.141)",0.0038101285836593,0.6,-0.7,1.4403506482249775,0.0,3.225943326950073,0.0003355120903509,0.0024347076520964,0.53,-0.6,0.8018833856989156,0.0,324000,1.22378,0.0434307,0.0,1.0709,0.0154933,0.0,0.866273,0.0180075,0.0,8.750074999999996e-85
18,"(3.0, 0.5, 0.208)",1.1075789,0.8453771,1.486692,8.911111,3.7603815,52.94884,16384000.0,"(3.0, 0.5, 0.208)",0.0041537558478413,0.4,-0.6,0.0756586679586931,0.0,1.1075789,0.0003355120903509,0.0041537558478413,0.4,-0.6,0.0756586679586931,0.0,108000,0.644927,0.0506446,0.0,0.56538,0.0229063,0.0,0.453455,0.0236456,0.0,5.7977748e-246
19,"(3.0, 0.5, 0.306)",0.3052548,0.23494864,0.41884175,11.36455,4.445158,57.69829,16384000.0,"(3.0, 0.5, 0.306)",0.005867154500973,0.2,0.1,3.211855925995894e-06,0.0,0.3052547872066498,0.0003355120903509,0.004868080984277,0.23,-0.1,4.3588414390459016e-05,0.0,81000,0.31768,0.0520084,0.0,0.279739,0.0248009,0.0,0.223155,0.0234443,0.0,0.0
20,"(3.0, 0.5, 0.45)",0.08817584,0.0638571,0.15339418,20.644598,5.5946465,173.88652,16384000.0,"(3.0, 0.5, 0.45)",0.0043466986355317,0.1,1.8,1.651365247538679e-17,0.0,0.08817584,0.0003355120903509,0.0043466986355317,0.1,1.8,1.651365247538679e-17,0.0,96000,0.164484,0.0492971,0.0,0.145165,0.0228218,0.0,0.115897,0.0197755,0.0,2.6484127999999992e-269
21,"(3.0, 1.0, 0.044)",72.09461,59.311398,87.896996,3.4081984,1.4619961,12.440883,16384000.0,"(3.0, 1.0, 0.044)",0.0007431062602238,0.5,0.4,3.9525554891218224,0.0,72.09461212158203,0.0003355120903509,0.0007181731041907,0.57,0.2,8.718742086065038,0.0,3456000,6.99714,0.0243588,0.0,6.11935,0.00501306,0.0,4.946,0.010885,0.0,9.1386469e-08
22,"(3.0, 1.0, 0.065)",29.068783,23.278124,35.760403,4.4924583,1.8819758,14.588925,16384000.0,"(3.0, 1.0, 0.065)",0.0012492598401331,0.4,0.3,0.4696113700316856,0.0,29.068782806396484,0.0003355120903509,0.0002805708433307,0.5,-0.05,2.57018415618006,0.0,24576000,4.17919,0.0301589,0.0,3.65319,0.0030921,1.724799999999999e-136,2.99547,0.00802042,0.0,0.15152989
23,"(3.0, 1.0, 0.096)",10.750367,8.93262,13.589758,5.79926,2.4365275,26.769873,16384000.0,"(3.0, 1.0, 0.096)",0.0016915902361189,0.5,-0.4,1.527040790427815,0.0,10.750367164611816,0.0003355120903509,0.0011022325961362,0.51,-0.4,1.661074420929799,0.0,1536000,2.36293,0.0373443,0.0,2.0692,0.00942133,0.0,1.68495,0.0128688,0.0,1.0263088e-17
24,"(3.0, 1.0, 0.141)",4.0061545,3.1753223,5.277949,7.522498,3.0410058,37.51454,16384000.0,"(3.0, 1.0, 0.141)",0.002146468498587,0.4,-0.4,0.1829889646282961,0.0,4.006154537200928,0.0003355120903509,0.0019262603212115,0.4,-0.38,0.176382302899041,0.0,512000,1.33474,0.0430618,0.0,1.1701,0.0152745,0.0,0.944168,0.0172127,0.0,3.1389952999999996e-53
25,"(3.0, 1.0, 0.208)",1.3584931,1.0419704,1.8353417,9.597003,4.045145,39.550526,16384000.0,"(3.0, 1.0, 0.208)",0.0034574838958457,0.3,-0.3,0.0060133952535234,0.0,1.358493089675903,0.0003355120903509,0.0031248222664093,0.3,-0.31,0.0061489779141985,0.0,192000,0.706673,0.0490154,0.0,0.620624,0.0214549,0.0,0.496993,0.0217811,0.0,2.1963363999999988e-139
26,"(3.0, 1.0, 0.306)",0.3979732,0.2987519,0.55102473,13.077761,4.8204007,68.98945,16384000.0,"(3.0, 1.0, 0.306)",0.0046281106330702,0.2,0.1,4.187428552393961e-06,0.0,0.3979732096195221,0.0003355120903509,0.0039243139004514,0.21,0.0,1.1851076103756994e-05,0.0,121500,0.355642,0.0519807,0.0,0.312983,0.0246916,0.0,0.250159,0.0235768,0.0,1.3793542999999999e-219
27,"(3.0, 1.0, 0.45)",0.097727224,0.06842925,0.16110542,24.342752,6.090358,165.65569,16384000.0,"(3.0, 1.0, 0.45)",0.0052848602547772,0.1,1.9,1.2627470014084585e-17,50.0,0.0909795835614204,0.0003355120903509,0.0051766742845583,0.09,2.2,3.0061205752666937e-20,25.0,72000,0.16802,0.0493226,0.0,0.148312,0.0232861,0.0,0.118432,0.0192829,0.0,0.0
28,"(4.0, 0.5, 0.044)",62.23569,51.754383,77.14385,3.3134055,1.2864152,11.326955,16384000.0,"(4.0, 0.5, 0.044)",0.0008964033128483,0.4,1.0,0.4854793109368861,0.0,62.23569107055664,0.0003355120903509,0.0005853795766327,0.42,0.9,0.7563594953157522,0.0,5184000,6.58387,0.0228656,0.0,5.75888,0.00709568,0.0,4.64096,0.0113354,0.0,2.6567311e-05
29,"(4.0, 0.5, 0.065)",23.713474,19.47619,28.78457,4.150055,1.6022394,18.46535,16384000.0,"(4.0, 0.5, 0.065)",0.0009426757290337,0.6,-0.1,4.705699261004931,0.0,23.71347427368164,0.0003355120903509,0.0005443622126611,0.6,-0.09,4.656075819238007,0.0,6144000,3.8967,0.0271784,0.0,3.40658,0.00243455,8.972969999999997e-85,2.77756,0.0096078,0.0,0.00012128537
30,"(4.0, 0.5, 0.096)",8.964859,7.2792034,11.185213,5.436433,2.1172242,35.272022,16384000.0,"(4.0, 0.5, 0.096)",0.0010001755850537,0.6,-0.4,2.537453076744117,0.0,8.964859008789062,0.0003355120903509,0.0003024636122181,0.6,-0.38,2.471714420928456,0.0,20736000,2.25771,0.033108,0.0,1.9786,0.00521884,0.0,1.624,0.00966861,0.0,0.099765372
31,"(4.0, 0.5, 0.141)",3.118529,2.4368207,4.093007,6.185073,2.514241,31.549389,16384000.0,"(4.0, 0.5, 0.141)",0.0028699533404538,0.6,-0.6,1.1785261953144357,0.0,3.1185290813446045,0.0003355120903509,0.0013204683974917,0.5,-0.44,0.471475731940101,0.0,1024000,1.2467,0.0391812,0.0,1.0915,0.0112048,0.0,0.888645,0.0143725,0.0,3.0691600000000005e-25
32,"(4.0, 0.5, 0.208)",1.0793442,0.8482647,1.3926215,7.7266083,3.27094,37.799263,16384000.0,"(4.0, 0.5, 0.208)",0.003719811782472,0.4,-0.5,0.0597839906610528,0.0,1.0793441534042358,0.0003355120903509,0.0028999299802705,0.41,-0.5,0.0687719055438849,0.0,216000,0.670887,0.0463128,0.0,0.587457,0.0184266,0.0,0.474386,0.0202333,0.0,4.2032264999999976e-120
33,"(4.0, 0.5, 0.306)",0.28677914,0.21654724,0.4026282,11.561837,4.42346,61.2895,16384000.0,"(4.0, 0.5, 0.306)",0.0045933911338971,0.2,0.2,2.352923827445827e-06,0.0,0.2867791354656219,0.0003355120903509,0.0037544816684492,0.24,-0.1,7.154474198012578e-05,0.0,128000,0.313993,0.0502166,0.0,0.276193,0.0228723,0.0,0.221101,0.021903,0.0,4.993688899999998e-201
34,"(4.0, 0.5, 0.45)",0.06482475,0.04583922,0.10156549,22.510548,6.005756,156.45325,16384000.0,"(4.0, 0.5, 0.45)",0.005458296196092,0.1,2.1,5.061630224507423e-18,50.0,0.0585962235927581,0.0003355120903509,0.0046930419856999,0.09,2.5,8.892195195457099e-21,50.0,81000,0.141155,0.0466756,0.0,0.124544,0.020975,0.0,0.0996598,0.0164361,0.0,
35,"(4.0, 1.0, 0.044)",68.34272,56.97143,80.918076,3.0010843,1.3708804,7.5361323,16384000.0,"(4.0, 1.0, 0.044)",0.0004769393859533,0.4,1.1,0.487967830926904,0.0,68.34272003173828,0.0003355120903509,0.0004205554832459,0.45,0.8,1.432454158062302,0.0,10368000,6.92335,0.0225505,0.0,6.07342,0.00731642,0.0,4.88512,0.0116005,0.0,0.0060802574
36,"(4.0, 1.0, 0.065)",26.207285,21.648941,33.357647,4.3962398,1.6899297,15.746914,16384000.0,"(4.0, 1.0, 0.065)",0.0009814949451431,0.7,-0.2,9.010223818969155,50.0,25.54633903503418,0.0003355120903509,0.0005484451943901,0.6,-0.05,4.810940382147725,25.0,6144000,4.0739,0.0270114,0.0,3.56589,0.00257666,6.582859999999996e-95,2.90549,0.00948988,0.0,0.00010478761
37,"(4.0, 1.0, 0.096)",9.351094,7.526697,11.808519,5.8362503,2.0882077,27.785551,16384000.0,"(4.0, 1.0, 0.096)",0.0013000538968435,0.6,-0.3,2.2197899874827587,50.0,9.351094245910645,0.0003355120903509,0.0005254212593671,0.48,-0.1,0.7225811337832875,0.0,6912000,2.31616,0.0315074,0.0,2.02842,0.00413401,1.2363699999999998e-243,1.67079,0.00757361,0.0,0.00023559816
38,"(4.0, 1.0, 0.141)",3.44238,2.7036796,4.449304,8.07562,3.0170548,48.10033,16384000.0,"(4.0, 1.0, 0.141)",0.0020175671037371,0.4,-0.3,0.1315321844647268,0.0,3.442379951477051,0.0003355120903509,0.0008727210744677,0.4,-0.27,0.1249821083146195,0.0,2304000,1.28163,0.0392258,0.0,1.12356,0.0113876,0.0,0.911825,0.013781,0.0,2.8965313e-11
39,"(4.0, 1.0, 0.208)",1.1672105,0.9034427,1.6617559,11.807767,3.8006988,85.72157,16384000.0,"(4.0, 1.0, 0.208)",0.0031842466813364,0.4,-0.5,0.0604177176872187,50.0,1.1672104597091677,0.0003355120903509,0.0020998333720892,0.3,-0.24,0.004533944615275,0.0,432000,0.671378,0.0464962,0.0,0.589594,0.0189198,0.0,0.472857,0.0196411,0.0,3.5632017e-63
40,"(4.0, 1.0, 0.306)",0.34554896,0.24834445,0.51743793,16.008266,4.8815956,116.72704,16384000.0,"(4.0, 1.0, 0.306)",0.0048543334618242,0.2,0.1,3.6358265739298026e-06,0.0,0.3455489575862884,0.0003355120903509,0.003959533635957,0.18,0.3,3.221436781085871e-07,0.0,121500,0.333707,0.0499421,0.0,0.294021,0.0229137,0.0,0.234599,0.0212632,0.0,1.5423994999999999e-223
41,"(4.0, 1.0, 0.45)",0.070881866,0.04935762,0.13620003,35.149673,6.698173,236.8649,16384000.0,"(4.0, 1.0, 0.45)",0.0047071515602898,0.1,2.2,3.969327420590029e-18,100.0,0.0572925396263599,0.0003355120903509,0.0046294504020056,0.11,1.9,5.461272507516059e-16,125.0,91125,0.143593,0.0455964,0.0,0.126667,0.0199495,0.0,0.101437,0.0155148,0.0,
