filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
27,0.09697406,0.09697406,0.086109,0.08128587,0.074801475,0.0081775431441055,0.0061598391460716,0.004957547070716,0.0053349262984532,0.00520378856865257,0.004868463901667508,0.0044179581683959634,0.004697438051503244,0.004900620780245335,0.07771717,0.005255880343448149,0.005445097757083461,0.006328918967659525,0.007455920315701414
28,39.024323,39.024323,37.635754,36.754185,35.382828,0.0008366965541102,0.0017097036005504,0.0026349412607566,0.0039356660941494,0.0026654432538344673,0.0021997992423526645,0.0017471736670141638,0.0013106304311907534,0.0007286736465141885,39.024323,,,,
29,16.513273,16.513273,15.719527,15.266776,14.586671,0.0010348408445034,0.0012808695421617,0.0020697220601604,0.0035419089137548,0.002568404539049718,0.002034582453008957,0.0014593110600886854,0.000871505240251591,0.0007612460199197812,16.513273,,,,
30,6.377927,6.377927,6.0625525,5.8830566,5.6131525,0.0011840908855822,0.0020586775003736,0.0026282457234999,0.0039516556960759,0.002385045709383138,0.0019489215512558111,0.0015153718624405788,0.0010893260945469274,0.0004956422649320391,6.377927,,,,
31,2.331385,2.331385,2.1982572,2.126303,2.0183532,0.0027290468915686,0.0020656529736868,0.0027301296995171,0.0046284690587966,0.0033513100496965764,0.002961935995421515,0.0026992856825386324,0.0023603599045970425,0.0019097545246848924,2.331385,0.0016196428958256126,0.0008890946209845763,,
32,0.82677805,0.82677805,0.76903844,0.7382056,0.6935644,0.0031627717827563,0.004210479824948,0.0046919069922741,0.0055612203621747,0.004245830018795971,0.0036412398524277023,0.0034661258446759824,0.0028662966751162866,0.002392796214118309,0.82677805,,,,
33,0.27373427,0.27373427,0.25170586,0.24024212,0.22389565,0.003707575272536,0.0042664693808936,0.004434592626077,0.0055576218395732,0.005370871955203138,0.0047999507304968825,0.004130421011440455,0.0036401670639524264,0.0030925797342519767,0.27373427,,,,
34,0.071296915,0.071296915,0.06320848,0.059823748,0.055263102,0.0072483131885276,0.0052763167169354,0.0036452898280074,0.0047953939677307,0.005176524603770168,0.00479857161525421,0.004341230414477027,0.003927070598740978,0.0036452898280074364,,0.003757945735099577,0.004849868579812677,0.00521402768241519,0.006898528382643598
35,45.61281,45.61281,43.83298,42.726875,41.01121,0.0006444816570047,0.0015676713045544,0.0022489676188145,0.0036555916713024,0.00263539998083262,0.002139287020226234,0.0016093564068605445,0.0010442359061834106,0.0005473495735619505,45.61281,,,,
36,17.962212,17.962212,17.054998,16.55872,15.82444,0.0007157059906853,0.0010982153024329,0.0020631099446459,0.0035248620441846,0.002887903193413005,0.0023001329507884097,0.0018601912513612762,0.0011894161768075118,0.0005286828820554312,17.962212,,,,
37,6.4984436,6.4984436,6.1790266,5.997539,5.7246842,0.0017161228500311,0.0022557873845129,0.0023915757310459,0.0038077490266781,0.002367737117928148,0.0019012865358488673,0.001482103774795518,0.0010796702968671884,0.000604226997726387,6.4984436,,,,
38,2.5873678,2.5873678,2.4071403,2.31677,2.185182,0.0020653583865005,0.0035430639232101,0.0034171627203947,0.0040913996311949,0.0044473241186525625,0.0039858871281808275,0.0035734908448434854,0.0026010660170757705,0.0014520002759618317,2.5873678,,,,
39,0.95037735,0.95037735,0.8818121,0.845562,0.7931447,0.0031676497622685,0.003698204214236,0.0045814879364201,0.0049725269163452,0.0043839727114838925,0.004006751085660509,0.003479715730325607,0.002913391102181695,0.0023139316728130743,0.95037735,,,,
40,0.30052027,0.30052027,0.2743244,0.26131976,0.24289133,0.003867649999632,0.0041005180185899,0.0050577906443071,0.0062324284192189,0.0050224715024757005,0.004484189222701433,0.00385825627390992,0.003276180071151824,0.0038676499996320723,0.2831694,,,,
41,0.07947232,0.07947232,0.0695894,0.06557873,0.060175437,0.0093054861178652,0.0067982918277676,0.005344814199826,0.0047018078543965,0.006161928682649399,0.005823633915425508,0.005443704811525785,0.005054320099790479,0.004661337691754808,0.061340336,0.004288781946792386,0.004412583986644819,0.004961279193136103,0.005344814199826076
