filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
11,"(2.0, 1.0, 0.208)",1.3499298,1.0060525,1.8657823,11.34349,3.4958618,73.32452,16384000.0,"(2.0, 1.0, 0.208)",0.0022872839600931,0.3,-0.1,0.0039403499692655,0.0,1.3499298095703125,0.0003355120903509215,0.0012967707901687664,0.3,-0.12,0.0040983441681096055,0.0,1152000
12,"(2.0, 1.0, 0.306)",0.45173845,0.32693344,0.6685422,16.077417,4.316433,104.821335,16384000.0,"(2.0, 1.0, 0.306)",0.0027421105778078,0.1,2.6,1.2118733918956879e-17,0.0,0.4517384469509125,0.0003355120903509215,0.0025564565082751844,0.11,2.2,2.1672802150135747e-15,0.0,288000
13,"(2.0, 1.0, 0.45)",0.16542232,0.12102197,0.26770687,23.936888,4.7350984,163.62444,16384000.0,"(2.0, 1.0, 0.45)",0.003386208288165,0.1,2.8,2.5933189819826167e-18,50.0,0.1540546715259552,0.0003355120903509215,0.0025878641688868997,0.1,2.6,4.1328064631129865e-18,25.0,288000
14,"(3.0, 0.5, 0.044)",42.88917,34.897266,53.572945,5.0656557,2.2974403,17.958284,16384000.0,"(3.0, 0.5, 0.044)",0.0008129979670984,0.3,0.9,0.0270577615440011,0.0,42.88917,0.0003355120903509215,0.0008129979670984,0.3,0.9,0.0270577615440011,0.0,2916000
15,"(3.0, 0.5, 0.065)",16.928555,13.458186,21.470652,6.2625227,2.4856718,25.218695,16384000.0,"(3.0, 0.5, 0.065)",0.0019369789694331,0.5,-0.3,2.074577761631385,0.0,16.92855453491211,0.0003355120903509215,0.00039844845564929177,0.39,0.0,0.34252459373699873,0.0,12288000
16,"(3.0, 0.5, 0.096)",6.561116,5.219706,8.245168,6.9634247,2.711607,26.669783,16384000.0,"(3.0, 0.5, 0.096)",0.0022924894890851,0.4,-0.3,0.2506980521963469,0.0,6.5611162185668945,0.0003355120903509215,0.0012187832921460862,0.4,-0.26,0.23424735939767824,0.0,1296000
17,"(3.0, 0.5, 0.141)",2.4277604,1.8588868,3.2443151,9.910684,3.8264534,56.912453,16384000.0,"(3.0, 0.5, 0.141)",0.0030377017791334,0.4,-0.5,0.1344716626190834,0.0,2.427760362625122,0.0003355120903509215,0.002142901839125494,0.33,-0.3,0.02417904007682552,0.0,384000
18,"(3.0, 0.5, 0.208)",0.89144206,0.65899706,1.2463057,12.981702,4.4596834,83.0702,16384000.0,"(3.0, 0.5, 0.208)",0.004931005137438,0.3,-0.3,0.0036660924274003,50.0,0.891442060470581,0.0003355120903509215,0.0036441352374189107,0.22,0.1,4.195540069331078e-05,0.0,144000
19,"(3.0, 0.5, 0.306)",0.27487868,0.20556767,0.4018709,17.020103,5.031698,98.65531,16384000.0,"(3.0, 0.5, 0.306)",0.003782654026859,0.1,2.1,2.3744435272895138e-17,0.0,0.27487868070602417,0.0003355120903509215,0.0029977541335685087,0.09,2.5,4.1713863693594385e-20,0.0,216000
20,"(3.0, 0.5, 0.45)",0.08999341,0.0629991,0.16051345,26.494781,5.833431,189.20804,16384000.0,"(3.0, 0.5, 0.45)",0.004092457504126,0.1,2.7,1.640581864459651e-18,100.0,0.078037790954113,0.0003355120903509215,0.0036800998380750183,0.09,3.1,2.8938803451779387e-21,75.0,144000
21,"(3.0, 1.0, 0.044)",50.252575,40.125416,64.62872,5.2850695,2.163509,23.915028,16384000.0,"(3.0, 1.0, 0.044)",0.0009195410914656,0.3,1.0,0.0281117061499248,0.0,50.2525749206543,0.0003355120903509215,0.0006752665597825613,0.26,1.4,0.0030069832214396726,0.0,4096000
22,"(3.0, 1.0, 0.065)",19.24732,15.123154,24.667614,6.3830767,2.282496,30.593962,16384000.0,"(3.0, 1.0, 0.065)",0.0009654825992266,0.4,0.1,0.4011456297019105,0.0,18.64629364013672,0.0003355120903509215,0.0007367799909405726,0.48,-0.1,1.4408431403884323,25.0,3456000
23,"(3.0, 1.0, 0.096)",7.60454,6.165029,10.111332,8.20318,2.967762,46.67734,16384000.0,"(3.0, 1.0, 0.096)",0.0008243563322365,0.3,0.2,0.0129483176117585,0.0,7.60453987121582,0.0003355120903509215,0.00035197513155982296,0.34,0.0,0.05564742505532093,0.0,15552000
24,"(3.0, 1.0, 0.141)",2.919205,2.2440636,4.1577444,11.40689,3.8221817,79.13366,16384000.0,"(3.0, 1.0, 0.141)",0.0014997774184295,0.3,-0.2,0.0104232466569983,0.0,2.9192049503326416,0.0003355120903509215,0.0013276411869952986,0.3,-0.18,0.010001373102811389,0.0,1024000
25,"(3.0, 1.0, 0.208)",1.0830297,0.8055877,1.6407472,15.311661,4.847357,93.57971,16384000.0,"(3.0, 1.0, 0.208)",0.0024604103529773,0.2,0.2,8.88588527695117e-06,0.0,1.0830297,0.0003355120903509215,0.0024604103529773,0.2,0.2,8.88588527695117e-06,0.0,307546
26,"(3.0, 1.0, 0.306)",0.34488,0.24839777,0.5077067,19.486803,5.6518755,106.53867,16384000.0,"(3.0, 1.0, 0.306)",0.0044100340085064,0.1,2.1,2.705874818339489e-17,50.0,0.32386958599090576,0.0003355120903509215,0.0035758123110628884,0.1,2.0,3.596958463640131e-17,25.0,144000
27,"(3.0, 1.0, 0.45)",0.09697406,0.0664871,0.15893608,27.027178,6.126651,160.49196,16384000.0,"(3.0, 1.0, 0.45)",0.004957547070716,0.1,2.7,1.7530687292967163e-18,100.0,0.07771717011928558,0.0003355120903509215,0.0044179581683959634,0.11,2.4,2.4245971486138383e-16,150.0,96000
28,"(4.0, 0.5, 0.044)",39.024323,32.28039,48.646004,3.727819,1.5258117,10.387553,16384000.0,"(4.0, 0.5, 0.044)",0.0008366965541102,0.4,0.7,0.4052860002621849,0.0,39.024322509765625,0.0003355120903509215,0.0007286736465141885,0.34,1.1,0.07009874956164039,0.0,3456000
29,"(4.0, 0.5, 0.065)",16.513273,13.147481,20.778437,5.956148,2.1518257,25.383379,16384000.0,"(4.0, 0.5, 0.065)",0.0010348408445034,0.3,0.8,0.011802322230802,0.0,16.513273239135742,0.0003355120903509215,0.0007612460199197812,0.31,0.7,0.018906644911677487,0.0,3072000
30,"(4.0, 0.5, 0.096)",6.377927,5.088208,8.069004,6.706234,2.571723,39.09784,16384000.0,"(4.0, 0.5, 0.096)",0.0011840908855822,0.4,-0.1,0.1766340775684819,0.0,6.377926826477051,0.0003355120903509215,0.0004956422649320391,0.4,-0.07,0.1688941337106951,0.0,7776000
31,"(4.0, 0.5, 0.141)",2.331385,1.7761538,3.244876,8.869164,3.0667255,57.525543,16384000.0,"(4.0, 0.5, 0.141)",0.0020656529736868,0.5,-0.5,0.3663762013117472,50.0,2.3313848972320557,0.0003355120903509215,0.0008890946209845763,0.39,-0.3,0.07613604657285318,0.0,2304000
32,"(4.0, 0.5, 0.208)",0.82677805,0.624548,1.1267319,12.197852,4.089393,73.74137,16384000.0,"(4.0, 0.5, 0.208)",0.0031627717827563,0.2,0.4,4.271047624793986e-06,0.0,0.8267780542373657,0.0003355120903509215,0.002392796214118309,0.24,0.1,0.00013099747996283607,0.0,324000
33,"(4.0, 0.5, 0.306)",0.27373427,0.20046884,0.39715263,15.370531,4.923204,82.773735,16384000.0,"(4.0, 0.5, 0.306)",0.003707575272536,0.1,2.2,1.8505236115461254e-17,0.0,0.27373427152633667,0.0003355120903509215,0.0030925797342519767,0.11,1.9,2.609305611517886e-15,0.0,192000
34,"(4.0, 0.5, 0.45)",0.071296915,0.049834374,0.14108856,36.821304,5.4894505,278.3203,16384000.0,"(4.0, 0.5, 0.45)",0.0036452898280074,0.1,3.1,5.636438417982674e-19,100.0,0.059823748,0.0003355120903509215,0.0036452898280074,0.1,3.1,5.636438417982674e-19,100.0,144000
35,"(4.0, 1.0, 0.044)",45.61281,37.313046,55.460876,4.2925735,1.8349894,12.022167,16384000.0,"(4.0, 1.0, 0.044)",0.0006444816570047,0.3,1.3,0.0182258444835918,0.0,45.61280822753906,0.0003355120903509215,0.0005473495735619505,0.29,1.4,0.011048279454698693,0.0,6144000
36,"(4.0, 1.0, 0.065)",17.962212,14.5555105,24.371304,6.371621,2.0753462,37.156044,16384000.0,"(4.0, 1.0, 0.065)",0.0007157059906853,0.3,0.8,0.0128379035649645,0.0,17.96221160888672,0.0003355120903509215,0.0005286828820554312,0.36,0.4,0.11715155771348496,0.0,6912000
37,"(4.0, 1.0, 0.096)",6.4984436,5.1859884,8.233367,6.318163,2.3848984,26.883192,16384000.0,"(4.0, 1.0, 0.096)",0.0017161228500311,0.5,-0.3,0.7963778925876988,0.0,6.498443603515625,0.0003355120903509215,0.000604226997726387,0.4,-0.04,0.16467784383186104,0.0,5184000
38,"(4.0, 1.0, 0.141)",2.5873678,1.9797453,3.737034,12.463106,3.7019928,99.24368,16384000.0,"(4.0, 1.0, 0.141)",0.0020653583865005,0.2,0.7,7.179952750183234e-06,0.0,2.5873677730560303,0.0003355120903509215,0.0014520002759618317,0.24,0.3,0.0002724767824827638,0.0,864000
39,"(4.0, 1.0, 0.208)",0.95037735,0.72282267,1.3330853,13.081337,4.255026,75.75151,16384000.0,"(4.0, 1.0, 0.208)",0.0031676497622685,0.2,0.4,4.909548435133669e-06,0.0,0.950377345085144,0.0003355120903509215,0.0023139316728130743,0.18,0.6,4.322394516751137e-07,0.0,364500
40,"(4.0, 1.0, 0.306)",0.30052027,0.21125075,0.45412606,18.520124,5.11882,121.87049,16384000.0,"(4.0, 1.0, 0.306)",0.003867649999632,0.1,2.1,2.5959394544956364e-17,0.0,0.28316938877105713,0.0003355120903509215,0.003276180071151824,0.1,2.3,1.5070082360985383e-17,25.0,172993
41,"(4.0, 1.0, 0.45)",0.07947232,0.05534538,0.16505794,40.099052,6.3683615,283.67993,16384000.0,"(4.0, 1.0, 0.45)",0.0047018078543965,0.1,3.3,3.840106006234201e-19,200.0,0.0613403357565403,0.0003355120903509215,0.004288781946792386,0.1,3.2,4.747304658738503e-19,175.0,96000
