filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
10,86145.24942030084,86145.24942030084,82425.37638933184,80031.93981911521,76292.87552863473,0.0055490918868617,0.0041589556158941,0.0057540387902223,0.0065245468274125,0.005538820390851962,0.005204502162488467,0.004829697178533765,0.004430427769723466,0.00398822154452716,86145.24942030084,0.003428232806148901,0.002756607313143422,,
11,21748.63805825821,21748.63805825821,20713.41157730476,20072.62504068648,19075.083809556378,0.0052742050752973,0.0052269362338274,0.006824847053822,0.0063144248447449,0.0055198610847533094,0.005334968581178989,0.005129390708618772,0.004577736672780719,0.004347113322472063,21748.63805825821,0.004286747215072766,0.003405770870528624,,
12,6076.052420963615,6076.052420963615,5762.302090142208,5573.297209513567,5282.238370126984,0.0050021196245034,0.0075004648992209,0.008014187949638,0.0064371188017795,0.005913095563884974,0.005426575824777284,0.004798249174734537,0.004873530041075103,0.004015385482241729,6076.052420963615,,,,
13,1691.2470712563852,1691.2470712563852,1591.1978488124798,1533.6573470013973,1445.8805511173043,0.0055505969638858,0.0056312872353176,0.006543419012799,0.008892501728437,0.006161653624794795,0.005816305266632571,0.005631287235317695,0.005693554915724097,0.004841573393420007,1691.2470712563852,,,,
14,414.0813163355717,414.0813163355717,384.8064783194706,368.33735497535633,343.78585395503205,0.0060256383599688,0.0057544169215971,0.0072624145952502,0.008432983636966,0.006114483094973311,0.005933661016555791,0.005836468549763607,0.0055417820918667315,0.004993438991950261,414.0813163355717,0.004861893632536619,0.0041875486198309705,,
15,100065.78976129922,100065.78976129922,93928.39398211366,90406.5742495326,85112.10732285661,0.0033059501162828,0.0032329604043561,0.0052796994234875,0.0055585195649663,0.004088620398688431,0.00395678101052277,0.0035127038837893254,0.0038182185848540384,0.0032329604043561666,96203.09947475207,0.0026040676757697057,0.0026741046644321864,,
16,26510.01595439632,26510.01595439632,24834.86608193265,23874.930301490032,22448.65535115309,0.0038886789471681,0.0051065974435083,0.0040091640794521,0.0060637968888826,0.0036514331828688684,0.003671689046854887,0.0029026316113649475,0.0024306966536316033,0.00238414665243758,26510.01595439632,,,,
17,6989.307155123162,6989.307155123162,6484.40625542368,6214.041342024648,5814.367273371366,0.0035502615895731,0.0057778530567091,0.0065450996467211,0.0075384481986178,0.004019186100719385,0.004108346797937958,0.003576038541908466,0.0032542229622470886,0.0029245161044596374,6989.307155123162,,,,
18,1859.5559532755883,1859.5559532755883,1720.0086755867624,1646.4818533852797,1538.4542140851318,0.0045539842508357,0.0062946424543398,0.0074293502754857,0.0079561789567188,0.005178978993919892,0.004964187515481333,0.004769231959155351,0.004694926032505015,0.004180869916737273,1859.5559532755885,,,,
19,498.5214776849616,498.5214776849616,452.14929048685445,429.0210113502621,396.08643315917294,0.0060889019208836,0.0065720341837609,0.0050868434606725,0.0078183204761396,0.005898217420690188,0.006127906903660184,0.0054294864210532034,0.005550166625835323,0.005036558346708797,498.5214776849616,0.004743910403607998,0.004502873642679005,0.004532576806427352,0.0032290577313355204
