filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
12,"(2.0, 1.0, 0.306)",731.0304,515.5813,994.396,14.114601,6.6073437,41.514282,65536000.0,"(2.0, 1.0, 0.306)",0.0060794075507074,0.5,-1.1,471.4250776502822,50.0,622.2576293945312,0.0001677585889693,0.0053269706264221,0.7,-1.17,1215.470062531569,150.0,64000,11.0079,0.0761483,0.0,9.28621,0.0524075,0.0,7.26804,0.0548553,0.0,0.0
13,"(2.0, 1.0, 0.45)",393.4526,292.0861,529.1748,14.538462,7.061204,48.91959,65536000.0,"(2.0, 1.0, 0.45)",0.0100347359090822,0.8,-1.2,853.4767979671544,200.0,328.5899353027344,0.0001677585889693,0.0098110927799897,1.2,-1.24,1423.7397653740284,175.0,20250,7.29824,0.0837521,0.0,6.14476,0.0602628,0.0,4.78614,0.062363,0.0,0.0
14,"(3.0, 0.5, 0.044)",50395.01,40328.086,63165.152,6.046918,3.4103124,14.606301,65536000.0,"(3.0, 0.5, 0.044)",0.0067058113651104,0.7,-1.0,57672.961365464216,50.0,50395.01171875,0.0001677585889693,0.0039152159855209,0.8,-1.05,85286.12086256524,0.0,121500,127.275,0.0618163,0.0,108.783,0.0365375,0.0,85.9487,0.0394535,0.0,0.0
15,"(3.0, 0.5, 0.065)",18874.373,14493.048,24484.291,7.6128626,4.2087183,19.88412,65536000.0,"(3.0, 0.5, 0.065)",0.0041376189672024,0.8,-1.1,34705.05294278461,50.0,18874.373046875,0.0001677585889693,0.0040435400940369,0.7,-1.09,28568.889866542184,0.0,108000,69.7191,0.0670948,0.0,59.3892,0.0423803,0.0,46.7913,0.0450905,0.0,0.0
16,"(3.0, 0.5, 0.096)",7003.579,5365.82,9128.589,10.228154,5.140794,32.42982,65536000.0,"(3.0, 0.5, 0.096)",0.0054902833238512,0.6,-1.1,7965.192912112663,0.0,7003.5791015625,0.0001677585889693,0.0039635152089955,0.5,-1.06,4233.304582665922,0.0,121500,38.0798,0.0715349,0.0,32.5461,0.0465308,0.0,25.551,0.0488041,0.0,0.0
17,"(3.0, 0.5, 0.141)",2755.617,2014.6864,3721.3176,12.492169,6.2755585,47.274113,65536000.0,"(3.0, 0.5, 0.141)",0.0049133521091874,0.5,-1.1,1913.6228773328996,0.0,2578.792236328125,0.0001677585889693,0.0048224243353472,0.52,-1.1,2016.733904793638,50.0,81000,21.8453,0.0758625,0.0,18.7308,0.0506187,0.0,14.6425,0.0523233,0.0,0.0
18,"(3.0, 0.5, 0.208)",1250.4196,887.7707,1747.8986,13.643116,6.9785376,45.10332,65536000.0,"(3.0, 0.5, 0.208)",0.005469296659979,0.5,-1.1,773.3247545030383,100.0,1250.4195556640625,0.0001677585889693,0.0033638288285845,0.45,-1.1,606.7009546725819,0.0,162000,13.9097,0.076635,0.0,11.9033,0.0518725,0.0,9.23203,0.05337,0.0,0.0
19,"(3.0, 0.5, 0.306)",557.48553,413.1001,752.6986,14.427507,7.30582,49.464375,65536000.0,"(3.0, 0.5, 0.306)",0.0066675796132463,0.4,-1.1,167.74801687371712,0.0,533.5858154296875,0.0001677585889693,0.0045120924505832,0.5,-1.16,467.07441826828375,25.0,96000,8.71323,0.0818543,0.0,7.37415,0.058096,0.0,5.71247,0.059754,0.0,0.0
20,"(3.0, 0.5, 0.45)",285.6177,204.66261,399.00867,14.493071,7.6870594,51.266323,65536000.0,"(3.0, 0.5, 0.45)",0.0088143028973453,0.5,-1.2,297.5184440612793,0.0,266.48968505859375,0.0001677585889693,0.0075906319199607,0.5,-1.19,265.32226708342665,50.0,32000,5.47535,0.0922172,0.0,4.64653,0.0683089,0.0,3.58556,0.0695147,0.0,0.0
21,"(3.0, 1.0, 0.044)",57508.56,44040.926,77848.83,9.82793,4.765486,32.864075,65536000.0,"(3.0, 1.0, 0.044)",0.0036177713571793,0.6,-1.0,48832.42518363084,0.0,55489.9609375,0.0001677585889693,0.0027991512768894,0.63,-1.0,52980.21348767247,25.0,243000,130.688,0.059719,0.0,113.28,0.0328898,0.0,89.9671,0.0354302,0.0,0.0
22,"(3.0, 1.0, 0.065)",22854.822,16387.89,31764.883,13.042349,5.549559,41.08552,65536000.0,"(3.0, 1.0, 0.065)",0.004354393103677,0.5,-1.0,10636.1875,50.0,22854.822265625,0.0001677585889693,0.0026066278590979,0.48,-1.0,9924.23284401018,0.0,273375,73.0839,0.065985,0.0,63.0649,0.039958,0.0,49.5443,0.0419046,0.0,0.0
23,"(3.0, 1.0, 0.096)",8368.242,6238.4194,12114.152,16.4032,6.8427324,69.56224,65536000.0,"(3.0, 1.0, 0.096)",0.0034628420891471,0.4,-1.0,1714.9028537836164,0.0,8368.2421875,0.0001677585889693,0.002697901492073,0.4,-0.99,1655.9622083457791,0.0,256000,39.8339,0.0697617,0.0,34.2658,0.0443672,0.0,26.7373,0.0459505,0.0,0.0
24,"(3.0, 1.0, 0.141)",3410.8313,2350.5735,5150.157,20.247528,7.219859,91.77988,65536000.0,"(3.0, 1.0, 0.141)",0.0045502243838764,0.4,-1.0,635.5644516091054,50.0,3410.831298828125,0.0001677585889693,0.0026186451440129,0.37,-1.0,473.0718023338417,0.0,256000,23.8197,0.0725137,0.0,20.58,0.0468691,0.0,16.0071,0.0479541,0.0,0.0
25,"(3.0, 1.0, 0.208)",1420.3724,983.1407,2134.3276,20.705956,8.275726,79.80651,65536000.0,"(3.0, 1.0, 0.208)",0.0055663703191918,0.5,-1.1,845.4817030164933,100.0,1339.5726318359375,0.0001677585889693,0.0026991106957534,0.4,-1.05,329.85994273474034,25.0,256000,14.6402,0.0735497,0.0,12.6548,0.0481698,0.0,9.79292,0.0489691,0.0,0.0
26,"(3.0, 1.0, 0.306)",650.17523,448.83148,958.604,21.08689,8.177763,81.205894,65536000.0,"(3.0, 1.0, 0.306)",0.0026436263697805,0.4,-1.1,195.63844978009612,0.0,650.17523,0.0001677585889693,0.0026436263697805,0.4,-1.1,195.63844978009612,0.0,256000,9.15485,0.0781878,0.0,7.84892,0.0536539,0.0,6.0487,0.0546017,0.0,0.0
27,"(3.0, 1.0, 0.45)",292.79483,197.76765,441.48557,22.798649,8.552553,99.321365,65536000.0,"(3.0, 1.0, 0.45)",0.0079653950604794,0.5,-1.2,275.0364621480306,50.0,292.7948303222656,0.0001677585889693,0.0067674830941044,0.4,-1.16,115.2136486550495,0.0,40500,5.23072,0.0914505,0.0,4.45527,0.0673999,0.0,3.42998,0.0682657,0.0,0.0
28,"(4.0, 0.5, 0.044)",48894.043,39005.258,63864.91,6.911498,2.9389715,27.336803,65536000.0,"(4.0, 0.5, 0.044)",0.00477414649151,0.8,-1.0,73564.14518837236,0.0,48894.04296875,0.0001677585889693,0.0024476459458441,0.9,-1.04,94640.4138304568,0.0,324000,132.43,0.0577407,0.0,113.286,0.0321672,0.0,90.8243,0.0361319,0.0,0.0
29,"(4.0, 0.5, 0.065)",18151.559,13828.525,23143.342,8.231595,4.025433,27.773432,65536000.0,"(4.0, 0.5, 0.065)",0.0045230542515378,0.9,-1.1,38591.165232940526,50.0,18151.55859375,0.0001677585889693,0.0036847825920055,0.7,-1.07,25962.192419263247,0.0,136687,71.3713,0.0657682,0.0,60.904,0.040565,0.0,48.2274,0.0435963,0.0,0.0
30,"(4.0, 0.5, 0.096)",6960.643,5207.741,9303.911,11.747753,4.9183345,60.98642,65536000.0,"(4.0, 0.5, 0.096)",0.0050368437141279,0.7,-1.1,10147.674532838046,50.0,6671.6806640625,0.0001677585889693,0.0047950485345424,0.68,-1.1,9860.264293434366,25.0,81000,40.0563,0.0704611,0.0,34.0564,0.045744,0.0,26.7865,0.0483273,0.0,0.0
31,"(4.0, 0.5, 0.141)",2778.9055,1977.8042,4185.728,15.495306,5.7404103,90.55677,65536000.0,"(4.0, 0.5, 0.141)",0.0055823020837006,0.5,-1.1,1929.7954983181428,0.0,2778.905517578125,0.0001677585889693,0.0044389704822284,0.5,-1.09,1862.038004273737,0.0,96000,22.7566,0.0753922,0.0,19.4535,0.0504435,0.0,15.1825,0.0522365,0.0,0.0
32,"(4.0, 0.5, 0.208)",1210.6433,875.57275,1737.9393,16.508595,6.2248225,95.79696,65536000.0,"(4.0, 0.5, 0.208)",0.0043842292483151,0.5,-1.1,840.7245212131078,0.0,1210.643310546875,0.0001677585889693,0.0028033010427003,0.49,-1.1,788.4642688159495,0.0,243000,14.4435,0.0747878,0.0,12.3595,0.0500388,0.0,9.58799,0.0515378,0.0,0.0
33,"(4.0, 0.5, 0.306)",572.4577,409.76407,850.76056,17.494171,6.778893,104.84018,65536000.0,"(4.0, 0.5, 0.306)",0.0063503491288188,0.8,-1.2,1230.9459949472473,200.0,502.6423645019531,0.0001677585889693,0.0049497958378411,0.6,-1.17,730.5600388875122,100.0,72000,8.94936,0.0818458,0.0,7.55108,0.0583557,0.0,5.85327,0.0601253,0.0,0.0
34,"(4.0, 0.5, 0.45)",282.74603,197.66747,407.89157,17.42131,7.4930024,87.05755,65536000.0,"(4.0, 0.5, 0.45)",0.0138239290306269,0.5,-1.2,258.2989692687988,100.0,282.74603271484375,0.0001677585889693,0.0103619338096079,0.45,-1.2,211.58142178832225,0.0,18000,5.02772,0.0988091,0.0,4.26169,0.0751358,0.0,3.28771,0.0759124,0.0,0.0
35,"(4.0, 1.0, 0.044)",57645.94,43070.14,75839.84,11.56703,5.297483,32.421753,65536000.0,"(4.0, 1.0, 0.044)",0.0034927460317398,0.5,-0.9,19582.439630681816,100.0,53932.64453125,0.0001677585889693,0.0019092263483904,0.6,-0.99,44605.67037824989,50.0,512000,126.883,0.0573184,0.0,109.211,0.0315717,0.0,86.3222,0.0343619,0.0,6.3795372999999985e-208
36,"(4.0, 1.0, 0.065)",20408.373,15257.692,31677.396,16.654362,6.1112704,121.12866,65536000.0,"(4.0, 1.0, 0.065)",0.0025872728291166,0.5,-1.0,9456.375,50.0,18443.0,0.0001677585889693,0.0024864132646868,0.51,-1.0,9843.071510337497,75.0,288000,67.7429,0.0632635,0.0,58.058,0.0379053,0.0,45.7643,0.0405404,0.0,0.0
37,"(4.0, 1.0, 0.096)",8413.885,5720.0986,12774.06,22.983448,7.093849,130.38564,65536000.0,"(4.0, 1.0, 0.096)",0.0036171751117194,0.4,-1.0,1724.256381767967,0.0,7196.39013671875,0.0001677585889693,0.0032806022988717,0.43,-1.0,2037.4156576239316,100.0,172993,38.4423,0.0689788,0.0,32.9064,0.043832,0.0,25.8292,0.046055,0.0,0.0
38,"(4.0, 1.0, 0.141)",3081.8123,2072.0095,5112.6865,28.892057,8.807064,183.931,65536000.0,"(4.0, 1.0, 0.141)",0.0055814193670368,0.4,-1.0,527.6431543409979,100.0,3081.812255859375,0.0001677585889693,0.0021971516569342,0.3,-0.92,83.02455460375089,0.0,384000,21.3632,0.0720565,0.0,18.4137,0.0465064,0.0,14.3716,0.047879,0.0,3.1763313999999994e-275
39,"(4.0, 1.0, 0.208)",1307.6943,877.9839,2064.0452,26.122835,8.557677,129.07455,65536000.0,"(4.0, 1.0, 0.208)",0.0045717227238737,0.5,-1.1,691.3492414686416,200.0,1099.0582275390625,0.0001677585889693,0.003249578531337,0.4,-1.04,260.5509758991248,100.0,182250,13.4602,0.0736233,0.0,11.5689,0.0485727,0.0,8.97419,0.0498829,0.0,0.0
40,"(4.0, 1.0, 0.306)",687.1439,429.514,1131.1577,36.28396,9.653627,169.8185,65536000.0,"(4.0, 1.0, 0.306)",0.0050937617844331,0.4,-1.1,180.71993283310135,50.0,687.1439208984375,0.0001677585889693,0.0029320227651122,0.4,-1.13,235.44227140947035,0.0,216000,8.73963,0.0809283,0.0,7.40736,0.0570376,0.0,5.73986,0.0586883,0.0,0.0
41,"(4.0, 1.0, 0.45)",283.87637,191.22757,468.07037,30.298016,9.807387,148.89159,65536000.0,"(4.0, 1.0, 0.45)",0.0104700991424391,0.4,-1.2,136.4581341965826,0.0,251.0301055908203,0.0001677585889693,0.0095224144267723,0.4,-1.19,114.56580079608028,50.0,20250,4.48351,0.0978396,0.0,3.83711,0.0736883,0.0,2.9438,0.0738244,0.0,0.0
