filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
10,"(2.0, 1.0, 0.141)",11.196692,8.007415,21.0163,29.195446,5.4935017,225.7635,160000000.0,"(2.0, 1.0, 0.141)",0.0079240562912358,0.6,-1.1,11.419416707729129,50.0,11.19669246673584,0.0001073660829613,0.0068412402693243,0.56,-1.1,10.7473583924408,0.0,39062,1.50165,0.0723121,0.0,1.25165,0.049686,0.0,0.993376,0.0531081,0.0,0.0
11,"(2.0, 1.0, 0.208)",4.1696367,2.7961855,8.138825,35.0285,5.9914465,251.40207,160000000.0,"(2.0, 1.0, 0.208)",0.0087845083169783,0.5,-1.0,1.6100789308547974,200.0,3.4981942176818848,0.0001073660829613,0.0068654168932417,0.47,-1.0,1.407390111328885,100.0,39062,0.893956,0.070906,0.0,0.768299,0.0450309,0.0,0.607847,0.0473299,0.0,0.0
12,"(2.0, 1.0, 0.306)",1.5553946,1.0224743,3.6483562,59.593884,6.8830295,354.81097,160000000.0,"(2.0, 1.0, 0.306)",0.0068242279610109,0.1,1.0,3.268749703588099e-15,0.0,1.5553946,0.0001073660829613,0.0068242279610109,0.1,1.0,3.268749703588099e-15,0.0,39062,0.573268,0.0612992,0.0,0.502638,0.0339955,0.0,0.399046,0.0341289,0.0,0.0
13,"(2.0, 1.0, 0.45)",0.58937305,0.4132001,1.3592975,56.235786,5.394934,344.04855,160000000.0,"(2.0, 1.0, 0.45)",0.0029649157456948,0.1,1.7,1.4487155397098794e-16,0.0,0.5893730521202087,0.0001073660829613,0.0028011283419113,0.11,1.3,2.654076412595317e-14,0.0,234375,0.413993,0.0499001,0.0,0.36425,0.0225581,0.0,0.29105,0.0220497,0.0,0.0
14,"(3.0, 0.5, 0.044)",103.26244,78.80837,150.00531,12.760425,4.029715,88.14721,160000000.0,"(3.0, 0.5, 0.044)",0.0099834166558334,20.0,-1.2,426.6879307007759,50.0,98.42552947998048,0.0001073660829613,0.0097909866108199,20.0,-1.2,437.603083835889,25.0,19531,5.48182,0.0638213,0.0,4.49709,0.0434628,0.0,3.63636,0.0476281,0.0,0.0
15,"(3.0, 0.5, 0.065)",46.23726,34.27758,64.5734,12.8415785,4.202002,86.5753,160000000.0,"(3.0, 0.5, 0.065)",0.0084374940018633,3.5,-1.2,181.5225610104514,200.0,38.911034,0.0001073660829613,0.0084374940018633,3.5,-1.2,181.5225610104514,200.0,24718,3.32793,0.07285,0.0,2.71378,0.0530614,0.0,2.17866,0.0569031,0.0,0.0
16,"(3.0, 0.5, 0.096)",20.037388,14.5119095,35.047028,25.472736,4.9760156,207.56424,160000000.0,"(3.0, 0.5, 0.096)",0.0103669892777517,4.1,-1.2,75.23512451935281,200.0,15.23392391204834,0.0001073660829613,0.0090959740105858,4.0,-1.19,69.21143500409198,300.0,21972,2.05704,0.0726047,0.0,1.70547,0.0506219,0.0,1.35686,0.0541846,0.0,0.0
17,"(3.0, 0.5, 0.141)",8.319288,5.7463126,14.736124,29.537373,6.7026873,205.51164,160000000.0,"(3.0, 0.5, 0.141)",0.0085580631888707,0.5,-1.1,5.7772835095723485,0.0,7.718990802764893,0.0001073660829613,0.0079197981587519,0.5,-1.09,5.172199680223059,25.0,29296,1.19573,0.0773333,0.0,1.01196,0.0530564,0.0,0.798013,0.0557873,0.0,0.0
18,"(3.0, 0.5, 0.208)",3.2307115,2.080925,6.7776895,46.367184,7.3137407,294.5928,160000000.0,"(3.0, 0.5, 0.208)",0.0102732028863767,0.3,-0.8,0.0457687739840226,100.0,3.2307114601135254,0.0001073660829613,0.0068121615199495,0.27,-0.8,0.0229080902785838,0.0,39062,0.729957,0.0726238,0.0,0.633797,0.0460993,0.0,0.499009,0.04711,0.0,0.0
19,"(3.0, 0.5, 0.306)",0.96752053,0.64389277,2.503243,74.60835,6.9569793,418.4444,160000000.0,"(3.0, 0.5, 0.306)",0.0030979540305816,0.1,1.1,1.4523564637145964e-15,0.0,0.967520534992218,0.0001073660829613,0.0029839251088322,0.09,1.4,3.4909163677559465e-18,0.0,197752,0.464687,0.0558423,0.0,0.40943,0.0287148,0.0,0.325197,0.0275011,0.0,0.0
20,"(3.0, 0.5, 0.45)",0.34831363,0.22771205,1.0194739,94.94666,5.792669,481.23706,160000000.0,"(3.0, 0.5, 0.45)",0.0020014096328061,0.1,2.4,1.2366510794319013e-17,50.0,0.3068174421787262,0.0001073660829613,0.001708169389745,0.09,2.7,2.8527097383994887e-20,25.0,625000,0.328115,0.0439408,0.0,0.289174,0.0171519,0.0,0.231499,0.0155411,0.0,0.0
21,"(3.0, 1.0, 0.044)",111.1275,83.93578,174.69623,14.755602,4.438743,118.81765,160000000.0,"(3.0, 1.0, 0.044)",0.009953800964268,5.5,-1.2,475.5542697373169,50.0,102.73839,0.0001073660829613,0.009953800964268,5.5,-1.2,475.5542697373169,50.0,19531,5.39067,0.0674068,0.0,4.42279,0.0468277,0.0,3.55228,0.0507638,0.0,0.0
22,"(3.0, 1.0, 0.065)",49.90227,36.680264,77.24,15.803743,4.185438,123.64474,160000000.0,"(3.0, 1.0, 0.065)",0.0089311407349669,9.9,-1.2,200.26246615488688,100.0,44.1499,0.0001073660829613,0.0089311407349669,9.9,-1.2,200.26246615488688,100.0,21972,3.52062,0.0700374,0.0,2.88417,0.0496599,0.0,2.31401,0.0535159,0.0,0.0
23,"(3.0, 1.0, 0.096)",23.767887,17.83056,44.81133,26.129862,5.4001036,225.3022,160000000.0,"(3.0, 1.0, 0.096)",0.0098203369530096,1.7,-1.2,89.57454842663874,100.0,19.20173454284668,0.0001073660829613,0.0091322980314487,1.4,-1.19,76.00199662529197,200.0,21972,2.15501,0.0759793,0.0,1.77938,0.0544066,0.0,1.40926,0.0577047,0.0,0.0
24,"(3.0, 1.0, 0.141)",9.408416,6.407953,21.467014,47.407227,6.4123626,333.5643,160000000.0,"(3.0, 1.0, 0.141)",0.0080339529154808,0.5,-1.1,6.533622079425389,0.0,8.619902610778809,0.0001073660829613,0.0075300349953636,0.5,-1.09,5.775866128905662,25.0,32958,1.25265,0.0769583,0.0,1.05984,0.0527752,0.0,0.833294,0.0553304,0.0,0.0
25,"(3.0, 1.0, 0.208)",3.8262506,2.568938,7.8837805,43.596165,7.582922,249.40425,160000000.0,"(3.0, 1.0, 0.208)",0.0080985352003681,0.3,-0.9,0.0953488690181531,0.0,3.826250553131104,0.0001073660829613,0.0070920911157012,0.3,-0.89,0.0917713296082858,0.0,37077,0.775888,0.0744311,0.0,0.67219,0.0481178,0.0,0.528498,0.0492477,0.0,0.0
26,"(3.0, 1.0, 0.306)",1.2694466,0.80751073,3.3927772,95.968765,7.9130754,436.35748,160000000.0,"(3.0, 1.0, 0.306)",0.005454800797377,0.2,-0.2,2.383865300321587e-05,100.0,1.0186700820922852,0.0001073660829613,0.0043704028796281,0.17,0.0,7.082507577727185e-07,75.0,98874,0.494081,0.0584069,0.0,0.435614,0.031408,0.0,0.344801,0.0300728,0.0,0.0
27,"(3.0, 1.0, 0.45)",0.3788139,0.24498002,1.0631245,95.2694,6.1221805,465.1679,160000000.0,"(3.0, 1.0, 0.45)",0.0028985502059681,0.1,2.1,2.7591722492752762e-17,50.0,0.3340784311294555,0.0001073660829613,0.0019676934808018,0.1,2.0,3.710339878609208e-17,25.0,468750,0.331132,0.0462863,0.0,0.29185,0.0193933,0.0,0.233396,0.0177418,0.0,0.0
28,"(4.0, 0.5, 0.044)",95.73262,74.029205,135.1938,11.693912,3.753717,73.81252,160000000.0,"(4.0, 0.5, 0.044)",0.0095536603783051,0.8,-1.1,184.62470881292697,0.0,95.7326202392578,0.0001073660829613,0.0058052335324643,1.2,-1.15,313.2496823049983,0.0,55615,5.23475,0.0641595,0.0,4.30197,0.0435308,0.0,3.47379,0.0476687,0.0,0.0
29,"(4.0, 0.5, 0.065)",42.464394,31.035038,66.53642,16.30955,4.5623474,122.87516,160000000.0,"(4.0, 0.5, 0.065)",0.0086338740061243,4.6,-1.2,174.9134911419304,100.0,37.605392,0.0001073660829613,0.0086338740061243,4.6,-1.2,174.9134911419304,100.0,24718,3.18371,0.0711577,0.0,2.60114,0.0511481,0.0,2.08909,0.0550326,0.0,0.0
30,"(4.0, 0.5, 0.096)",19.2017,13.834638,30.125235,18.21451,5.225444,135.4564,160000000.0,"(4.0, 0.5, 0.096)",0.0100751447929506,3.9,-1.2,73.0975339438646,200.0,15.673539,0.0001073660829613,0.0100751447929506,3.9,-1.2,73.0975339438646,200.0,18535,2.00561,0.0741324,0.0,1.65941,0.0523931,0.0,1.32036,0.0559629,0.0,0.0
31,"(4.0, 0.5, 0.141)",7.875181,5.4045815,15.215401,30.44923,6.201187,224.10632,160000000.0,"(4.0, 0.5, 0.141)",0.0077928680738262,0.6,-1.1,7.58590352758728,100.0,6.67008,0.0001073660829613,0.0077928680738262,0.6,-1.1,7.58590352758728,100.0,29296,1.19755,0.0753637,0.0,1.01366,0.0510395,0.0,0.801763,0.053996,0.0,0.0
32,"(4.0, 0.5, 0.208)",3.103922,2.0707543,6.7461333,49.029716,6.710369,342.77768,160000000.0,"(4.0, 0.5, 0.208)",0.0081485915002333,0.5,-1.0,1.1716915369033811,200.0,2.558577060699463,0.0001073660829613,0.0070272224763874,0.4,-0.93,0.4148936875990833,100.0,39062,0.752313,0.070158,0.0,0.651937,0.0436043,0.0,0.515251,0.0451455,0.0,0.0
33,"(4.0, 0.5, 0.306)",0.9956717,0.6337305,3.1543882,125.8,7.045384,519.0793,160000000.0,"(4.0, 0.5, 0.306)",0.0036917295884084,0.1,1.1,1.4946144931276462e-15,0.0,0.9956716895103456,0.0001073660829613,0.0036637121627959,0.09,1.4,3.5924887091423196e-18,0.0,131835,0.470087,0.0550368,0.0,0.414195,0.0278986,0.0,0.329383,0.0266893,0.0,0.0
34,"(4.0, 0.5, 0.45)",0.30910185,0.2000571,1.3567814,264.1438,5.301933,650.35187,160000000.0,"(4.0, 0.5, 0.45)",0.0026672552501773,0.1,2.6,6.7882921797904394e-18,50.0,0.2637085616588592,0.0001073660829613,0.0017194439522894,0.1,2.4,1.1110559044730219e-17,25.0,625000,0.31291,0.0432045,0.0,0.275574,0.0163113,0.0,0.220973,0.0150411,0.0,0.0
35,"(4.0, 1.0, 0.044)",102.45844,76.45684,158.71657,14.962904,4.263845,91.48724,160000000.0,"(4.0, 1.0, 0.044)",0.0103632630286683,20.0,-1.2,419.1798578188439,50.0,94.281784,0.0001073660829613,0.0103632630286683,20.0,-1.2,419.1798578188439,50.0,16477,5.3264,0.0641842,0.0,4.36935,0.0438009,0.0,3.53155,0.0479726,0.0,0.0
36,"(4.0, 1.0, 0.065)",46.47148,35.579243,69.38892,13.545034,4.005024,100.44378,160000000.0,"(4.0, 1.0, 0.065)",0.0088732791303597,4.3,-1.2,200.80370510589032,50.0,41.442569732666016,0.0001073660829613,0.0077329645410977,4.0,-1.19,188.2837106194588,100.0,29296,3.45999,0.0688237,0.0,2.83064,0.048613,0.0,2.27517,0.0524689,0.0,0.0
37,"(4.0, 1.0, 0.096)",20.133867,14.127749,38.009876,31.319244,5.2636642,252.02162,160000000.0,"(4.0, 1.0, 0.096)",0.0100328900757829,2.4,-1.2,73.61297654279826,200.0,15.53963851928711,0.0001073660829613,0.0100134610834801,2.8,-1.2,72.12143009089392,250.0,18535,1.98044,0.0751917,0.0,1.63308,0.0538054,0.0,1.29703,0.0572617,0.0,0.0
38,"(4.0, 1.0, 0.141)",9.355118,6.4626303,21.20796,50.02395,6.2896094,363.68488,160000000.0,"(4.0, 1.0, 0.141)",0.0082403158056157,0.5,-1.1,6.496609581841364,0.0,8.001936912536621,0.0001073660829613,0.0072445325453162,0.57,-1.1,8.037331861397204,75.0,37077,1.2899,0.0755491,0.0,1.08693,0.051718,0.0,0.858913,0.0547356,0.0,0.0
39,"(4.0, 1.0, 0.208)",3.5068789,2.3090658,8.03758,59.239403,7.085626,353.32535,160000000.0,"(4.0, 1.0, 0.208)",0.0086613782289288,0.3,-0.9,0.0873902343192733,0.0,3.5068788528442383,0.0001073660829613,0.0068929179913101,0.3,-0.88,0.0809938254523499,0.0,39062,0.74835,0.0730885,0.0,0.64796,0.046752,0.0,0.510269,0.0480699,0.0,0.0
40,"(4.0, 1.0, 0.306)",1.1221639,0.6934698,3.0318625,89.0051,7.6073713,445.71695,160000000.0,"(4.0, 1.0, 0.306)",0.0031983311223492,0.1,1.0,2.3582907976694163e-15,0.0,1.1221638917922974,0.0001073660829613,0.0028450867487886,0.09,1.3,5.6816318305696215e-18,0.0,234375,0.487713,0.0564542,0.0,0.4295,0.0293396,0.0,0.340388,0.028463,0.0,0.0
41,"(4.0, 1.0, 0.45)",0.3166524,0.2084502,1.2136631,173.5785,5.9975123,590.1564,160000000.0,"(4.0, 1.0, 0.45)",0.002417024604564,0.1,2.3,1.3901172490422418e-17,50.0,0.2730447947978973,0.0001073660829613,0.001317842084149,0.1,2.2,1.845862547520513e-17,25.0,1054687,0.307611,0.0444575,0.0,0.271244,0.0176506,0.0,0.216767,0.0162044,0.0,8.770364099999998e-242
