filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
22,4.661218358033673,3.347348999919114,7.726721644864129,20.12016393046924,5.12628479246496,159.63198503378882,786432000.0,multi_edge,0.006850460387033,0.4,-0.8,0.4532836860092383,100.0,4.661218358033673,4.842825551812477e-05,0.003795491372098,0.36,-0.8,0.2860437667829444,0.0,129742,1.08678,0.062295,0.0,0.945191,0.0353931,0.0,0.748605,0.0370336,0.0,0.0
23,3.663649777425361,2.8089583285568263,7.719823684396704,28.889442354486025,4.909327732223326,271.2055767135603,786432000.0,single_edge,0.0069484273682358,0.4,-0.8,0.3737569307421796,50.0,3.663649777425361,4.842825551812477e-05,0.0049488886541153,0.37,-0.8,0.2645803679840774,0.0,72000,0.975982,0.0618549,0.0,0.8517,0.0347583,0.0,0.673986,0.0359567,0.0,0.0
24,3.864650801558807,2.701100478920831,8.319977713540409,35.65874023598626,6.535407860708835,312.65046242686816,786432000.0,single_edge,0.0070077943464665,0.3,-0.7,0.0436469781960507,50.0,3.864650801558807,4.842825551812477e-05,0.0044324537846501,0.2,-0.34,0.0001456699602299,0.0,96000,0.914352,0.0620786,0.0,0.802989,0.0351179,0.0,0.632072,0.0348648,0.0,0.0
25,4.713576514041216,3.27606106218386,10.931842204352463,46.57227463486638,6.637944677362515,309.56273415533377,786432000.0,multi_edge,0.0052708776441748,0.3,-0.7,0.0526895459928177,50.0,4.713576514041216,4.842825551812477e-05,0.0034627317153349,0.25,-0.6,0.0077011975899673,0.0,162000,1.00415,0.0631325,0.0,0.879026,0.0363281,0.0,0.689757,0.0366728,0.0,0.0
26,3.8855279983847097,3.0726979935412846,5.72084915579485,10.728336374766204,3.120162311131925,105.15451001163838,786432000.0,dual_color,0.0083607148178962,0.7,-0.8,2.807112843850492,100.0,3.8855279983847097,4.842825551812477e-05,0.0068005183272188,0.46,-0.6,0.5387551593518467,0.0,40500,1.25722,0.0497913,0.0,1.09702,0.0218419,0.0,0.895512,0.0253709,0.0,0.0
27,3.0624719657037827,2.055358705214686,6.806516314078548,46.93976448059875,7.207555766411121,329.93256568217976,786432000.0,multi_edge,0.0041744534311599,0.2,-0.4,0.0001414465246451,0.0,3.0624719657037827,4.842825551812477e-05,0.0026464771609192,0.2,-0.38,0.0001320556182125,0.0,273375,0.79678,0.0605874,0.0,0.700714,0.0337619,0.0,0.549678,0.0333561,0.0,0.0
28,4.215171164751737,2.991404991811011,7.662204642015078,27.47242901602551,6.028845275497061,227.7556899431508,786432000.0,single_edge,0.0049783665213734,0.3,-0.7,0.0478841870566868,50.0,4.215171164751737,4.842825551812477e-05,0.004200456768629,0.23,-0.5,0.0018835100477021,0.0,108000,0.95689,0.0629462,0.0,0.839027,0.0359291,0.0,0.661288,0.0359826,0.0,0.0
29,2.628130494879242,1.847456317250427,5.129609477146046,28.56179635751677,5.949728443751526,244.7121129234378,786432000.0,single_edge,0.0101534319971114,0.1,1.5,1.0413703204118749e-15,50.0,2.628130494879242,4.842825551812477e-05,0.0093992521791574,0.09,1.7,3.63769867333058e-18,0.0,20250,0.821214,0.0581112,0.0,0.723661,0.0310434,0.0,0.578201,0.0288613,0.0,0.0
30,3.192078473845789,2.176219358897171,6.728018579415173,35.477409670032394,6.695433344468282,309.7597643173086,786432000.0,single_edge,0.0056893561024581,0.3,-0.7,0.0359611863112797,50.0,3.192078473845789,4.842825551812477e-05,0.0037223290404641,0.21,-0.4,0.0003040447728412,0.0,136687,0.829984,0.0619163,0.0,0.727961,0.034913,0.0,0.57349,0.0349733,0.0,0.0
31,4.566698024395093,3.606619376797312,6.970392273355051,7.428498556026186,2.078524024036903,110.7457855728062,786432000.0,eye,0.0064171570960726,0.4,-0.1,0.1264728359259639,0.0,4.431870464608791,4.842825551812477e-05,0.0059802914416609,0.5,-0.31,0.5509261678445614,25.0,54000,1.54348,0.0406456,0.0,1.35001,0.0125676,0.0,1.11358,0.0149866,0.0,0.0
32,3.480912561367585,2.570542938361124,6.732414744376179,23.095680096724216,4.564489747909972,213.5035999830588,786432000.0,single_edge,0.0064264498305373,0.5,-0.9,1.2197742480835592,50.0,3.480912561367585,4.842825551812477e-05,0.0049681412219521,0.39,-0.8,0.3376943879181745,0.0,72000,0.98294,0.0610699,0.0,0.856471,0.0338395,0.0,0.680923,0.0355546,0.0,0.0
33,2.335551918218062,1.5927380256468358,8.732588981339623,153.2652618567126,5.60162087531976,580.1602566993108,786432000.0,multi_edge,0.0036093342701796,0.3,-0.5,0.0144750168061409,50.0,2.335551918218062,4.842825551812477e-05,0.0014400146342282,0.2,-0.14,4.727739156029837e-05,0.0,864000,0.78847,0.0539867,0.0,0.693312,0.0268597,0.0,0.547733,0.0268586,0.0,0.0
34,3.2905002156615533,2.3023284521332195,6.489892455078468,33.311159572436914,6.517771160143407,278.03858875426005,786432000.0,single_edge,0.0059859811281726,0.2,-0.3,0.0001088128378194,0.0,3.2905002156615533,4.842825551812477e-05,0.0047574627935628,0.2,-0.32,0.0001161204014735,0.0,81000,0.852401,0.0620252,0.0,0.747928,0.0349978,0.0,0.589386,0.0349949,0.0,0.0
35,16.120550799201386,13.895481039106151,19.066868805088504,1.4980812868874906,0.398425944146235,15.581169304040094,786432000.0,inside_out,0.0360595562598195,0.4,0.9,0.1329735973068206,100.0,15.28243592420158,4.842825551812477e-05,0.0360592241352413,0.41,0.9,0.1565693861473259,175.0,1422,3.21609,0.044881,0.0,3.26892,0.0360848,0.0,2.35978,0.0361464,0.0,0.0
36,6.897321766544854,5.990687234010572,8.465731860573381,1.5862095776870229,0.0506645116933862,34.53855887244854,786432000.0,misc,0.0208629574217825,0.7,10.0,0.1168066108765174,200.0,6.3637664495681046,4.842825551812477e-05,0.0208002283044732,0.93,9.8,0.4325723862443201,300.0,4500,2.44043,0.0206218,0.0,2.33355,0.0362295,0.0,1.88262,0.0347369,0.0,0.0
37,17.532121216101036,15.024924540710568,21.07741929495014,1.869131884165366,0.3459865330905263,15.309946652097125,786432000.0,eye,0.018647413174013,5.5,-0.7,41.25013891202055,0.0,17.532121216101036,4.842825551812477e-05,0.018647413174013,5.5,-0.7,41.25013891202055,0.0,5062,3.43221,0.0377733,0.0,3.19857,0.0192633,0.0,2.66841,0.0263456,0.0,0.0
38,6.496948100156883,4.980481105370562,9.306281589819063,11.549267063028022,4.133017328723552,106.0810236991826,786432000.0,dual_color,0.0060751171986918,0.4,-0.7,0.5585539722604035,0.0,6.496948100156883,4.842825551812477e-05,0.0049980435686102,0.4,-0.68,0.5324745831620487,0.0,72000,1.47951,0.0548767,0.0,1.28878,0.0275395,0.0,1.02961,0.0298399,0.0,0.0
39,5.319031364565239,4.301401978221406,7.662203888030795,8.37948124657245,2.0825613580282627,102.71245958930344,786432000.0,eye,0.0096687211651909,0.1,5.7,7.233928152294493e-19,100.0,4.930869946355752,4.842825551812477e-05,0.0096687211651909,0.1,5.7,7.233928152294493e-19,100.0,20250,1.69093,0.0373933,0.0,1.49329,0.0129516,0.0,1.23159,0.0107884,0.0,0.0
40,5.983124135063793,5.200102559253457,7.239498417193902,1.338144026432456,-0.0378665325840196,25.72936853978444,786432000.0,inside_out,0.0620602283549176,1.5,1.4,4.074707381284749,0.0,5.845950415453322,4.842825551812477e-05,0.0620602283401311,1.66,1.5,4.364783015137707,50.0,472,2.19979,0.0620602,0.0,2.50947,0.0634592,0.0,1.94951,0.0620602,0.0,0.0
41,3.01638357224278,2.169444237285168,7.592115104342242,53.76798773046813,5.6558731392562365,384.4565444791594,786432000.0,multi_edge,0.0050716016910446,0.2,-0.2,7.29760103968586e-05,0.0,3.01638357224278,4.842825551812477e-05,0.0032663528056718,0.2,-0.13,5.930852171902188e-05,0.0,182250,0.894693,0.0561752,0.0,0.785677,0.0289765,0.0,0.62146,0.0291143,0.0,0.0
42,7.905616707709465,5.487044730252699,13.998471503109442,27.89647404596766,7.141699731152352,225.8284301051056,786432000.0,dual_color,0.0055696049739494,0.2,-0.3,0.000239340363207,50.0,7.455989179603147,4.842825551812477e-05,0.0054149983708553,0.2,-0.33,0.0002719002917375,25.0,60750,1.26987,0.0621329,0.0,1.11688,0.035487,0.0,0.874419,0.0349872,0.0,0.0
43,3.1370055609495404,2.3224508930728174,5.399474497905813,17.719177090551163,4.342867419511926,199.43797201130656,786432000.0,single_edge,0.0039964566092992,0.5,-0.9,1.1882596821778562,0.0,3.1370055609495404,4.842825551812477e-05,0.0037494377697913,0.41,-0.8,0.3947227782858835,0.0,136687,0.963935,0.0585132,0.0,0.835135,0.0318995,0.0,0.661824,0.0342616,0.0,0.0
44,6.559106716151834,4.68390063703052,12.884717309009078,31.78320804899078,5.825420884380456,268.9417503187887,786432000.0,dual_color,0.0072555026647614,0.2,-0.1,0.0001084623539231,50.0,6.179571256943374,4.842825551812477e-05,0.0061227816460088,0.2,-0.08,0.0001053244577723,25.0,48000,1.3027,0.0574139,0.0,1.14372,0.0303389,0.0,0.904696,0.0305414,0.0,0.0
45,3.68158981749028,2.8652020256310897,5.414145532855694,10.070610200761838,3.183531692824125,97.60102032577466,786432000.0,eye,0.0081619290635824,0.4,-0.6,0.2514892511876879,0.0,3.68158981749028,4.842825551812477e-05,0.0076609157255037,0.4,-0.59,0.2460621472326795,0.0,30375,1.16983,0.053725,0.0,1.02076,0.0259052,0.0,0.824632,0.0284977,0.0,0.0
46,2.6177141102222192,2.1353397827041247,3.315787937326826,6.75028847720662,1.7589684960659902,103.6840613687872,786432000.0,eye,0.0183715478835819,1.1,-0.1,1.9410122693769032,200.0,2.307349205226868,4.842825551812477e-05,0.0183095782936403,1.16,-0.1,2.05051768927316,250.0,5694,1.27845,0.0303925,0.0,1.19705,0.0247657,0.0,0.99943,0.020237,0.0,0.0
47,4.815777688729187,3.5840827324406965,8.213897428307487,16.97850695148483,4.514479038181783,165.8592082740779,786432000.0,dual_color,0.0046734633711355,0.5,-0.9,1.8241582154277225,0.0,4.815777688729187,4.842825551812477e-05,0.0027058134985702,0.42,-0.8,0.6822819793579686,0.0,243000,1.21487,0.0566054,0.0,1.05763,0.029628,0.0,0.839151,0.0316169,0.0,0.0
48,3.21028906436023,2.2978668353520537,5.373589399566643,21.9258361342054,6.035621446727142,175.1358946691495,786432000.0,single_edge,0.0059989240971817,0.2,-0.2,7.766720727877562e-05,0.0,3.21028906436023,4.842825551812477e-05,0.0050186337088827,0.23,-0.4,0.0010462966994531,0.0,72000,0.890001,0.060102,0.0,0.780583,0.0329852,0.0,0.617044,0.0331004,0.0,0.0
49,6.215833217759415,4.667184483972156,9.798450136869295,13.852372430420536,4.496316629911897,117.91651128551618,786432000.0,single_edge,0.0071905380523429,0.5,-0.9,2.1241889806338805,100.0,6.215833217759415,4.842825551812477e-05,0.0064915760601589,0.4,-0.83,0.7486164947438505,0.0,45562,1.30333,0.0633615,0.0,1.13112,0.036579,0.0,0.895636,0.038455,0.0,0.0
50,3.8559017905350657,2.947869348621587,8.580316354137134,28.783298979589755,4.454267917410998,289.5382178832708,786432000.0,single_edge,0.0045336745812796,0.4,-0.7,0.331498609585223,0.0,3.6365489613491153,4.842825551812477e-05,0.0036840853811334,0.41,-0.7,0.3564274331349482,25.0,144000,1.11187,0.0541244,0.0,0.968929,0.026803,0.0,0.772922,0.029182,0.0,0.0
51,7.6486721256944605,6.787352674101935,8.892367533055083,0.4377211420647331,-0.5284129313150185,18.371112082084167,786432000.0,inside_out,0.016891530841988,20.0,20.0,7.812535031493185,0.0,7.6486721256944605,4.842825551812477e-05,0.016891530841988,20.0,20.0,7.812535031493185,0.0,6750,2.81618,0.0137388,0.0,2.47704,0.0409497,0.0,2.03659,0.0415944,0.0,0.0
52,5.53987405278949,4.801095402188292,7.295715039568051,1.994767102657265,-0.00867996043141,42.910991802909045,786432000.0,inside_out,0.0598802821489762,9.2,1.4,7.52633819442329,0.0,5.53987405278949,4.842825551812477e-05,0.0598802821489762,9.2,1.4,7.52633819442329,0.0,531,2.24797,0.0598803,0.0,2.43047,0.0634803,0.0,1.99222,0.0598803,0.0,0.0
53,1.5311604922609323,1.3362447490801008,1.9916577198829093,2.297021937338142,0.1982898439870707,53.70295592178632,786432000.0,inside_out,0.0286092609007433,4.6,-0.5,3.1585000056230146,0.0,1.5311604922609323,4.842825551812477e-05,0.0285757594136416,5.0,-0.51,3.186443911572584,0.0,2250,1.05445,0.0410846,0.0,1.01403,0.0253364,0.0,0.840332,0.0317503,0.0,0.0
54,4.241396514557539,2.895026626869402,12.12307549538972,73.87564313869862,6.459148958724919,442.4084681621647,786432000.0,multi_edge,0.005876469638802,0.2,-0.4,0.0001958975635841,0.0,4.241396514557539,4.842825551812477e-05,0.0032400896486783,0.2,-0.35,0.0001652809827264,0.0,182250,0.949249,0.0609472,0.0,0.831916,0.0340121,0.0,0.654381,0.0343498,0.0,0.0
55,3.395983447436943,2.4707485019928344,7.090130688432322,32.84168874602773,4.772466661122807,307.80378669144665,786432000.0,single_edge,0.0052108780928412,0.6,-0.9,1.8231172932708768,200.0,2.940500921218629,4.842825551812477e-05,0.0042106589021799,0.46,-0.8,0.6286439598739321,100.0,108000,0.989363,0.0562825,0.0,0.8631,0.0290222,0.0,0.686674,0.0307403,0.0,0.0
56,6.424097849344473,4.710925951348609,10.471490538257044,18.659997071629626,5.841918588900889,160.92125443611022,786432000.0,dual_color,0.0086105342162778,0.3,-0.8,0.1114118671466417,0.0,6.424097849344473,4.842825551812477e-05,0.0081439604420917,0.3,-0.79,0.1076868629223544,0.0,27000,1.14469,0.0705928,0.0,0.999613,0.0437785,0.0,0.785918,0.0441554,0.0,0.0
57,3.7003671366291626,2.690602746189505,6.824689593244094,21.854958670395305,4.328712688920531,194.8732380462676,786432000.0,single_edge,0.0060558350203615,0.4,-0.7,0.2928838927639038,50.0,3.7003671366291626,4.842825551812477e-05,0.0034741816454338,0.43,-0.8,0.5862821541538246,0.0,153772,1.06363,0.0569867,0.0,0.924648,0.029831,0.0,0.737614,0.0322179,0.0,0.0
58,3.187092021274746,2.8005879537678555,4.136090359769874,1.8650229965999685,-0.1149377503674516,50.75791981341716,786432000.0,inside_out,0.0312508042399014,18.0,18.0,3.260189674831463,0.0,3.187092021274746,4.842825551812477e-05,0.0312508042399014,18.0,18.0,3.260189674831463,0.0,1897,1.7831,0.0312008,0.0,1.62901,0.0534691,0.0,1.35402,0.0497394,0.0,0.0
59,7.431870787615423,5.708446855344978,11.270521475128769,11.863652799266363,3.545128950382498,133.59020920121603,786432000.0,dual_color,0.0027132282587373,0.5,-0.8,2.211866305837924,0.0,7.431870787615423,4.842825551812477e-05,0.0027132282587373,0.5,-0.8,2.211866305837924,0.0,243000,1.63279,0.0528617,0.0,1.41859,0.0258897,0.0,1.13095,0.0286343,0.0,0.0
60,0.752579408953246,0.554145399801696,1.3553627173839486,21.50680475544664,4.451474365419529,197.7553192092629,786432000.0,misc,0.0070135121429369,0.1,4.7,3.6985224459911385e-19,200.0,0.611225329906072,4.842825551812477e-05,0.0068519591551726,0.1,4.8,3.1412451907104587e-19,225.0,40500,0.57337,0.0364544,0.0,0.500445,0.0117535,0.0,0.40208,0.00798689,0.0,0.0
61,3.189768015998528,2.2704157513826213,5.455622783438247,19.942988127586524,5.431646245575279,184.8361205232358,786432000.0,misc,0.0055221560163082,0.2,-0.1,5.753549812407147e-05,0.0,3.189768015998528,4.842825551812477e-05,0.0041444609855829,0.25,-0.4,0.0028346599582523,0.0,108000,0.937256,0.0564545,0.0,0.82006,0.0290973,0.0,0.652752,0.0302379,0.0,0.0
62,5.734197939081127,4.112962531409389,8.86759620320792,12.345148315214438,5.035489958265914,93.82167886749214,786432000.0,misc,0.008095886400971,0.3,-0.7,0.0718961138660337,0.0,5.734197939081127,4.842825551812477e-05,0.008095886400971,0.3,-0.7,0.0718961138660337,0.0,27000,1.1665,0.0658476,0.0,1.01577,0.0393171,0.0,0.797934,0.040225,0.0,0.0
63,2.333717200454531,1.6301141922042952,5.114525370249256,40.29778909649673,5.612461525178185,305.3169200690772,786432000.0,multi_edge,0.0039346293561302,0.3,-0.5,0.0149169302990087,50.0,2.333717200454531,4.842825551812477e-05,0.0016908270653128,0.2,-0.04,3.5583499571594895e-05,0.0,648000,0.817516,0.0525497,0.0,0.718055,0.0253441,0.0,0.568327,0.0258569,0.0,0.0
