filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
40,5.944966055880671,5.238259547783344,6.938174592897529,1.0729971448553144,-0.014338810367604,20.064391255805408,786432000.0,inside_out,0.0499966866769766,2.5,1.1,6.211186175518882,200.0,5.623145293338384,4.8428255518124764e-05
41,3.105694451615147,2.2142669528529697,6.436954409064286,37.35696058648129,5.497931998313264,284.486151009721,786432000.0,multi_edge,0.004983772975070577,0.2,-0.2,7.51367275289919e-05,0.0,3.105694451615147,4.8428255518124764e-05
42,7.6658435055602,5.346973615887229,11.995900724884294,17.55050888845319,6.793787764622559,119.49511196595148,786432000.0,dual_color,0.0063683256709533564,0.2,-0.3,0.00023446577936429982,50.0,7.090245167976437,4.8428255518124764e-05
43,3.161981940522589,2.432715737810541,4.75417343147659,12.717432013641726,4.385578692903267,101.67086779804627,786432000.0,single_edge,0.0043897803355522624,0.5,-0.9,1.1977204320161323,0.0,3.1619819405225895,4.8428255518124764e-05
44,6.898745598086143,4.962103416331699,10.748660843063533,17.884777584675366,5.915487113572539,140.18336680583852,786432000.0,dual_color,0.006973331330695609,0.1,1.3,5.45778027920975e-15,0.0,6.898745598086143,4.8428255518124764e-05
45,3.7805665516672864,2.909898801275519,5.649724454386426,10.705145978986604,3.2164257465929413,131.74190460521936,786432000.0,eye,0.007576788861509254,0.4,-0.6,0.2582503478869793,0.0,3.7805665516672864,4.8428255518124764e-05
46,2.6469561810503603,2.1466965054643445,3.699443528125776,6.642315368954122,1.699675593784933,103.46974065036324,786432000.0,eye,0.01772500439549185,0.3,2.3,0.000392217727763922,100.0,2.4741075011455864,4.8428255518124764e-05
47,4.994882597267536,3.788919051182471,6.940539085744924,10.124734740265854,4.28586054757646,68.95115343070968,786432000.0,dual_color,0.0050270544670225625,0.6,-0.9,3.0353605955284757,100.0,4.566929150036791,4.8428255518124764e-05
48,3.1904335493718854,2.2553219226595767,5.300427518052265,25.466573286177493,5.717982387304734,248.44573127868435,786432000.0,single_edge,0.005616968782556436,0.3,-0.6,0.027299114398740713,50.0,2.9212932156411675,4.8428255518124764e-05
49,6.222509693192955,4.652654331852222,9.168211750708965,12.52440432102467,4.388548728745251,110.21205026673849,786432000.0,single_edge,0.0077354813585949755,0.5,-0.9,2.1344421969896303,100.0,5.634927400052624,4.8428255518124764e-05
50,3.8972248649511534,2.843083596083699,6.588613723595266,19.22299277688495,4.637939353668495,179.04616951166392,786432000.0,single_edge,0.004399405439782789,0.3,-0.5,0.027830684543436637,0.0,3.8972248649511543,4.8428255518124764e-05
52,5.636245733775048,4.934000471721377,7.039689039647638,1.6671437423092614,-0.0182654319355967,33.160979108409,786432000.0,inside_out,0.04758693144894777,0.6,9.6,0.03982107543875672,200.0,5.30689460835837,4.8428255518124764e-05
53,1.575323216304846,1.3593361715861236,2.0648473745221594,2.1633751411884186,0.2128355357481119,43.42951558716119,786432000.0,inside_out,0.024977132401999613,20.0,-0.6,3.4043905342031695,0.0,1.575323216304846,4.8428255518124764e-05
54,3.959758262037061,2.7568371091025994,8.87249502430215,46.91012274929056,6.041908498889603,334.00588741650665,786432000.0,multi_edge,0.003857271631969958,0.2,-0.3,0.00013094438697212483,0.0,3.959758262037061,4.8428255518124764e-05
55,3.288137237003381,2.3736856877500045,6.333265990781485,23.85746459526,4.736745964496908,230.63470638843955,786432000.0,single_edge,0.005323903502208793,0.4,-0.7,0.2590393582887083,50.0,3.013075459635378,4.8428255518124764e-05
56,6.390817117350751,4.65731352480851,10.359089868138335,16.93422430130743,6.330559463902964,144.59302190740283,786432000.0,dual_color,0.007598133393007411,0.3,-0.8,0.1108346859488482,0.0,6.390817117350751,4.8428255518124764e-05
57,3.793674059730234,2.823984904690383,6.194966436899905,17.479281865400733,4.20185466616398,176.1402816823781,786432000.0,single_edge,0.006427768679553081,0.4,-0.8,0.4208313623442634,0.0,3.793674059730234,4.8428255518124764e-05
58,2.9876967796271834,2.6122218905503387,3.63533563259114,1.3584210671327694,-0.1670165639277561,32.45613010718127,786432000.0,inside_out,0.02678150168061999,5.5,18.0,2.4252647585128777,0.0,2.9876967796271834,4.8428255518124764e-05
59,7.149180536506826,5.549821736261356,9.761908200060766,8.767015780241698,3.752915039850564,63.0901086584641,786432000.0,dual_color,0.0024478752725932695,0.5,-0.8,2.127732302531794,0.0,7.149180536506826,4.8428255518124764e-05
60,0.7558156564295481,0.5495806110176091,1.3811728769220837,22.81495684716205,4.02995750791807,206.8173693341947,786432000.0,misc,0.009207026200542368,0.2,1.6,3.856545950393725e-07,200.0,0.6226708589025052,4.8428255518124764e-05
61,3.119283934010784,2.278435624521383,4.924352116179626,16.488773577889397,5.550209625699754,129.2558261363512,786432000.0,misc,0.004085707028225194,0.3,-0.5,0.020587216469447243,50.0,2.8828975370562064,4.8428255518124764e-05
62,5.924757100907465,4.42701132619243,7.702666577488404,9.964091434473463,4.853990700408336,61.435109837543415,786432000.0,misc,0.010185688854550179,0.4,-0.8,0.5668174367117333,200.0,5.1096966591976685,4.8428255518124764e-05
63,2.2930609904862216,1.6417319832249946,4.427098472234914,30.14954000286232,5.653052775162204,264.421889050025,786432000.0,multi_edge,0.0038080489684265695,0.2,0.0,3.135628999846551e-05,0.0,2.2930609904862216,4.8428255518124764e-05
