filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
38,6.496948100156883,6.496948100156883,6.11250584642414,5.902372035393662,5.579608043291008,0.0060751171986918,0.0067156759742081,0.0073533646892219,0.0077363265398004,0.005696502281697491,0.005754271197953464,0.005908924506844743,0.005419615370646322,6.496948100156883,0.0049980435686102775,,,,
39,5.319031364565239,5.319031364565239,5.063215940348393,4.930869946355752,4.727633777110468,0.0101304642025313,0.0097116410016513,0.0096687211651909,0.0101855599779416,0.010838525294275779,0.01043984033389412,0.010047093950418362,0.010054219491545724,,0.009668721165190908,0.009711484157996275,0.009711641001651339,0.010023124153235363,0.010119075288259893
40,5.983124135063793,5.983124135063793,5.845950415453322,5.7692923122666375,5.646492188503672,0.0620602283549176,0.062060228341267,0.0620602283428787,0.062060228337158,0.06206022836967395,0.06206022834748676,0.06206022834013114,0.06206022834545022,5.845950415453322,0.06206022834516384,,,,
41,3.01638357224278,3.01638357224278,2.693099974178045,2.5629335845404166,2.379119328821718,0.0050716016910446,0.0063502882791274,0.0057609900297957,0.0064645171932637,0.004639479495003686,0.004442706861850665,0.0038166711362192865,0.0034616404817497948,3.0163835722427796,0.0032663528056718905,,,,
42,7.905616707709465,7.905616707709465,7.23765258338197,6.893934467431856,6.371308840459844,0.0070829728442467,0.0055696049739494,0.0073732274375004,0.0089411055606158,0.006773409175034273,0.0068496836511914155,0.006355575284907267,0.0057386602960887365,7.455989179603147,0.005569604973949434,0.005414998370855351,0.005538404788449691,,
43,3.1370055609495404,3.1370055609495404,2.920398427745365,2.810521684343541,2.64561128896879,0.0039964566092992,0.0049224215230313,0.0070964973670455,0.0061268765963751,0.004612726515043297,0.004183615388295689,0.0038709584014292586,0.0038083434866996724,3.1370055609495404,0.003749437769791364,,,,
44,6.559106716151834,6.559106716151834,6.013152901499438,5.754088931701887,5.364894552760477,0.0079035020582427,0.0072555026647614,0.0074301524782898,0.0081276329478768,0.007029352834237224,0.006809701870555573,0.007311347303655069,0.0067382293257366235,6.179571256943374,0.006135342395309752,0.006122781646008879,0.006439468168620177,,
45,3.68158981749028,3.68158981749028,3.486694473566159,3.381911125788739,3.2195614751273904,0.0081619290635824,0.0089454744429415,0.0083222503820212,0.0107351741606645,0.008074874485532568,0.00804225613001086,0.008073653077040888,0.007705935170069719,3.68158981749028,0.0076609157255037585,,,,
46,2.6177141102222192,2.6177141102222192,2.5043857756975907,2.4434022828939157,2.347827529050363,0.018671377328208,0.0187853384032828,0.0184310857164901,0.0183715478835819,0.018356275034647984,0.018332310274367325,0.018309578293640327,0.018337424053934126,2.307349205226868,0.018336707442139888,0.018330269820027723,0.018340127126532324,0.018354901760715525,0.018326108594083568
47,4.815777688729187,4.815777688729187,4.518099109182862,4.365221761598185,4.122822888248506,0.0046734633711355,0.0060425847464442,0.0064286393200187,0.005624376560979,0.003989244465772979,0.0035653327146453265,0.0034548887962678465,0.0029863034314774883,4.815777688729187,0.0027058134985702975,,,,
48,3.21028906436023,3.21028906436023,2.936691046486098,2.799360862860771,2.599988674374918,0.0059989240971817,0.0061946067802058,0.0070957742395635,0.0089943607834602,0.006452341247452198,0.005870391697411992,0.005803026511793596,0.005509550189303325,3.21028906436023,0.005018633708882725,,,,
49,6.215833217759415,6.215833217759415,5.818532098894897,5.607858908873445,5.2875472584400445,0.0095431748920775,0.0084795404233528,0.0071905380523429,0.0097574993409667,0.008180170259321828,0.008541422535686571,0.00828344512390411,0.007743438328569718,6.215833217759415,0.007190538052342932,0.00731022785863461,0.00755862942722052,0.007363590665126485,0.006491576060158932
50,3.8559017905350657,3.8559017905350657,3.543373264146009,3.402821118760107,3.1967653463738097,0.0045336745812796,0.0047040401619377,0.0049189915378391,0.0067007725902254,0.0044282376821391245,0.004623908490051565,0.004357824273016675,0.0036840853811334617,3.6365489613491153,0.003936816349820793,,,,
51,7.6486721256944605,7.6486721256944605,7.504256002005265,7.423063469759051,7.292190661585463,0.016891530841988,0.0185621659361949,0.0195677959501364,0.0212386475257005,0.019567795950136413,0.01908663280858769,0.018562165936194974,0.017963932894346113,,0.016891530841988023,,,,
52,5.53987405278949,5.53987405278949,5.399913831960222,5.328490193861375,5.213829374624201,0.0598802821489762,0.059880281755119,0.0598802828924983,0.0598802819128472,0.059929452697490226,0.0599040694312547,0.05988503017390695,0.059880328685245676,,0.05988028214897623,,,,
53,1.5311604922609323,1.5311604922609323,1.4901619949414298,1.46867651979825,1.4346652137158689,0.0286092609007433,0.028870828728525,0.0300969789662265,0.0304198234465203,0.02997287804873383,0.02984105105718632,0.029497344994203756,0.02915217578892637,1.5311604922609323,0.0285757594136416,,,,
54,4.241396514557539,4.241396514557539,3.7033429292360593,3.49310117581162,3.2039028306063644,0.005876469638802,0.0060905683973082,0.0074238055529156,0.0073444143572,0.004543373829371533,0.004521394679409874,0.004426599942024767,0.004022873351507861,4.241396514557539,0.0032400896486783903,,,,
55,3.395983447436943,3.395983447436943,3.079537399753096,2.940500921218629,2.743017591662886,0.0052863791559543,0.0069835025190686,0.0052791991407893,0.0052108780928412,0.00621029939260806,0.006071229734113004,0.005702371768702662,0.005394956343409654,2.9405009212186295,0.005210878092841265,0.005242985499755992,0.004801323941544533,0.0043145029672517765,0.004210658902179976
56,6.424097849344473,6.424097849344473,5.966422655680825,5.721350924961702,5.344723239831604,0.0086105342162778,0.0123635931342152,0.0120305243459155,0.010865983452783,0.008518195537664919,0.008377003070316968,0.008577819672523246,0.008488185003175497,6.424097849344473,0.008143960442091758,,,,
57,3.7003671366291626,3.7003671366291626,3.406745892359116,3.2685111669163893,3.067507451278304,0.0062265696598144,0.0060558350203615,0.0061678603170863,0.00676239668079,0.0051801137952170034,0.004731926510557205,0.0048334879442811785,0.004905027361024744,3.7003671366291626,0.004024895367954806,0.004009816934348848,0.0034741816454338936,,
58,3.187092021274746,3.187092021274746,3.1056594348239392,3.0621412687678635,2.993607475196446,0.0312508042399014,0.0326285402358953,0.0335245903779943,0.0351124719921569,0.03379860968839432,0.03335134789477967,0.03286468106920648,0.032310319939684584,,0.03125080423990145,,,,
59,7.431870787615423,7.431870787615423,7.015342610860704,6.792399189793388,6.447139396731336,0.0027132282587373,0.0060894181649385,0.0039878446384663,0.0061875216559007,0.003987844638466381,0.003874367261792133,0.0035762047900274596,0.003563888779789637,,0.0027132282587373213,,,,
60,0.752579408953246,0.752579408953246,0.6899220156443808,0.6610125652149722,0.6197077946804973,0.0099618290696212,0.0084082695351167,0.0074722837014941,0.0070135121429369,0.0076533375874702075,0.007290159393282765,0.0068846480037641,0.006851959155172671,0.611225329906072,0.007013512142936995,0.0071641166086005015,0.007297493579205172,0.007135294263295844,0.007472283701494109
61,3.189768015998528,3.189768015998528,2.938382087823799,2.8070754376151648,2.613003890916475,0.0055221560163082,0.0065131320867468,0.0060182522267692,0.0060369716323536,0.0056226282308965425,0.005023336024546632,0.004379201179735684,0.004309184028094881,3.1897680159985278,0.0041444609855829095,,,,
62,5.734197939081127,5.734197939081127,5.393166855358057,5.199585994983584,4.8974158116761455,0.008095886400971,0.0102561156819915,0.0121754232495514,0.0117226488847744,0.00860100990300161,0.009044612273127806,0.008972798153700723,0.008294570950753588,,0.00809588640097103,,,,
63,2.333717200454531,2.333717200454531,2.0888681907664397,1.9853002896598733,1.8404439939331612,0.0039640381534497,0.0039346293561302,0.0043256661044543,0.0058675498188558,0.00417486397672584,0.0037440599209068726,0.0035205203872183954,0.0032972252760781195,2.333717200454531,0.002750471228755935,0.0029519106094159087,0.001690827065312872,,
