filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
29,262144000.0,0.1,2.4,0.0019274847374372,100.0,0.1,2.6,4.252775431106926e-16,0.0017306607796981899,125.0,648000
30,262144000.0,0.1,2.2,0.0026071334719779,200.0,0.09,2.6,1.4048445684907138e-18,0.002500826513204917,200.0,288000
31,262144000.0,0.1,1.6,0.0056451789353397,200.0,0.1,1.8,1.1488064861943875e-15,0.004122629766654284,250.0,108000
32,262144000.0,0.1,1.2,0.0103222920210195,200.0,0.1,1.5,7.736200330120952e-16,0.006934282545054321,300.0,40500
33,262144000.0,0.1,1.7,0.0049454143535659,200.0,0.09,2.0,1.4940496507114652e-19,0.0044801955165414235,175.0,96000
34,262144000.0,0.1,1.0,0.0106856320815646,200.0,0.09,1.4,1.7543850766915514e-19,0.009423298369261701,250.0,20250
35,262144000.0,0.1,2.9,0.0026061622811167,200.0,0.09,2.9,1.8015558197443857e-18,0.0017954998753731966,125.0,576000
36,262144000.0,0.1,2.5,0.0015241691186573,100.0,0.1,2.5,5.864992417301816e-16,0.0015241691186573,100.0,768000
37,262144000.0,0.1,2.4,0.0034977529488974,200.0,0.09,2.7,1.119239440504183e-18,0.002515590725216241,150.0,288000
38,262144000.0,0.1,1.4,0.0061522296694175,200.0,0.1,1.6,2.2019862135285602e-15,0.003919179175519518,275.0,121500
39,262144000.0,0.1,1.3,0.0090435665636477,200.0,0.11,1.4,6.378353266433919e-14,0.0048501504219522484,300.0,81000
40,262144000.0,0.1,1.3,0.0065431015141775,200.0,0.11,1.2,2.1093537821936163e-14,0.0058542567678066156,275.0,54000
41,262144000.0,0.1,1.0,0.0121528822829938,200.0,0.1,1.2,5.5395233046273006e-17,0.009987944250985592,300.0,18000
