filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
13,"(2.0, 1.0, 0.45)",0.6566615,0.1854376,8.341129,3142.8872,8.204867,912.60724,262144000.0,"(2.0, 1.0, 0.45)",0.004423204022902721,0.1,2.2,1.3606434655216826e-17,200.0,0.20126992,8.387993035035688e-05
14,"(3.0, 0.5, 0.044)",97.28535,26.691683,852.73425,1630.1235,10.1830635,891.0738,262144000.0,"(3.0, 0.5, 0.044)",0.0026648305104520764,0.1,2.9,4.250079111966074e-16,200.0,30.072851,8.387993035035688e-05
15,"(3.0, 0.5, 0.065)",37.0874,12.448403,323.53873,1453.8331,6.907718,858.5307,262144000.0,"(3.0, 0.5, 0.065)",0.0019796075891896914,0.1,2.9,2.345116141723832e-16,100.0,16.59365,8.387993035035688e-05
16,"(3.0, 0.5, 0.096)",23.7597,9.833439,121.38706,660.2842,5.935473,757.07355,262144000.0,"(3.0, 0.5, 0.096)",0.0019884491677086835,0.1,2.0,1.4776111514190826e-15,50.0,13.304388,8.387993035035688e-05
17,"(3.0, 0.5, 0.141)",25.57635,6.048724,130.05237,828.93604,11.086547,808.52374,262144000.0,"(3.0, 0.5, 0.141)",0.004276058409732433,0.1,1.8,1.207938583877623e-15,200.0,6.4498754,8.387993035035688e-05
18,"(3.0, 0.5, 0.208)",4.793636,1.7637331,48.656044,1856.4312,10.271145,879.0006,262144000.0,"(3.0, 0.5, 0.208)",0.005667815446662408,0.1,1.6,6.621447679958314e-16,200.0,2.036751,8.387993035035688e-05
19,"(3.0, 0.5, 0.306)",0.86579955,0.33564916,7.62266,1338.6628,9.334315,860.59436,262144000.0,"(3.0, 0.5, 0.306)",0.00601115835166317,0.1,1.6,1.1575485358619153e-16,200.0,0.35606083,8.387993035035688e-05
20,"(3.0, 0.5, 0.45)",0.40613803,0.09893556,5.161299,2948.9316,22.401146,915.843,262144000.0,"(3.0, 0.5, 0.45)",0.013526286157032996,0.1,0.9,3.4510899779640653e-16,200.0,0.11591711,8.387993035035688e-05
21,"(3.0, 1.0, 0.044)",70.56708,28.31137,468.21027,778.71954,7.838819,804.9655,262144000.0,"(3.0, 1.0, 0.044)",0.0029371655151303466,0.1,3.0,3.5134018554398775e-16,200.0,30.510302,8.387993035035688e-05
22,"(3.0, 1.0, 0.065)",64.40502,17.164696,555.12476,1584.1577,10.662445,882.0612,262144000.0,"(3.0, 1.0, 0.065)",0.002495622867062397,0.1,2.6,4.907769790363117e-16,200.0,18.294224,8.387993035035688e-05
23,"(3.0, 1.0, 0.096)",29.92623,11.815342,232.35893,1095.1132,8.943178,861.5653,262144000.0,"(3.0, 1.0, 0.096)",0.0035558509558948764,0.1,2.1,1.0937835676467849e-15,200.0,12.662242,8.387993035035688e-05
24,"(3.0, 1.0, 0.141)",9.18067,4.8306675,64.31255,763.9617,6.9302435,793.44794,262144000.0,"(3.0, 1.0, 0.141)",0.002614378553159491,0.1,2.0,7.195275311779672e-16,50.0,6.478615,8.387993035035688e-05
25,"(3.0, 1.0, 0.208)",10.392351,2.8060973,80.987175,1103.7694,22.169254,794.3271,262144000.0,"(3.0, 1.0, 0.208)",0.008866248430358104,0.1,1.2,3.4691392152257826e-15,200.0,3.1999106,8.387993035035688e-05
26,"(3.0, 1.0, 0.306)",1.6148978,0.4838567,19.373583,2694.734,12.811835,902.9616,262144000.0,"(3.0, 1.0, 0.306)",0.006205010893299057,0.1,1.5,2.3148985827363546e-16,200.0,0.53404546,8.387993035035688e-05
27,"(3.0, 1.0, 0.45)",0.48520938,0.09928983,8.76012,6179.3696,16.269382,954.9085,262144000.0,"(3.0, 1.0, 0.45)",0.010452414203881044,0.1,1.1,1.742791636112999e-16,200.0,0.11610006,8.387993035035688e-05
28,"(4.0, 0.5, 0.044)",55.464695,24.58436,421.19693,1034.9902,6.749295,826.68744,262144000.0,"(4.0, 0.5, 0.044)",0.001552707059923053,0.1,2.6,8.141089891039774e-16,100.0,30.346762,8.387993035035688e-05
29,"(4.0, 0.5, 0.065)",42.59629,12.519422,321.1322,1243.9209,7.478258,813.10284,262144000.0,"(4.0, 0.5, 0.065)",0.0019274847374372572,0.1,2.4,7.047424197681908e-16,100.0,16.727026,8.387993035035688e-05
30,"(4.0, 0.5, 0.096)",36.765217,10.771236,294.14343,1228.7406,12.12373,882.5556,262144000.0,"(4.0, 0.5, 0.096)",0.002607133471977968,0.1,2.2,8.017011749769947e-16,200.0,11.858973,8.387993035035688e-05
31,"(4.0, 0.5, 0.141)",26.165375,6.3028455,228.85165,1402.98,15.905999,872.1339,262144000.0,"(4.0, 0.5, 0.141)",0.005645178935339723,0.1,1.6,2.1705370318613348e-15,200.0,6.6765513,8.387993035035688e-05
32,"(4.0, 0.5, 0.208)",6.0620213,1.871334,47.846916,1089.707,17.857977,832.26733,262144000.0,"(4.0, 0.5, 0.208)",0.01032229202101953,0.1,1.2,2.2790268614142845e-15,200.0,2.102159,8.387993035035688e-05
33,"(4.0, 0.5, 0.306)",0.62071776,0.22750421,5.497758,1431.1812,10.009057,854.7493,262144000.0,"(4.0, 0.5, 0.306)",0.0049454143535659426,0.1,1.7,6.21082326058042e-17,200.0,0.25267154,8.387993035035688e-05
34,"(4.0, 0.5, 0.45)",0.16974755,0.047009617,2.961425,5764.832,14.693688,942.02106,262144000.0,"(4.0, 0.5, 0.45)",0.010685632081564644,0.1,1.0,1.0889858314397179e-16,200.0,0.05181806,8.387993035035688e-05
35,"(4.0, 1.0, 0.044)",96.42034,25.12425,1364.9033,3807.4844,8.14837,926.39966,262144000.0,"(4.0, 1.0, 0.044)",0.0026061622811167926,0.1,2.9,3.8804393913336936e-16,200.0,27.457342,8.387993035035688e-05
36,"(4.0, 1.0, 0.065)",35.171085,14.188684,299.79654,1280.7283,6.413817,868.8753,262144000.0,"(4.0, 1.0, 0.065)",0.0015241691186573814,0.1,2.5,5.864992417301816e-16,100.0,17.489897,8.387993035035688e-05
37,"(4.0, 1.0, 0.096)",33.92649,10.444761,387.0318,2516.5173,8.149941,918.25287,262144000.0,"(4.0, 1.0, 0.096)",0.003497752948897405,0.1,2.4,4.752563529262009e-16,200.0,11.280186,8.387993035035688e-05
38,"(4.0, 1.0, 0.141)",28.359837,6.8452954,148.50456,874.2349,17.686235,825.7518,262144000.0,"(4.0, 1.0, 0.141)",0.0061522296694175305,0.1,1.4,4.446216703046833e-15,200.0,7.6272902,8.387993035035688e-05
39,"(4.0, 1.0, 0.208)",8.556268,1.9780042,72.072716,1309.7365,15.419843,857.73224,262144000.0,"(4.0, 1.0, 0.208)",0.009043566563647798,0.1,1.3,1.7611620785730366e-15,200.0,2.2261448,8.387993035035688e-05
40,"(4.0, 1.0, 0.306)",1.3124895,0.32794732,15.29523,2464.961,14.707006,897.9464,262144000.0,"(4.0, 1.0, 0.306)",0.006543101514177585,0.1,1.3,3.080756402252847e-16,200.0,0.3894139,8.387993035035688e-05
41,"(4.0, 1.0, 0.45)",0.340345,0.05378142,10.546398,18513.248,15.430008,980.4487,262144000.0,"(4.0, 1.0, 0.45)",0.012152882282993882,0.1,1.0,1.2139747385324244e-16,200.0,0.057765506,8.387993035035688e-05
