filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
37,196608000.0,6.1,-0.8,0.020734741651642,0.0,6.1,-0.8,38.31528797464219,0.020734741651642,0.0,4500
38,196608000.0,0.3,-0.7,0.0082757705033602,0.0,0.3,-0.7,0.0809165438083652,0.0082757705033602,0.0,27000
39,196608000.0,0.1,3.1,0.0122983249524094,50.0,0.11,2.7,7.42586344353292e-15,0.011991197955601662,50.0,13500
40,196608000.0,7.9,-0.1,0.0224822951394286,0.0,7.9,-0.1,9.873336983907278,0.0224822951394286,0.0,3796
41,196608000.0,0.3,-0.9,0.0097330176172515,50.0,0.24,-0.8,0.006673127478369497,0.009032229708654804,0.0,22780
42,196608000.0,0.2,-0.5,0.0071488961448069,100.0,0.17,-0.4,2.137094161136533e-05,0.006307576144118976,0.0,48000
43,196608000.0,0.4,-1.0,0.0077558354926161,0.0,0.4,-0.98,0.52345329466,0.006466011911159808,0.0,45562
44,196608000.0,0.1,0.8,0.0148657095923467,100.0,0.1,0.8,2.3115672493573033e-14,0.014511355246021151,125.0,9000
45,196608000.0,0.1,1.5,0.0234297664940611,100.0,0.09,1.9,2.0990228302025767e-18,0.023422192380255225,200.0,3375
46,196608000.0,0.1,8.6,0.0064036670278831,200.0,0.1,8.6,1.261808511015901e-20,0.0064036670278831,200.0,45562
47,196608000.0,0.5,-1.0,0.0088710604184366,200.0,0.46,-1.0,1.5727879229582653,0.007237235334959929,100.0,36000
48,196608000.0,0.1,0.5,0.0123836617430959,0.0,0.12,0.2,1.1572035622335187e-10,0.011094902971802878,0.0,15187
49,196608000.0,0.3,-0.9,0.0097832641724093,0.0,0.3,-0.87,0.12315678334910796,0.007670208632055753,0.0,30375
50,196608000.0,0.3,-0.8,0.0090540846250424,0.0,0.26,-0.7,0.011516943129283802,0.00816544615096021,0.0,27000
51,196608000.0,20.0,18.0,0.0226070949381126,0.0,20.0,18.0,7.54730689328651,0.0226070949381126,0.0,3796
52,196608000.0,6.9,-0.1,0.021321323109089,0.0,6.9,-0.1,9.313267981498855,0.021321323109089,0.0,4270
53,196608000.0,4.0,-0.7,0.0189069022143109,0.0,4.0,-0.7,3.651353799708502,0.0189069022143109,0.0,5062
54,196608000.0,0.5,-1.1,0.0112252961969283,200.0,0.4,-1.05,0.834712841782873,0.00974300804548267,100.0,20250
55,196608000.0,0.3,-0.8,0.0092583714082211,50.0,0.3,-0.81,0.04671617307330649,0.009082394987808162,25.0,22780
56,196608000.0,0.3,-0.9,0.0124743210412492,100.0,0.27,-0.9,0.0649262470458008,0.008361081793838654,0.0,27000
57,196608000.0,0.5,-1.0,0.0072726689989649,200.0,0.49,-1.0,1.1761706832110561,0.006107789346447845,150.0,48000
58,196608000.0,1.3,19.0,0.0208031338635449,0.0,1.3,19.0,0.3446225415405174,0.0208031338635449,0.0,4500
59,196608000.0,0.4,-0.9,0.009238922929359,0.0,0.34,-0.8,0.2990489019717734,0.008626618757662963,0.0,24000
60,196608000.0,0.1,1.9,0.007399538926,50.0,0.09,2.2,2.686924735382923e-19,0.0070738689339135685,25.0,36000
61,196608000.0,0.2,-0.3,0.0144094778962716,200.0,0.2,-0.33,7.925602356928212e-05,0.013895794307288767,150.0,9607
62,196608000.0,0.2,-0.4,0.0195379318062648,200.0,0.18,-0.3,2.8794202197674815e-05,0.018941968108429963,150.0,5062
63,196608000.0,0.3,-0.9,0.012524253052172,50.0,0.31,-0.9,0.07217300812386586,0.011941261532319392,50.0,13500
