filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
48,35.249836278824034,35.249836278824034,20.260043287354048,17.464348237242213,14.664425266747925,0.0228042984102699,0.0121486530009292,0.0091408986551835,0.0066602935934579,0.005846421192313822,0.006059815354999887,0.005895562743066907,0.006115232067829379,13.069392566695141,0.006402154585074427,0.0067938277958073945,0.007239963826469409,0.007639382621892787,0.008264545719955052
49,126.2091955107744,126.2091955107744,62.7864205143696,54.869640001576,48.21855536984342,0.0214081564006947,0.0053707846606821,0.0019075911481676,0.0036529796359525,0.004112589378211795,0.0035131217801493975,0.002870936544395186,0.0022438226998692246,,0.001907591148167631,0.002910895370892619,0.004855866925445151,0.007774010986719704,0.01854360463738558
50,68.81887360422142,68.81887360422142,31.70394381860075,27.5608592278505,23.958400774329736,0.0239632117203473,0.0069551876043032,0.0051911295765858,0.0044990269240459,0.006203674820162014,0.005610701602650391,0.005247931816586785,0.0047232068534096075,27.5608592278505,0.004499026924045912,0.004504455487731485,0.0044983278776215,0.004492133850116542,0.004490463615130114
52,65.672394887816,65.672394887816,35.627225652994134,30.871981499651493,26.622786154500236,0.030254761591933,0.0141775870636103,0.0096974865732114,0.0050416705419799,0.0045367386849766884,0.004219539345362805,0.004193001872587504,0.004410267617313363,25.467709260261174,0.0050416705419799035,0.005797794533728071,0.0067217812136337735,0.008328341998892985,0.009286387908688729
54,19.770719919758225,19.770719919758225,6.65721713980135,5.459016446798316,4.273539631994978,0.0353015380177447,0.0181340850990725,0.0130528140156024,0.0086417908622163,0.006249653520522647,0.007080339536390312,0.007231910154014448,0.007449014726011727,3.6685783982909816,0.008641790862216336,0.00990268077883899,0.011097075016443525,0.010796355522394052,0.012292487681097974
55,44.74500565499701,44.74500565499701,22.520929877958107,19.65311509774849,16.928446101161608,0.0255638412379081,0.0104173181247986,0.0075260552026478,0.0040490181332279,0.005450675795084459,0.0050566580001129065,0.0046614395090192225,0.00423485442430818,,0.0040490181332279995,0.00453047192541467,0.005306259921465356,0.005658490746412892,0.007431470119387579
56,84.23066067155982,84.23066067155982,40.124351873023926,34.6911904854754,29.76414697927925,0.0212165616573816,0.005378511009045,0.0015780850078983,0.0028116605661789,0.003024078887904659,0.0024893973852375684,0.002149276124535082,0.0018683051875708623,,0.0015780850078983555,0.0028686270449231888,0.005141391382540883,0.007979683245234348,0.019217384334199172
57,47.95786447145896,47.95786447145896,25.189595380483244,22.01163864390933,19.21277898717059,0.0230496659177644,0.0084917166938472,0.006113664577575,0.0041939444172359,0.0058624312370073595,0.005441999684500987,0.005057031382488919,0.004610339997889401,19.740976447124684,0.0041505883901477025,0.003856257278956665,0.004210863608587023,0.004790019149370994,0.005321279586001149
58,49.55477709837664,49.55477709837664,27.69734785110877,23.86747740792197,20.449981972221508,0.0329448144854509,0.0197758135573231,0.0164092556231052,0.0137993084959882,0.012269953084767693,0.01265046438202383,0.013036587198853866,0.013093026093971005,18.70459466656048,0.013799308495988205,0.0140292871452945,0.01462248089017626,0.015185735794865374,0.01611668178868192
59,105.8634446607721,105.8634446607721,47.94457123072066,41.137190465551456,35.286161978397764,0.0251127404783328,0.0068452567117939,0.0037791909075195,0.0032176169173321,0.004843001985388895,0.004426359641466204,0.004020760511714072,0.0035666388403276204,36.34172600235276,0.003178401603137761,0.002782359625697471,0.00286715974603291,0.0034988338672258257,0.004718244661965021
60,5.645546374705824,5.645546374705824,2.4659928077377047,2.1155681474622763,1.7995922603122116,0.037961461251439,0.0210315432079759,0.0183014882494849,0.0158750621138134,0.01528905881770981,0.015251944820577457,0.015295910037664284,0.015501538703229567,1.660596441080167,0.015839410493215106,0.015966257568202746,0.01656038839291485,0.017184360067470594,0.017516518875058673
61,39.5081112033637,39.5081112033637,20.79052313825208,18.170976835507066,15.552951597379858,0.0217647635670134,0.0089044821795557,0.0060310988737398,0.0038441320938086,0.005084746814590035,0.004680656343830969,0.0042986702625888995,0.003921992238211547,16.058686248278725,0.003519907654316645,0.0033502256646129602,0.004262854809492178,0.005488062057536158,0.0051764001274705596
62,56.22971547569739,56.22971547569739,20.2025445404153,17.314135778090947,14.862886925848075,0.0243061845726891,0.0059098454942232,0.0053373598991489,0.0056187076956951,0.006715550401347303,0.006321657477999135,0.005735807119964506,0.005587361067819749,,0.0053373598991489635,0.005528980068246037,0.005909845494223298,0.006163729471509248,0.020616211242914025
63,18.566403833571894,18.566403833571894,7.787302429065875,6.777668628569047,5.782450861737567,0.0272755389363726,0.0120190159868223,0.0104617432567563,0.0077687408847794,0.00633335413160474,0.005992646889762643,0.006392933950870983,0.006244108872269782,5.31973944225475,0.006373389580800803,0.007566840300273381,0.007994427617185607,0.009157455244842294,0.010155825682026332
