filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
16,"(3.0, 0.5, 0.096)",6.9346805,5.5887637,8.662934,6.2303047,2.3252714,31.61285,16384000.0,"(3.0, 0.5, 0.096)",0.0021271071480563064,0.4,-0.1,0.19205314202288637,0.0,6.9346805,0.0003355120903509215
17,"(3.0, 0.5, 0.141)",2.649552,2.0713751,3.451803,7.843746,3.20149,45.07303,16384000.0,"(3.0, 0.5, 0.141)",0.002772820265127679,0.4,-0.4,0.1210234883004018,0.0,2.649552,0.0003355120903509215
18,"(3.0, 0.5, 0.208)",0.9603564,0.72265965,1.3214781,10.974691,3.90332,71.49988,16384000.0,"(3.0, 0.5, 0.208)",0.004340936851558008,0.3,-0.3,0.0042510357597247165,0.0,0.9603564,0.0003355120903509215
19,"(3.0, 0.5, 0.306)",0.27972898,0.21263658,0.39246783,13.853733,4.65164,74.56529,16384000.0,"(3.0, 0.5, 0.306)",0.004485139520228887,0.2,0.1,2.943276292848266e-06,0.0,0.27972898,0.0003355120903509215
20,"(3.0, 0.5, 0.45)",0.08314991,0.059019692,0.14816065,24.169891,5.786189,188.43776,16384000.0,"(3.0, 0.5, 0.45)",0.003618771570161994,0.1,1.8,1.5572391554556264e-17,0.0,0.08314991,0.0003355120903509215
21,"(3.0, 1.0, 0.044)",54.273457,43.557175,69.12319,4.9271116,2.0243804,20.422333,16384000.0,"(3.0, 1.0, 0.044)",0.0008243928882043505,0.2,2.6,9.505581638641084e-06,0.0,54.273457,0.0003355120903509215
22,"(3.0, 1.0, 0.065)",21.020073,16.662056,26.441452,5.490979,2.103455,25.81515,16384000.0,"(3.0, 1.0, 0.065)",0.0006986047227137693,0.3,0.8,0.015023409988131377,0.0,21.020073,0.0003355120903509215
23,"(3.0, 1.0, 0.096)",8.227088,6.7418346,10.711652,7.0738316,2.7015994,31.899303,16384000.0,"(3.0, 1.0, 0.096)",0.0015998065798381589,0.5,-0.3,0.9556300499859974,50.0,7.797941,0.0003355120903509215
24,"(3.0, 1.0, 0.141)",3.0656562,2.4089766,4.0931773,8.196875,3.2143257,34.79856,16384000.0,"(3.0, 1.0, 0.141)",0.0022837242398489055,0.3,0.0,0.00740191901245042,0.0,3.0656562,0.0003355120903509215
25,"(3.0, 1.0, 0.208)",1.1325456,0.85388386,1.7430779,14.331356,4.2385573,100.124,16384000.0,"(3.0, 1.0, 0.208)",0.003937350752973745,0.3,-0.3,0.005013234391452991,0.0,1.1325456,0.0003355120903509215
26,"(3.0, 1.0, 0.306)",0.37004274,0.27463913,0.52469623,15.041309,4.9642806,80.912926,16384000.0,"(3.0, 1.0, 0.306)",0.0044806002602301165,0.2,0.1,3.893547362149364e-06,0.0,0.37004274,0.0003355120903509215
27,"(3.0, 1.0, 0.45)",0.09274154,0.06365461,0.16607921,31.674698,6.324079,220.57124,16384000.0,"(3.0, 1.0, 0.45)",0.004713875698939107,0.1,1.8,1.5410988446446775e-17,50.0,0.08228809,0.0003355120903509215
28,"(4.0, 0.5, 0.044)",45.146366,37.254494,56.67273,4.1994314,1.5502315,13.811114,16384000.0,"(4.0, 0.5, 0.044)",0.0006198272770029378,0.2,3.1,4.660221945516412e-06,0.0,45.146366,0.0003355120903509215
29,"(4.0, 0.5, 0.065)",17.704641,14.404841,21.664164,4.5425425,1.7792985,18.89545,16384000.0,"(4.0, 0.5, 0.065)",0.0007448116470998301,0.3,1.2,0.007884309515460866,0.0,17.704641,0.0003355120903509215
30,"(4.0, 0.5, 0.096)",6.537875,5.280314,8.148873,5.828061,2.2019503,33.5391,16384000.0,"(4.0, 0.5, 0.096)",0.0015763934804814417,0.6,-0.3,1.5539854340764387,50.0,6.2349024,0.0003355120903509215
31,"(4.0, 0.5, 0.141)",2.5577078,1.9696234,3.5628884,8.02776,2.764472,57.901413,16384000.0,"(4.0, 0.5, 0.141)",0.002103054392781911,0.5,-0.4,0.34402669830755755,50.0,2.421948,0.0003355120903509215
32,"(4.0, 0.5, 0.208)",0.9168425,0.7003878,1.2508023,10.943072,3.5818598,74.67679,16384000.0,"(4.0, 0.5, 0.208)",0.002572004522614857,0.4,-0.5,0.05078315798962294,0.0,0.9168425,0.0003355120903509215
33,"(4.0, 0.5, 0.306)",0.27176946,0.20174989,0.38798448,14.105574,4.522856,84.53386,16384000.0,"(4.0, 0.5, 0.306)",0.0035151829753287123,0.2,0.2,2.229774653644531e-06,0.0,0.27176946,0.0003355120903509215
34,"(4.0, 0.5, 0.45)",0.06385216,0.045146257,0.10670075,25.444233,5.662357,187.29622,16384000.0,"(4.0, 0.5, 0.45)",0.003989393414915887,0.1,2.2,3.880275359601452e-18,50.0,0.057398044,0.0003355120903509215
35,"(4.0, 1.0, 0.044)",46.211063,38.407894,55.55766,3.4073658,1.4672375,9.87386,16384000.0,"(4.0, 1.0, 0.044)",0.0005522014921355289,0.3,1.8,0.011262785101168111,0.0,46.211063,0.0003355120903509215
36,"(4.0, 1.0, 0.065)",19.41968,15.864006,26.129408,5.9141436,1.8182783,40.75658,16384000.0,"(4.0, 1.0, 0.065)",0.0011666976138324792,0.3,1.1,0.009673647500928311,0.0,19.41968,0.0003355120903509215
37,"(4.0, 1.0, 0.096)",6.9876323,5.597677,8.869,6.300704,2.2511315,32.9799,16384000.0,"(4.0, 1.0, 0.096)",0.0007854825293215351,0.4,0.1,0.14563368424383927,0.0,6.9876323,0.0003355120903509215
38,"(4.0, 1.0, 0.141)",2.7629268,2.1723318,3.589797,8.025561,2.9803088,47.25987,16384000.0,"(4.0, 1.0, 0.141)",0.0017894539526857947,0.5,-0.4,0.3708052702925422,50.0,2.610469,0.0003355120903509215
39,"(4.0, 1.0, 0.208)",1.0155822,0.7845944,1.4073374,11.613891,3.8261626,74.13678,16384000.0,"(4.0, 1.0, 0.208)",0.0020862454672310737,0.3,-0.2,0.0036262146685306306,0.0,1.0155822,0.0003355120903509215
40,"(4.0, 1.0, 0.306)",0.31723952,0.22677611,0.45258602,15.532459,4.791563,88.61765,16384000.0,"(4.0, 1.0, 0.306)",0.004223755163135737,0.1,2.0,3.5233236968737985e-17,0.0,0.31723952,0.0003355120903509215
41,"(4.0, 1.0, 0.45)",0.070666336,0.049472652,0.14183378,36.726933,6.4249244,256.5121,16384000.0,"(4.0, 1.0, 0.45)",0.003956462019440998,0.1,2.1,5.3730488169255805e-18,50.0,0.062201377,0.0003355120903509215
