filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,best_augmented_var,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
26,3.4392316190612955,3.4392316190612955,3.2647088525749046,3.155457720474008,2.985627401034762,0.0220584346467195,0.0217451659922948,0.0224123052068843,0.0218253644822288,0.02145938213276888,0.02157279960886682,0.021492446900560735,3.206979735483097,0.02141532412154734,0.021500344918873315,0.021516868958373903,0.021648202765494062,,
27,1.0269105477230835,1.0269105477230835,0.9171273442240117,0.8588850177485082,0.7782293622280826,0.0050390328032537,0.0059215680328872,0.0064354495483755,0.0074549578650325,0.005421821903011749,0.004727393342087147,0.004518139712766753,1.0269105477230835,0.004156277231791128,0.0038753825906054917,,,,
28,2.525593507549657,2.525593507549657,2.3019755275799025,2.179361506352034,2.0048434746387507,0.0136644916426038,0.0140471021009013,0.0147897460757848,0.0142610825877898,0.014017772640278994,0.013642220308616393,0.013642120103818267,2.3019755275799025,0.01364263182460429,0.013649578893344616,,,,
29,1.998616060811719,1.998616060811719,1.8641021424965896,1.7839270022009115,1.663921711636261,0.0305657923497064,0.0300338761188644,0.0307365037366971,0.0303073726485085,0.029792377126032554,0.029537937482179477,0.029868408030883253,1.7503402462479487,0.030308575880952926,0.029944727026467832,0.03062099593953782,0.030298558338735793,,
30,1.92413237740528,1.92413237740528,1.7402172334997803,1.641646301681303,1.5031016670788813,0.0137423549614705,0.0135649159549702,0.0145949362856626,0.0147661668872152,0.013912097862901152,0.01375756271769496,0.013756494430978317,1.686645769922149,0.013483420341216079,0.013564915954970225,0.01362915433378703,0.013742354961470526,,
31,3.5192369471892126,3.5192369471892126,3.384510440317845,3.2956309463931426,3.1526183276957704,0.0413702092523275,0.0413689680398505,0.0413714180183382,0.0413689752372372,0.04136900637836749,0.04136897137298812,0.04136903163707617,,0.04136902498283279,0.04136896803985052,0.04137152697483498,0.041370209252327594,,
32,2.9683500978153154,2.9683500978153154,2.7921614500810765,2.6867361137050865,2.527244135810634,0.0158406451661055,0.0170973608325367,0.0185500317665079,0.0182940273071119,0.016017317279295673,0.01599233061313554,0.01607621495565309,2.860983376410221,0.015664193546103877,0.015730504716461036,,,,
33,1.1126750934445624,1.1126750934445624,1.0253594672087305,0.9766714637994643,0.9054375583911848,0.006760526577625,0.0055538885465638,0.0070276912712039,0.008915806895028,0.00681846985461565,0.006399562156245708,0.0063337109487306975,1.1126750934445624,0.006060924160162018,0.005521674286561862,0.0054815288642565685,0.004783914101949005,,
34,1.9991184787766472,1.9991184787766472,1.8318634511425096,1.738566337315916,1.6034185442324795,0.0101605237644719,0.010656869873264,0.0119160245616936,0.0109836864116212,0.008717806880528145,0.008462960525672747,0.00854016725244855,1.9991184787766472,0.008244631919656742,0.00789520804179833,,,,
38,5.7485084492826575,5.7485084492826575,5.391414736243084,5.154618543923408,4.792434908783563,0.0155915955181167,0.0157122676535675,0.0158150843093929,0.0159152268663551,0.01529389714377366,0.01528732793712606,0.015280170472399546,5.7485084492826575,0.015277054244135224,0.015276229514496809,,,,
39,4.0263905198316685,4.0263905198316685,3.8580752073044193,3.7520149083610392,3.5849149912569005,0.0457205983815994,0.0456704176951381,0.0454742225273894,0.0453974933039356,0.04524071753541187,0.04527744438308001,0.04534952281376353,3.448227276957065,0.04537375359637724,0.045397493303935665,0.04542030930447227,0.04544153359388042,0.04546005637530076,0.045474222527389474
41,1.9227614875729109,1.9227614875729109,1.7614366742887262,1.6739803494093992,1.5468155010061089,0.0098183458161971,0.0101481412549566,0.009620302759609,0.0107009073062364,0.009940225648146783,0.00988722359358174,0.009747566014451259,1.8194524006213297,0.00963593787812178,0.009615701449972036,0.009614975445903284,0.009621321247355263,0.009613640306262772,0.009617764020626973
42,5.739101383182204,5.739101383182204,5.127431675290141,4.765528459502572,4.251527439401503,0.0118777639099425,0.0136572571084457,0.0119822849509053,0.0146552329576662,0.011329625025633228,0.011842439657416437,0.011573912412149223,5.739101383182204,0.011172833772472801,0.010713445703572022,,,,
43,2.244039846664512,2.2440398466645117,2.089089952396424,1.9981318010766251,1.8616254987080485,0.0143514489162506,0.0146183455774845,0.0148380101216161,0.0156860137864095,0.014091332893529096,0.014067230462720015,0.014058592443849272,2.089089952396424,0.014149860753690235,0.014065842469260459,,,,
44,4.972346732822326,4.972346732822326,4.505302866434404,4.231281196498799,3.8292751239121223,0.0130188989435902,0.0117871014179341,0.0124307005697762,0.0139500402236411,0.012242599358250894,0.0122264381531772,0.011605610066475813,4.687586432770326,0.01142330111982115,0.01152942234671217,0.011371961191901092,0.012311718899025714,,
45,2.851258605261532,2.851258605261532,2.70729005001284,2.61242476117597,2.463296044355139,0.0283046705897673,0.0280218618638695,0.0276412129093178,0.0275619892480746,0.02734713085338042,0.02727034317103566,0.0271976624752312,2.4004610965938675,0.02752263845887898,0.027396727540803967,0.02729769552274519,0.027318977170729453,0.027549922594719667,0.027397856453529656
46,2.3742495423909977,2.3742495423909977,2.2880346824799136,2.228914414582645,2.1349568254687408,0.0236704158780527,0.0240240048380843,0.0231438624953224,0.0233267908084308,0.022885631188970024,0.02284133713679465,0.022915048502228363,2.1564500630629535,0.022969333507515954,0.02303413735045412,0.023066456088071452,0.023223549715035707,0.023318256026337858,0.02336173451137724
47,5.208515082043805,5.208515082043805,4.97716241253637,4.813555082990138,4.543577282961352,0.0092726382222911,0.0094144828829462,0.009519800500588,0.0095414713665588,0.008261093739058811,0.008111223579951476,0.007722356236485983,5.073399587250511,0.0076835260525102145,0.007786842536415095,,,,
48,1.6980138874219155,1.6980138874219155,1.538377979749359,1.4490547805108946,1.3184991177078886,0.0257662720887393,0.0248938186042066,0.0249467574187894,0.0238297949848704,0.023747631587309193,0.023756767385748945,0.023725648804395316,1.266333828866762,0.024039309791421715,0.023829794984870423,0.023967366397315004,0.02435388692110413,0.02406501284347884,0.02442459515969636
49,4.6459784859976025,4.6459784859976025,4.333474460796999,4.139483875164025,3.843512614777343,0.0220895418138912,0.0228915625636046,0.0229645399806253,0.0243355002739644,0.020774425044139955,0.020533727052735484,0.02053743091315141,4.6459784859976025,0.021028521041473458,0.02040838132756817,,,,
50,3.3959494245828745,3.3959494245828745,3.148104163409015,3.003300790246079,2.78654712835994,0.0251574615325627,0.0251649144693885,0.0251548991766318,0.0251636024480129,0.025163602448012967,0.02516638766001622,0.02515624188693316,3.3959494245828745,0.025154217367512888,0.025154826695289456,0.02515426907313356,0.0251624708218654,0.025154851554866853,0.02515416480096705
52,4.391846107575936,4.391846107575936,4.308521836616641,4.252877990643131,4.1638661397693815,0.0193823935244172,0.020895344205975,0.021177581469194,0.0221622225788767,0.02214441969760672,0.02157819261076703,0.02095014858204189,,0.02021888422388224,0.01938239352441723,,,,
54,0.7849785709010645,0.7849785709010645,0.6971145247940893,0.6565466358484576,0.5998904567726603,0.0055102977412951,0.0044836214638063,0.0068717592666954,0.0083347083077185,0.0050334244115756155,0.005122893206726764,0.005116413265515707,0.7254381092922761,0.004413847593566,0.004413788352800152,0.003568291373655552,0.003956341804305263,,
55,2.2370209163891293,2.2370209163891293,2.044923614421398,1.938889345264036,1.785089241420181,0.0125691580310094,0.0125439696274711,0.0126105223202872,0.0131748054550007,0.013000281200302166,0.012538650951884778,0.012571428929301576,2.044923614421398,0.012545472492065224,0.012534251391265017,0.012534940120693616,0.01254022296095686,,
56,6.2665209258935946,6.2665209258935946,5.8660487243695405,5.587694775713412,5.149544098275857,0.0174255595834503,0.0189232387200524,0.0192583043503552,0.0198546628710462,0.016892635389028077,0.016138074053520968,0.016834679656675733,6.2665209258935946,0.016177439914985325,0.015564914350896464,,,,
57,2.811922432076321,2.811922432076321,2.591567093228232,2.4677853700133,2.2850489177021305,0.0107737187590115,0.0115543177961729,0.0118209529176311,0.0117854065275257,0.010760435720971628,0.010708427382846164,0.010673304496000846,2.672449828842635,0.010577132332548256,0.010639660199132983,,,,
59,5.558433385378191,5.558433385378191,5.194072207841353,4.964332899020455,4.621181140173356,0.0128623680274962,0.0129288297622777,0.0130028694829344,0.0130894831869874,0.012719147690135435,0.012714505619528305,0.012713950716312039,5.194072207841353,0.0127220470206178,0.012747096870562247,,,,
60,0.2339902942632607,0.2339902942632607,0.2178387091707485,0.2090345234755299,0.1961673722615973,0.0247871421864144,0.0246356479436027,0.0245359998116126,0.0244058948075523,0.024151111461191394,0.024174084048196542,0.02424476235613071,0.1863197205506687,0.024196694399614804,0.024222147505048724,0.024280526920308687,0.024252294476087455,0.024351204122687375,0.024439151686769467
61,1.8251313606270807,1.8251313606270811,1.6677653131048995,1.5756658535435617,1.4463003625995396,0.0139996705777575,0.0137366733250821,0.0140593095456936,0.0145320692063229,0.013660127953354306,0.013488883061430756,0.013636642369291962,1.53845962066173,0.013522912886473337,0.01351382489338604,0.01360591509888398,0.013576132002060093,,
62,5.076604090416857,5.076604090416857,4.74406871745132,4.527778890170328,4.20118982354322,0.0218304224524735,0.0208255379049366,0.0214813127983267,0.0225010561888607,0.02061449366223078,0.020792299885376564,0.02052023755390553,5.076604090416857,0.02082422722462529,0.020825537904936686,0.020434702104273672,0.020431271241406868,,
63,0.9174416221154434,0.9174416221154434,0.8407912142397562,0.7987653375314148,0.7375523255467502,0.0082119056635373,0.0084247023255197,0.0087912825089376,0.0089374860350173,0.009009557115240055,0.008365112551128595,0.008308374539507987,0.9174416221154434,0.008199032759262814,0.00809939870100157,,,,
