filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
23,"(3.0, 1.0, 0.096)",50.23436,9.418605,490.4124,2441.468,5.9198,944.9405,262144000.0,"(3.0, 1.0, 0.096)",0.0012761176584265,0.1,2.5,3.804332578175784e-16,100.0,12.070456504821777,8.387993035035688e-05,0.0011707977472567022,0.1,2.3,6.423814892273744e-16,75.0,1296000
24,"(3.0, 1.0, 0.141)",7.6293087,4.723534,18.65398,62.52659,7.6959443,373.6753,262144000.0,"(3.0, 1.0, 0.141)",0.002324342563442,0.1,2.2,4.0947151099099724e-16,100.0,6.2648186683654785,8.387993035035688e-05,0.0020823752862068057,0.09,2.5,9.50709568767074e-19,75.0,432000
25,"(3.0, 1.0, 0.208)",2.8048594,1.670763,9.617628,162.36229,7.506635,523.56177,262144000.0,"(3.0, 1.0, 0.208)",0.0033145862252985,0.1,2.1,1.7530490963991821e-16,100.0,2.029426336288452,8.387993035035688e-05,0.0031269608835685636,0.09,2.5,3.0797300594826724e-19,100.0,192000
26,"(3.0, 1.0, 0.306)",1.6920822,0.42520803,20.970282,3016.5122,8.71961,926.6486,262144000.0,"(3.0, 1.0, 0.306)",0.0049062921244755,0.1,1.6,1.745139658134906e-16,100.0,0.4889224171638489,8.387993035035688e-05,0.003949054229780376,0.11,1.5,1.2731160687440085e-14,150.0,121500
27,"(3.0, 1.0, 0.45)",0.19155832,0.06454775,3.0131574,4717.0156,9.3011265,935.9742,262144000.0,"(3.0, 1.0, 0.45)",0.0059459131897406,0.1,2.0,8.100809040662488e-18,200.0,0.07293955981731415,8.387993035035688e-05,0.005366289716809913,0.09,2.4,1.426012675449748e-20,200.0,64000
28,"(4.0, 0.5, 0.044)",64.19461,25.438221,501.2204,1255.7456,6.3383613,847.2458,262144000.0,"(4.0, 0.5, 0.044)",0.0021382188933354,0.1,2.7,6.733826079128133e-16,100.0,32.75431823730469,8.387993035035688e-05,0.002013297708712225,0.09,3.0,1.5176825166548082e-18,75.0,461319
29,"(4.0, 0.5, 0.065)",34.89332,11.728312,316.07837,1580.4366,5.7701893,843.5083,262144000.0,"(4.0, 0.5, 0.065)",0.001437717880221,0.1,3.2,1.1773164271171106e-16,100.0,15.212208,8.387993035035688e-05,0.001437717880221,0.1,3.2,1.1773164271171106e-16,100.0,864000
30,"(4.0, 0.5, 0.096)",29.146175,9.419136,327.22775,2336.3357,7.8442826,916.20044,262144000.0,"(4.0, 0.5, 0.096)",0.0021754783537923,0.1,2.2,8.109383461456464e-16,100.0,11.995611190795898,8.387993035035688e-05,0.0016296357388503324,0.09,2.6,1.4210311354430096e-18,100.0,729000
31,"(4.0, 0.5, 0.141)",7.5720377,4.820289,19.796547,68.90635,7.179874,391.99222,262144000.0,"(4.0, 0.5, 0.141)",0.0025708923063505,0.1,2.2,4.079638204750386e-16,100.0,6.245814323425293,8.387993035035688e-05,0.0020479918106340866,0.09,2.5,9.47825588633057e-19,75.0,432000
32,"(4.0, 0.5, 0.208)",3.5108461,1.2400357,24.140165,871.9005,11.21833,819.4465,262144000.0,"(4.0, 0.5, 0.208)",0.0050723765269382,0.1,2.1,1.1943686769966276e-16,200.0,1.2998627424240112,8.387993035035688e-05,0.004315581022167609,0.11,1.9,1.2390626606956195e-14,250.0,96000
33,"(4.0, 0.5, 0.306)",1.0570555,0.31471393,8.104514,1119.5173,12.701641,837.10895,262144000.0,"(4.0, 0.5, 0.306)",0.0068389639877269,0.1,1.3,2.78563541503216e-16,200.0,0.34021419286727905,8.387993035035688e-05,0.00576937471605532,0.09,1.7,4.709038308611095e-19,225.0,54000
34,"(4.0, 0.5, 0.45)",0.111937195,0.038035333,2.1559286,7045.7783,11.143202,944.9882,262144000.0,"(4.0, 0.5, 0.45)",0.0110818486517518,0.1,1.4,2.5028476138927266e-17,200.0,0.03988621383905411,8.387993035035688e-05,0.008889785364760039,0.1,1.5,1.7289266022446773e-17,275.0,24000
35,"(4.0, 1.0, 0.044)",89.84374,24.92053,725.7615,1499.5289,7.492201,871.541,262144000.0,"(4.0, 1.0, 0.044)",0.0029493574108973,0.2,0.7,7.50446679497125e-05,200.0,27.0430965423584,8.387993035035688e-05,0.0029247393221925044,0.19,0.8,2.3665951107569894e-05,200.0,216000
36,"(4.0, 1.0, 0.065)",44.407967,12.436911,462.4336,2028.3464,5.5911455,912.6461,262144000.0,"(4.0, 1.0, 0.065)",0.0020552634371946,0.1,3.0,1.7796616526155296e-16,100.0,14.698002815246582,8.387993035035688e-05,0.001827448482081051,0.11,2.7,2.4928584716983475e-14,125.0,576000
37,"(4.0, 1.0, 0.096)",43.91499,9.567568,485.37286,2833.519,7.8886023,939.4169,262144000.0,"(4.0, 1.0, 0.096)",0.0035994154597955,0.1,2.5,3.491377213743834e-16,200.0,11.029684066772461,8.387993035035688e-05,0.002851389607041825,0.09,2.8,8.090775633605809e-19,150.0,216000
38,"(4.0, 1.0, 0.141)",43.7685,5.097476,372.01343,2722.275,11.485661,958.3851,262144000.0,"(4.0, 1.0, 0.141)",0.0033853345793137,0.1,2.1,4.860121857214092e-16,200.0,5.819082260131836,8.387993035035688e-05,0.0030241314004036957,0.09,2.4,1.1376659090370593e-18,175.0,192000
39,"(4.0, 1.0, 0.208)",4.964073,1.9402485,29.413418,612.81305,13.245623,756.3016,262144000.0,"(4.0, 1.0, 0.208)",0.0065451730082695,0.1,1.6,6.957976231040296e-16,200.0,1.8517440557479858,8.387993035035688e-05,0.004636647252372117,0.12,1.3,2.258428926857528e-12,300.0,86494
40,"(4.0, 1.0, 0.306)",1.3922533,0.3203017,21.506079,4450.6143,12.681466,934.6761,262144000.0,"(4.0, 1.0, 0.306)",0.0061774380087221,0.1,1.4,2.1703322089197914e-16,200.0,0.36048027873039246,8.387993035035688e-05,0.005649954881467301,0.09,1.8,3.6899252064888382e-19,225.0,60750
41,"(4.0, 1.0, 0.45)",0.16450445,0.0468929,3.1398225,6667.7666,11.429422,954.33307,262144000.0,"(4.0, 1.0, 0.45)",0.0092948180860225,0.1,1.4,2.9557150491927166e-17,200.0,0.047069527208805084,8.387993035035688e-05,0.007806643987828821,0.1,1.5,2.0402978852482796e-17,275.0,32000
