filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
25,"(3.0, 1.0, 0.208)",2.8048594,1.670763,9.617628,162.36229,7.506635,523.56177,262144000.0,"(3.0, 1.0, 0.208)",0.003314586225298566,0.1,2.1,1.753049096399182e-16,100.0,2.0294263,8.387993035035688e-05
26,"(3.0, 1.0, 0.306)",1.6920822,0.42520803,20.970282,3016.5122,8.71961,926.6486,262144000.0,"(3.0, 1.0, 0.306)",0.004906292124475575,0.1,1.6,1.745139658134906e-16,100.0,0.5368033,8.387993035035688e-05
27,"(3.0, 1.0, 0.45)",0.19155832,0.06454775,3.0131574,4717.0156,9.3011265,935.9742,262144000.0,"(3.0, 1.0, 0.45)",0.0059459131897406925,0.1,2.0,8.100809040662488e-18,200.0,0.07293956,8.387993035035688e-05
28,"(4.0, 0.5, 0.044)",64.19461,25.438221,501.2204,1255.7456,6.3383613,847.2458,262144000.0,"(4.0, 0.5, 0.044)",0.002138218893335486,0.1,2.7,6.733826079128133e-16,100.0,31.223244,8.387993035035688e-05
29,"(4.0, 0.5, 0.065)",34.89332,11.728312,316.07837,1580.4366,5.7701893,843.5083,262144000.0,"(4.0, 0.5, 0.065)",0.0014377178802210677,0.1,3.2,1.1773164271171106e-16,100.0,15.212208,8.387993035035688e-05
30,"(4.0, 0.5, 0.096)",29.146175,9.419136,327.22775,2336.3357,7.8442826,916.20044,262144000.0,"(4.0, 0.5, 0.096)",0.0021754783537923927,0.1,2.2,8.109383461456464e-16,100.0,11.995611,8.387993035035688e-05
31,"(4.0, 0.5, 0.141)",7.5720377,4.820289,19.796547,68.90635,7.179874,391.99222,262144000.0,"(4.0, 0.5, 0.141)",0.002570892306350568,0.1,2.2,4.079638204750386e-16,100.0,6.034707,8.387993035035688e-05
32,"(4.0, 0.5, 0.208)",3.5108461,1.2400357,24.140165,871.9005,11.21833,819.4465,262144000.0,"(4.0, 0.5, 0.208)",0.00507237652693826,0.1,2.1,1.1943686769966276e-16,200.0,1.3826671,8.387993035035688e-05
33,"(4.0, 0.5, 0.306)",1.0570555,0.31471393,8.104514,1119.5173,12.701641,837.10895,262144000.0,"(4.0, 0.5, 0.306)",0.006838963987726987,0.1,1.3,2.7856354150321596e-16,200.0,0.35211,8.387993035035688e-05
34,"(4.0, 0.5, 0.45)",0.111937195,0.038035333,2.1559286,7045.7783,11.143202,944.9882,262144000.0,"(4.0, 0.5, 0.45)",0.01108184865175188,0.1,1.4,2.5028476138927263e-17,200.0,0.042935256,8.387993035035688e-05
35,"(4.0, 1.0, 0.044)",89.84374,24.92053,725.7615,1499.5289,7.492201,871.541,262144000.0,"(4.0, 1.0, 0.044)",0.002949357410897302,0.2,0.7,7.50446679497125e-05,200.0,27.043097,8.387993035035688e-05
36,"(4.0, 1.0, 0.065)",44.407967,12.436911,462.4336,2028.3464,5.5911455,912.6461,262144000.0,"(4.0, 1.0, 0.065)",0.002055263437194643,0.1,3.0,1.7796616526155296e-16,100.0,15.454541,8.387993035035688e-05
37,"(4.0, 1.0, 0.096)",43.91499,9.567568,485.37286,2833.519,7.8886023,939.4169,262144000.0,"(4.0, 1.0, 0.096)",0.003599415459795592,0.1,2.5,3.4913772137438345e-16,200.0,10.411578,8.387993035035688e-05
38,"(4.0, 1.0, 0.141)",43.7685,5.097476,372.01343,2722.275,11.485661,958.3851,262144000.0,"(4.0, 1.0, 0.141)",0.0033853345793137812,0.1,2.1,4.860121857214092e-16,200.0,5.626345,8.387993035035688e-05
39,"(4.0, 1.0, 0.208)",4.964073,1.9402485,29.413418,612.81305,13.245623,756.3016,262144000.0,"(4.0, 1.0, 0.208)",0.006545173008269511,0.1,1.6,6.957976231040296e-16,200.0,2.140267,8.387993035035688e-05
40,"(4.0, 1.0, 0.306)",1.3922533,0.3203017,21.506079,4450.6143,12.681466,934.6761,262144000.0,"(4.0, 1.0, 0.306)",0.006177438008722169,0.1,1.4,2.1703322089197914e-16,200.0,0.372311,8.387993035035688e-05
41,"(4.0, 1.0, 0.45)",0.16450445,0.0468929,3.1398225,6667.7666,11.429422,954.33307,262144000.0,"(4.0, 1.0, 0.45)",0.009294818086022505,0.1,1.4,2.955715049192717e-17,200.0,0.050704,8.387993035035688e-05
