filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
25,"(3.0, 1.0, 0.208)",993.3363,633.7603,1633.4347,31.054768,11.348736,107.73789,65536000.0,"(3.0, 1.0, 0.208)",0.008046033194740065,0.2,-0.7,0.12118238721575056,100.0,814.34564,0.00016775858896935606
26,"(3.0, 1.0, 0.306)",378.0453,234.21837,628.02026,41.498684,12.359602,164.8259,65536000.0,"(3.0, 1.0, 0.306)",0.005097853234668416,0.2,-0.8,0.07706187042124539,50.0,325.42987,0.00016775858896935606
27,"(3.0, 1.0, 0.45)",170.64552,96.54619,309.00766,50.812786,13.77339,234.17853,65536000.0,"(3.0, 1.0, 0.45)",0.00880734246884507,0.2,-0.9,0.05703166780017669,50.0,143.7198,0.00016775858896935606
28,"(4.0, 0.5, 0.044)",44368.473,35484.73,57855.49,6.1984997,2.9570506,17.601723,65536000.0,"(4.0, 0.5, 0.044)",0.007378394622987949,0.7,-1.0,52956.08956786218,0.0,44368.473,0.00016775858896935606
29,"(4.0, 0.5, 0.065)",15727.403,11851.442,20459.543,9.174206,4.365182,34.63236,65536000.0,"(4.0, 0.5, 0.065)",0.0073876053190579105,0.7,-1.1,24512.432511846473,0.0,15727.403,0.00016775858896935606
30,"(4.0, 0.5, 0.096)",5532.0737,4053.0696,7290.9604,12.628299,5.7675776,42.785892,65536000.0,"(4.0, 0.5, 0.096)",0.01013973494479592,0.5,-1.1,3841.717868381077,0.0,5532.0737,0.00016775858896935606
31,"(4.0, 0.5, 0.141)",2144.1028,1490.8142,3144.4675,16.705568,7.1042776,64.96422,65536000.0,"(4.0, 0.5, 0.141)",0.011021130271421709,0.5,-1.1,1204.0046691894534,200.0,1733.7667,0.00016775858896935606
32,"(4.0, 0.5, 0.208)",836.75854,559.1907,1239.915,24.691063,9.02965,109.62764,65536000.0,"(4.0, 0.5, 0.208)",0.008816240414076915,0.3,-1.0,28.26455115332567,50.0,751.42926,0.00016775858896935606
33,"(4.0, 0.5, 0.306)",344.8192,223.53467,575.18097,30.857086,10.182063,170.76544,65536000.0,"(4.0, 0.5, 0.306)",0.005385779470105878,0.2,-0.8,0.08165327149702147,0.0,344.8192,0.00016775858896935606
34,"(4.0, 0.5, 0.45)",138.96523,84.56438,221.75099,34.556896,13.164586,177.37627,65536000.0,"(4.0, 0.5, 0.45)",0.013405631389735828,0.2,-0.9,0.04011363680400544,200.0,101.086365,0.00016775858896935606
35,"(4.0, 1.0, 0.044)",49227.17,37042.25,64137.438,10.679563,5.1848,26.76137,65536000.0,"(4.0, 1.0, 0.044)",0.0030571833793734404,0.6,-1.0,37701.48661621224,100.0,44399.97,0.00016775858896935606
36,"(4.0, 1.0, 0.065)",18242.844,13405.164,27752.904,16.709593,6.6533904,68.95216,65536000.0,"(4.0, 1.0, 0.065)",0.0058157818123602545,0.4,-1.0,3738.50375109063,0.0,18242.844,0.00016775858896935606
37,"(4.0, 1.0, 0.096)",6475.4277,4393.49,9397.356,20.228577,7.7205524,84.47235,65536000.0,"(4.0, 1.0, 0.096)",0.0067146200732297046,0.3,-0.9,147.25542743291314,50.0,5909.2065,0.00016775858896935606
38,"(4.0, 1.0, 0.141)",2418.4358,1571.5974,3615.196,27.456026,10.46529,120.29275,65536000.0,"(4.0, 1.0, 0.141)",0.007781489693872379,0.2,-0.7,0.32166163126627606,50.0,2161.5662,0.00016775858896935606
39,"(4.0, 1.0, 0.208)",964.7728,579.5291,1770.6132,48.065624,12.390966,229.6456,65536000.0,"(4.0, 1.0, 0.208)",0.005296814080301804,0.1,0.0,1.3555880913229508e-10,0.0,964.7728,0.00016775858896935606
40,"(4.0, 1.0, 0.306)",374.26288,207.30313,769.36,61.159447,14.507723,301.47974,65536000.0,"(4.0, 1.0, 0.306)",0.003944018539249888,0.2,-0.8,0.0741460290288415,50.0,313.11636,0.00016775858896935606
41,"(4.0, 1.0, 0.45)",161.1464,89.84698,351.18423,72.57379,17.403723,301.5477,65536000.0,"(4.0, 1.0, 0.45)",0.009889836153159498,0.1,-0.4,2.4035823403824515e-10,0.0,161.1464,0.00016775858896935606
