filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,best_augmented_var,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
12,745.6645,745.6645,694.4183,662.7385,615.50256,0.0073296672192006,0.0073289303209422,0.0080688113006919,0.0074327299726615,0.007320329584608709,0.007301205754028428,0.007301221261696966,649.42615,0.007301253931956797,0.007319586151046997,0.007320019808640277,0.007319456549496284,,
13,384.10773,384.10773,356.88498,340.03168,314.6147,0.0098538031507073,0.0098418388155025,0.0098406597225148,0.0098162009141836,0.009809594247424225,0.009809434526310612,0.009809266386551552,340.03168,0.009809938661563322,0.009809788880450254,0.009810509110718624,0.009809486462252826,0.00980933778914489,0.009809208893872101
14,51914.2,51914.2,49859.13,48530.457,46392.99,0.0052924469016809,0.0067580039492918,0.0079002673518313,0.0084153716026059,0.005790762863274401,0.0052148242410668955,0.004711265543121956,51914.2,0.004164344078663507,0.003902445709347946,,,,
15,20121.014,20121.014,19166.2,18563.445,17614.846,0.0048262578063631,0.0049219886745248,0.0054919003657939,0.0066455014669016,0.004878097015262595,0.004524245826040607,0.004374834810837003,20121.014,0.004344965952577606,0.003705790928795527,,,,
16,7553.185,7553.185,7144.3457,6888.434,6487.4814,0.0064888894438428,0.0071612760647148,0.0076294775331821,0.0062999351144993,0.007162066154419167,0.006904485861470303,0.0067584392894728396,6888.434,0.006549906320654331,0.0061972178049989335,0.005939099163068229,0.005592622185798202,0.005668851904510108,0.005417670238451966
17,2907.1948,2907.1948,2718.1216,2606.411,2435.5723,0.0056236664910381,0.0067963102245441,0.008557574721657,0.0063510554087746,0.0055088279137994745,0.005029566520117344,0.004770599022925426,2907.1948,0.005388964628995574,0.004326745741750959,,,,
18,1239.65,1239.65,1150.7532,1099.9714,1023.9351,0.007406555427424,0.0041188657775185,0.0054490576560236,0.0078283025955605,0.005290666422405194,0.005417391460259581,0.005027568208329086,1239.65,0.004601467258676273,0.004118865777518549,0.003750302927247484,0.0036729332250401425,,
19,561.3305,561.3305,520.8402,496.67957,459.78802,0.0055684479031229,0.0089193741637862,0.0077308154769648,0.0088459310711863,0.005493901621335451,0.005455940353724653,0.005462303944126723,536.07983,0.005423140448603647,0.005435349907631171,,,,
20,284.76028,284.76028,264.98746,252.70938,233.27518,0.0089834690585356,0.0095235213000525,0.0103940426178825,0.0131174660481328,0.008282430540378749,0.00868738028606375,0.008937726374254495,252.70938,0.00871847270999726,0.008983469058535698,,,,
21,61206.117,61206.117,57780.953,55547.105,52089.96,0.0071792711628492,0.0035220374327487,0.0055191383398826,0.0068346474756648,0.004830220984473499,0.004326155780634777,0.004301475076797567,61206.117,0.004033229895256243,0.0035220374327487036,0.00364669054516209,0.003512138446781554,,
22,22796.803,22796.803,21430.018,20518.146,19120.65,0.0042172326723425,0.0047894931755845,0.0070811372599624,0.0071209581466928,0.003909893330933993,0.0042897253343505,0.003681104690170023,22796.803,0.0034919153177983553,0.002575758762446617,,,,
23,9137.883,9137.883,8428.258,7998.495,7354.6978,0.0049700280749803,0.0061628537082124,0.0081367829908648,0.0093086636283419,0.005010155573314835,0.004540787376228164,0.004245686857030417,8698.77,0.0034096336193906174,0.004255819475214806,,,,
24,3432.6167,3432.6167,3137.492,2962.6367,2707.017,0.004919393509625,0.007776879337679,0.005594923542571,0.0093481343205833,0.005594923542571073,0.004878569333606642,0.00406029074260239,3432.6167,0.0038360811688512575,0.0030697972127188833,,,,
25,1459.5114,1459.5114,1312.5747,1234.747,1123.7249,0.0092770452944205,0.0058616276442823,0.0079729861132298,0.0056070930054322,0.00655311657205504,0.006322402462766941,0.0059325803028649204,1234.747,0.005575287392691197,0.005334022362888546,0.004912161817744197,0.004963256596496046,0.004816059240836723,0.004581129366179146
26,652.549,652.549,590.7748,555.4567,505.0183,0.0044590149854313,0.0055065513798324,0.0082815222731989,0.0089557948344072,0.0040246436464300706,0.003907121687062198,0.003908137491677066,571.8408,0.004150828597422995,0.003913173358412236,,,,
27,318.5771,318.5771,285.86374,267.4589,241.91766,0.0128112536431119,0.0095626475159413,0.00994669386612,0.011854281316226,0.00814161044101902,0.008829825091811627,0.008955424315270133,298.10464,0.007651259359405124,0.007149686803218813,0.006490851689847421,0.007757264084883531,,
28,50571.727,50571.727,48187.176,46806.68,44626.965,0.0039357096528426,0.0041769216654551,0.0059791002945549,0.0069732303134429,0.004497614870425548,0.003966614661713774,0.0036606407069854074,50571.727,0.003494154783644232,0.0022899127686041854,,,,
29,18909.94,18909.94,17777.54,17157.998,16211.289,0.0059317817495561,0.0054869667295561,0.0048881815520838,0.0050690457291365,0.005069045729136579,0.004757738704542103,0.004776650187343967,18909.94,0.004483460998204847,0.004603224989561339,0.004314052097097787,0.003903222716026833,0.004142632726655715,0.003257518215567523
30,6842.406,6842.406,6417.031,6174.2354,5802.0435,0.0074280805633942,0.0063847127273314,0.006813849387381,0.0062216951440574,0.007424151361894733,0.006949204600606149,0.006859133972886351,6174.2354,0.006541775094497493,0.006194312482708797,0.005773064584522057,0.005771410215980044,0.005727454273567571,0.00543428029669224
31,2787.0925,2787.0925,2589.2925,2479.4458,2312.9907,0.0073197382320858,0.0086082944169551,0.0063657732083584,0.0086114897017778,0.007048228541747414,0.006964899143993675,0.006707882897239004,2787.0925,0.006406424978810832,0.005935614348445674,0.005413127087437429,0.005449137446778773,0.005523367077313712,0.004699298389882478
32,1247.4126,1247.4126,1152.6631,1099.909,1021.7184,0.0077851034709218,0.0052249648219671,0.0070248172155116,0.0100524198683672,0.0061685335100615316,0.0055694436958776405,0.005134848513758339,1247.4126,0.005320603799647605,0.004938441218829859,0.004490410999199224,0.0035870312536179227,,
33,554.5676,554.5676,508.5315,483.65775,446.91937,0.005539657146532,0.008909897483714,0.009061375753481,0.0092942945544758,0.00595677261167693,0.00565664978401359,0.005116611438344215,524.5137,0.004121342826750918,0.00553965714653204,,,,
34,266.8606,266.8606,246.27649,234.34134,216.5533,0.0182497133295886,0.0149633875780436,0.0129259210092881,0.0130144637731254,0.0122559280562341,0.01199797792861279,0.011423719385285566,266.8606,0.011411395448401307,0.011311428333508011,0.011487668151279218,0.011651952906884477,0.011397117088676523,0.010863240964447796
35,57588.613,57588.613,53433.11,51177.24,47752.13,0.0038194989691618,0.0026600028464296,0.0030313352258914,0.0038433369255173,0.003038493715911028,0.0026678407656881564,0.0023501868624366297,52238.47,0.0019072586149398007,0.0021268106129038733,0.0020562549724612023,0.0022513044381209796,,
36,21983.225,21983.225,20370.69,19405.35,17954.871,0.0071020001121555,0.0042685249618136,0.0028490009883407,0.0065486894442601,0.00421090660833599,0.003773660370215093,0.0034466270723948478,19857.395,0.003326605754310718,0.002849000988340719,0.002702027042403965,0.0028317107214139714,0.0028105434991472222,0.0029646630157064147
37,7936.631,7936.631,7251.352,6850.9966,6264.643,0.0040259912137572,0.0062235172806655,0.0083173664269334,0.0072461650447902,0.003143385311302649,0.00341828791374188,0.0030592043681328396,7251.352,0.0032378619500808004,0.0033336666651988534,,,,
38,3282.5146,3282.5146,2922.5085,2739.683,2481.825,0.0031242642625103,0.0029800105536333,0.0030762452699423,0.0066565635639723,0.0038656697474895862,0.0032547475142981064,0.0027798823291680375,3042.199,0.002615755636098449,0.002944607750760886,0.002537558105665083,0.0029225649131643383,,
39,1444.2435,1444.2435,1271.3444,1189.5784,1075.7335,0.0063955227364107,0.0096044786015601,0.0077573960850088,0.0043237241688141,0.005505396947317033,0.005098842947275584,0.005014305336878078,1189.5784,0.004630667611094319,0.0042364872740581865,0.0038377730001123225,0.003423909754388277,0.003078603546349812,0.003060030271570025
40,636.5207,636.5207,567.8215,531.1715,480.2163,0.0063905839062751,0.0038602543138211,0.007362523103684,0.0089494615088971,0.004002083202695378,0.0036920874719672536,0.003759639993140329,636.5207,0.003489851984643577,0.0038602543138211987,0.003086021600173794,0.002656200257321273,,
41,288.79776,288.79776,255.75136,237.91803,213.88382,0.0105821554181188,0.0124157658131572,0.0144230873297128,0.0151201864217696,0.009375896636916403,0.00981894052247434,0.00949774668855885,267.96075,0.008681089096221284,0.010042469987047942,,,,
