sort_column,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,pass,beat_all_priors,failure_category,failure_type,github_plot,Notes,Column 1
101,262144000,agriVision,full,gabor,,gray,14,0.001567,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_14.jpg,,
102,262144000,agriVision,full,gabor,,gray,15,0.001410,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_15.jpg,,
103,262144000,agriVision,full,gabor,,gray,16,0.002435,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_16.jpg,,
104,262144000,agriVision,full,gabor,,gray,17,0.002981,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_17.jpg,,
105,262144000,agriVision,full,gabor,,gray,18,0.004038,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_18.jpg,,
106,262144000,agriVision,full,gabor,,gray,19,0.005880,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_19.jpg,,
107,262144000,agriVision,full,gabor,,gray,20,0.006448,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_20.jpg,,
108,262144000,agriVision,full,gabor,,gray,21,0.002016,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_21.jpg,,
109,262144000,agriVision,full,gabor,,gray,22,0.001511,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_22.jpg,,
110,262144000,agriVision,full,gabor,,gray,23,0.001285,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_23.jpg,,
111,262144000,agriVision,full,gabor,,gray,24,0.003088,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_24.jpg,,
112,262144000,agriVision,full,gabor,,gray,25,0.005085,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_25.jpg,,
113,262144000,agriVision,full,gabor,,gray,26,0.005072,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_26.jpg,,
114,262144000,agriVision,full,gabor,,gray,27,0.008890,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_27.jpg,,
115,262144000,agriVision,full,gabor,,gray,28,0.001644,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_28.jpg,,
116,262144000,agriVision,full,gabor,,gray,29,0.001539,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_29.jpg,,
117,262144000,agriVision,full,gabor,,gray,30,0.001634,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_30.jpg,,
118,262144000,agriVision,full,gabor,,gray,31,0.003549,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_31.jpg,,
119,262144000,agriVision,full,gabor,,gray,32,0.004028,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_32.jpg,,
120,262144000,agriVision,full,gabor,,gray,33,0.006851,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_33.jpg,,
121,262144000,agriVision,full,gabor,,gray,34,0.008434,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_34.jpg,,
122,262144000,agriVision,full,gabor,,gray,35,0.001963,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_35.jpg,,
123,262144000,agriVision,full,gabor,,gray,36,0.001370,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_36.jpg,,
124,262144000,agriVision,full,gabor,,gray,37,0.002829,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_37.jpg,,
125,262144000,agriVision,full,gabor,,gray,38,0.004495,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_38.jpg,,
126,262144000,agriVision,full,gabor,,gray,39,0.005494,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_39.jpg,,
127,262144000,agriVision,full,gabor,,gray,40,0.005512,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_40.jpg,,
128,262144000,agriVision,full,gabor,,gray,41,0.007549,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/gray/plots/compare_cdf_pdf_layer_41.jpg,,
129,262144000,agriVision,full,gabor,,green,0,0.002737,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_0.jpg,,
130,262144000,agriVision,full,gabor,,green,1,0.002204,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_1.jpg,,
131,262144000,agriVision,full,gabor,,green,2,0.001686,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_2.jpg,,
132,262144000,agriVision,full,gabor,,green,3,0.002233,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_3.jpg,,
133,262144000,agriVision,full,gabor,,green,4,0.003587,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_4.jpg,,
134,262144000,agriVision,full,gabor,,green,5,0.008908,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_5.jpg,,
135,262144000,agriVision,full,gabor,,green,6,0.005384,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_6.jpg,,
136,262144000,agriVision,full,gabor,,green,7,0.002513,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_7.jpg,,
137,262144000,agriVision,full,gabor,,green,8,0.002384,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_8.jpg,,
138,262144000,agriVision,full,gabor,,green,9,0.002121,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_9.jpg,,
139,262144000,agriVision,full,gabor,,green,10,0.003353,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_10.jpg,,
140,262144000,agriVision,full,gabor,,green,11,0.003442,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_11.jpg,,
141,262144000,agriVision,full,gabor,,green,12,0.004244,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_12.jpg,,
142,262144000,agriVision,full,gabor,,green,13,0.004011,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_13.jpg,,
143,262144000,agriVision,full,gabor,,green,14,0.002316,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_14.jpg,,
144,262144000,agriVision,full,gabor,,green,15,0.001718,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_15.jpg,,
145,262144000,agriVision,full,gabor,,green,16,0.001988,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_16.jpg,,
146,262144000,agriVision,full,gabor,,green,17,0.003363,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_17.jpg,,
147,262144000,agriVision,full,gabor,,green,18,0.005201,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_18.jpg,,
148,262144000,agriVision,full,gabor,,green,19,0.005584,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_19.jpg,,
149,262144000,agriVision,full,gabor,,green,20,0.009858,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_20.jpg,,
150,262144000,agriVision,full,gabor,,green,21,0.001969,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_21.jpg,,
151,262144000,agriVision,full,gabor,,green,22,0.002109,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_22.jpg,,
152,262144000,agriVision,full,gabor,,green,23,0.002486,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_23.jpg,,
153,262144000,agriVision,full,gabor,,green,24,0.002054,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_24.jpg,,
154,262144000,agriVision,full,gabor,,green,25,0.005466,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_25.jpg,,
155,262144000,agriVision,full,gabor,,green,26,0.005620,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_26.jpg,,
156,262144000,agriVision,full,gabor,,green,27,0.006727,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_27.jpg,,
157,262144000,agriVision,full,gabor,,green,28,0.001553,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_28.jpg,,
158,262144000,agriVision,full,gabor,,green,29,0.001731,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_29.jpg,,
159,262144000,agriVision,full,gabor,,green,30,0.002501,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_30.jpg,,
160,262144000,agriVision,full,gabor,,green,31,0.004123,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_31.jpg,,
161,262144000,agriVision,full,gabor,,green,32,0.006934,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_32.jpg,,
162,262144000,agriVision,full,gabor,,green,33,0.004480,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_33.jpg,,
163,262144000,agriVision,full,gabor,,green,34,0.009423,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_34.jpg,,
164,262144000,agriVision,full,gabor,,green,35,0.001795,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_35.jpg,,
165,262144000,agriVision,full,gabor,,green,36,0.001524,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_36.jpg,,
166,262144000,agriVision,full,gabor,,green,37,0.002516,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_37.jpg,,
167,262144000,agriVision,full,gabor,,green,38,0.003919,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_38.jpg,,
168,262144000,agriVision,full,gabor,,green,39,0.004850,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_39.jpg,,
169,262144000,agriVision,full,gabor,,green,40,0.005854,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_40.jpg,,
170,262144000,agriVision,full,gabor,,green,41,0.009988,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/green/plots/compare_cdf_pdf_layer_41.jpg,,
171,262144000,agriVision,full,gabor,,red,0,0.002699,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_0.jpg,,
172,262144000,agriVision,full,gabor,,red,1,0.001504,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_1.jpg,,
173,262144000,agriVision,full,gabor,,red,2,0.001610,0.0000839,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/gabor/red/plots/compare_cdf_pdf_layer_2.jpg,,
