,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,failure_category,failure_type,which_ones,github_plot
595,49152000.0,pastis,full,learned,single_edge,,6,0.0052226293839923,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_6.jpg
596,49152000.0,pastis,full,learned,multi_edge,,9,0.0034455273688047,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_9.jpg
597,49152000.0,pastis,full,learned,single_edge,,11,0.003900250535494,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_11.jpg
598,49152000.0,pastis,full,learned,single_edge,,12,0.0038736707004161,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_12.jpg
599,49152000.0,pastis,full,learned,single_edge,,13,0.0042488886142912,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_13.jpg
600,49152000.0,pastis,full,learned,multi_edge,,16,0.002527759530842,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_16.jpg
601,49152000.0,pastis,full,learned,dual_color,,17,0.0134960293309209,0.0001937104786289,1,borderline,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_17.jpg
602,49152000.0,pastis,full,learned,multi_edge,,18,0.0041121717356673,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_18.jpg
603,49152000.0,pastis,full,learned,dual_color,,20,0.002512959946376,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_20.jpg
604,49152000.0,pastis,full,learned,multi_edge,,22,0.0035925213064623,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_22.jpg
605,49152000.0,pastis,full,learned,multi_edge,,25,0.0046858928384939,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_25.jpg
606,49152000.0,pastis,full,learned,multi_edge,,27,0.0030181505803487,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_27.jpg
607,49152000.0,pastis,full,learned,multi_edge,,33,0.0029461200907012,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_33.jpg
608,49152000.0,pastis,full,learned,dual_color,,38,0.0051938978584808,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_38.jpg
609,49152000.0,pastis,full,learned,multi_edge,,41,0.0025691230386944,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_41.jpg
610,49152000.0,pastis,full,learned,dual_color,,42,0.0037210776665956,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_42.jpg
611,49152000.0,pastis,full,learned,dual_color,,44,0.0060046281821775,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_44.jpg
612,49152000.0,pastis,full,learned,dual_color,,47,0.0015981987495982,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_47.jpg
613,49152000.0,pastis,full,learned,single_edge,,48,0.0052422861525163,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_48.jpg
614,49152000.0,pastis,full,learned,single_edge,,49,0.0025756329738496,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_49.jpg
615,49152000.0,pastis,full,learned,multi_edge,,54,0.0044275349118538,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_54.jpg
616,49152000.0,pastis,full,learned,single_edge,,55,0.0044262662146175,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_55.jpg
617,49152000.0,pastis,full,learned,dual_color,,56,0.0060166334087231,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_56.jpg
618,49152000.0,pastis,full,learned,single_edge,,57,0.0039737949759283,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_57.jpg
619,49152000.0,pastis,full,learned,dual_color,,59,0.0021101161381356,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_59.jpg
620,49152000.0,pastis,full,learned,misc,,60,0.0266727836112353,0.0001937104786289,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_60.jpg
621,49152000.0,pastis,full,learned,misc,,62,0.0112696659338555,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_62.jpg
622,49152000.0,pastis,full,learned,multi_edge,,63,0.0024108291495393,0.0001937104786289,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/learned/plots/compare_cdf_pdf_layer_63.jpg
623,31800.0,pastis,full,fourier,,green,2,0.0035482985396606,0.0076105772670922,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_2.jpg
624,41340.0,pastis,full,fourier,,green,5,0.002992570162298,0.0066754871311422,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_5.jpg
625,66780.0,pastis,full,fourier,,green,8,0.0029622502639716,0.0052529256547175,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_8.jpg
626,104940.0,pastis,full,fourier,,green,11,0.0022091825447206,0.0041907897336608,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_11.jpg
627,162180.0,pastis,full,fourier,,green,14,0.002333109936864,0.003371320732074,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_14.jpg
628,257580.0,pastis,full,fourier,,green,17,0.0008190663655842,0.0026752851133031,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_17.jpg
629,381600.0,pastis,full,fourier,,green,20,0.0008522562045971,0.0021980660924352,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_20.jpg
630,610560.0,pastis,full,fourier,,green,23,0.0013470842802772,0.0017377962858799,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_23.jpg
631,973080.0,pastis,full,fourier,,green,26,0.0010403906800211,0.0013765848003003,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_26.jpg
632,1376940.0,pastis,full,fourier,,green,29,0.001272410398685,0.0011572531101864,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_29.jpg
633,419760.0,pastis,full,fourier,,green,32,0.0012918285433932,0.0020957932105484,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/green/plots/compare_cdf_pdf_layer_32.jpg
634,31800.0,pastis,full,fourier,,gray,2,0.003709541989401,0.0076105772670922,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_2.jpg
635,41340.0,pastis,full,fourier,,gray,5,0.0023105417270591,0.0066754871311422,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_5.jpg
636,66780.0,pastis,full,fourier,,gray,8,0.0030565726242656,0.0052529256547175,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_8.jpg
637,104940.0,pastis,full,fourier,,gray,11,0.001655389949533,0.0041907897336608,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_11.jpg
638,162180.0,pastis,full,fourier,,gray,14,0.0025450574258347,0.003371320732074,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_14.jpg
639,257580.0,pastis,full,fourier,,gray,17,0.0007729102014857,0.0026752851133031,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_17.jpg
640,381600.0,pastis,full,fourier,,gray,20,0.0007440429456163,0.0021980660924352,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_20.jpg
641,610560.0,pastis,full,fourier,,gray,23,0.0014812536855624,0.0017377962858799,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_23.jpg
642,973080.0,pastis,full,fourier,,gray,26,0.0008588244962439,0.0013765848003003,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_26.jpg
643,1376940.0,pastis,full,fourier,,gray,29,0.0015641391410212,0.0011572531101864,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_29.jpg
644,419760.0,pastis,full,fourier,,gray,32,0.0014780986586451,0.0020957932105484,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/gray/plots/compare_cdf_pdf_layer_32.jpg
645,31800.0,pastis,full,fourier,,blue,2,0.0033613557913695,0.0076105772670922,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_2.jpg
646,41340.0,pastis,full,fourier,,blue,5,0.0022623140546526,0.0066754871311422,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_5.jpg
647,66780.0,pastis,full,fourier,,blue,8,0.0032594193749215,0.0052529256547175,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_8.jpg
648,104940.0,pastis,full,fourier,,blue,11,0.0016488965219491,0.0041907897336608,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_11.jpg
649,162180.0,pastis,full,fourier,,blue,14,0.0025452243098945,0.003371320732074,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_14.jpg
650,257580.0,pastis,full,fourier,,blue,17,0.0009281316092151,0.0026752851133031,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_17.jpg
651,381600.0,pastis,full,fourier,,blue,20,0.0009326647679354,0.0021980660924352,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_20.jpg
652,610560.0,pastis,full,fourier,,blue,23,0.0011203195272457,0.0017377962858799,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_23.jpg
653,973080.0,pastis,full,fourier,,blue,26,0.0007234453993844,0.0013765848003003,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_26.jpg
654,1376940.0,pastis,full,fourier,,blue,29,0.001159487644209,0.0011572531101864,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_29.jpg
655,419760.0,pastis,full,fourier,,blue,32,0.001571877311593,0.0020957932105484,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/blue/plots/compare_cdf_pdf_layer_32.jpg
656,31800.0,pastis,full,fourier,,red,2,0.003613845985455,0.0076105772670922,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_2.jpg
657,41340.0,pastis,full,fourier,,red,5,0.0021996196016548,0.0066754871311422,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_5.jpg
658,66780.0,pastis,full,fourier,,red,8,0.0029820328038983,0.0052529256547175,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_8.jpg
659,104940.0,pastis,full,fourier,,red,11,0.0011684309135814,0.0041907897336608,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_11.jpg
660,162180.0,pastis,full,fourier,,red,14,0.0032327303911373,0.003371320732074,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_14.jpg
661,257580.0,pastis,full,fourier,,red,17,0.0012967091326098,0.0026752851133031,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_17.jpg
662,381600.0,pastis,full,fourier,,red,20,0.0007670896587224,0.0021980660924352,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_20.jpg
663,610560.0,pastis,full,fourier,,red,23,0.0014805320138246,0.0017377962858799,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_23.jpg
664,973080.0,pastis,full,fourier,,red,26,0.0012411929984208,0.0013765848003003,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_26.jpg
665,1376940.0,pastis,full,fourier,,red,29,0.0024891449731586,0.0011572531101864,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_29.jpg
666,419760.0,pastis,full,fourier,,red,32,0.0010031575024174,0.0020957932105484,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/fourier/red/plots/compare_cdf_pdf_layer_32.jpg
667,3180.0,pastis,full,wavelet,horizVert,green,2,0.017453275837908,0.0240303354829301,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_2.jpg
668,12720.0,pastis,full,wavelet,horizVert,green,3,0.0050035549329717,0.0120285145061138,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_3.jpg
669,50880.0,pastis,full,wavelet,horizVert,green,4,0.0050331869805217,0.0060175634983601,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_4.jpg
670,203520.0,pastis,full,wavelet,horizVert,green,5,0.0019413088238501,0.0030096044936828,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_5.jpg
671,814080.0,pastis,full,wavelet,horizVert,green,6,0.0030240070288261,0.0015050074551751,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_6.jpg
672,3256320.0,pastis,full,wavelet,horizVert,green,7,0.0049267877583265,0.0007525549699048,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_7.jpg
673,13025280.0,pastis,full,wavelet,horizVert,green,8,0.0059776237126426,0.0003762902880576,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_8.jpg
674,3180.0,pastis,full,wavelet,horizVert,gray,2,0.0173385572258575,0.0240303354829301,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_2.jpg
675,12720.0,pastis,full,wavelet,horizVert,gray,3,0.0041027161861172,0.0120285145061138,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_3.jpg
676,50880.0,pastis,full,wavelet,horizVert,gray,4,0.0049376156311831,0.0060175634983601,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_4.jpg
677,203520.0,pastis,full,wavelet,horizVert,gray,5,0.0018513891632127,0.0030096044936828,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_5.jpg
678,814080.0,pastis,full,wavelet,horizVert,gray,6,0.0032917765262272,0.0015050074551751,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_6.jpg
679,3256320.0,pastis,full,wavelet,horizVert,gray,7,0.0050214033473665,0.0007525549699048,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_7.jpg
680,13025280.0,pastis,full,wavelet,horizVert,gray,8,0.0061695577281943,0.0003762902880576,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_8.jpg
681,3180.0,pastis,full,wavelet,horizVert,blue,2,0.0196009960321615,0.0240303354829301,0,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_2.jpg
682,12720.0,pastis,full,wavelet,horizVert,blue,3,0.0030420487275393,0.0120285145061138,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_3.jpg
683,50880.0,pastis,full,wavelet,horizVert,blue,4,0.0054630616863271,0.0060175634983601,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_4.jpg
684,203520.0,pastis,full,wavelet,horizVert,blue,5,0.0017557573277536,0.0030096044936828,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_5.jpg
685,814080.0,pastis,full,wavelet,horizVert,blue,6,0.0026803711360197,0.0015050074551751,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_6.jpg
686,3256320.0,pastis,full,wavelet,horizVert,blue,7,0.0037374231566977,0.0007525549699048,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_7.jpg
687,13025280.0,pastis,full,wavelet,horizVert,blue,8,0.0049353373193025,0.0003762902880576,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_8.jpg
688,3180.0,pastis,full,wavelet,horizVert,red,2,0.0166635686657633,0.0240303354829301,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_2.jpg
689,12720.0,pastis,full,wavelet,horizVert,red,3,0.0041797537334298,0.0120285145061138,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_3.jpg
690,50880.0,pastis,full,wavelet,horizVert,red,4,0.0048324823481765,0.0060175634983601,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_4.jpg
691,203520.0,pastis,full,wavelet,horizVert,red,5,0.002167470143682,0.0030096044936828,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_5.jpg
692,814080.0,pastis,full,wavelet,horizVert,red,6,0.0032317922656623,0.0015050074551751,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_6.jpg
693,3256320.0,pastis,full,wavelet,horizVert,red,7,0.0046649025508049,0.0007525549699048,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_7.jpg
694,13025280.0,pastis,full,wavelet,horizVert,red,8,0.0056977763315073,0.0003762902880576,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_8.jpg
695,1590.0,pastis,full,wavelet,diagonal,green,2,0.0118694293594577,0.033952406456699,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg
696,6360.0,pastis,full,wavelet,diagonal,green,3,0.0079313524570624,0.0170030978131114,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg
697,25440.0,pastis,full,wavelet,diagonal,green,4,0.0028284902005885,0.008508186648128,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg
698,101760.0,pastis,full,wavelet,diagonal,green,5,0.0016064024309042,0.0042557419768157,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg
699,407040.0,pastis,full,wavelet,diagonal,green,6,0.0039453979219358,0.0021282818010022,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg
700,1628160.0,pastis,full,wavelet,diagonal,green,7,0.0047347228261184,0.0010642434346519,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg
