filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
32,"(4.0, 0.5, 0.208)",1139.4574,848.09424,1600.517,13.091402,4.877278,86.4155,262144000.0,"(4.0, 0.5, 0.208)",0.006037775966276138,0.4,-0.8,117.73041230771852,50.0,1061.3059,8.387993035035688e-05
33,"(4.0, 0.5, 0.306)",463.0111,334.272,678.09125,17.165596,5.994972,97.701355,262144000.0,"(4.0, 0.5, 0.306)",0.004206516084933609,0.2,-0.2,0.011201726388936137,0.0,463.0111,8.387993035035688e-05
34,"(4.0, 0.5, 0.45)",200.22856,138.05917,307.15875,22.531784,7.257459,151.31201,262144000.0,"(4.0, 0.5, 0.45)",0.004117862931502347,0.2,-0.3,0.006621314861156313,0.0,200.22856,8.387993035035688e-05
35,"(4.0, 1.0, 0.044)",44658.754,33246.043,60319.746,12.36536,5.0670857,48.589752,262144000.0,"(4.0, 1.0, 0.044)",0.002321935045144441,0.5,-0.8,11852.293759300597,100.0,39823.707,8.387993035035688e-05
36,"(4.0, 1.0, 0.065)",17877.676,13270.175,29631.879,20.899563,5.197351,155.80112,262144000.0,"(4.0, 1.0, 0.065)",0.0028705639836498834,0.4,-0.7,1339.512258387622,100.0,15580.843,8.387993035035688e-05
37,"(4.0, 1.0, 0.096)",7418.999,5249.1025,10603.968,17.327364,5.6313186,75.267006,262144000.0,"(4.0, 1.0, 0.096)",0.003208617860231966,0.3,-0.6,69.32960443017838,0.0,7418.999,8.387993035035688e-05
38,"(4.0, 1.0, 0.141)",3249.251,2290.3704,5123.8936,22.982342,6.3860116,151.50053,262144000.0,"(4.0, 1.0, 0.141)",0.003959487206511292,0.3,-0.7,40.73952812094475,0.0,3249.251,8.387993035035688e-05
39,"(4.0, 1.0, 0.208)",1233.5691,871.9198,2123.9185,26.082705,6.2740498,185.28183,262144000.0,"(4.0, 1.0, 0.208)",0.004414117127129025,0.2,-0.3,0.04079262869698655,0.0,1233.5691,8.387993035035688e-05
40,"(4.0, 1.0, 0.306)",519.884,341.6493,1007.73065,35.800045,7.2239,256.14362,262144000.0,"(4.0, 1.0, 0.306)",0.0039116629574840744,0.1,1.0,1.092565530210869e-12,0.0,519.884,8.387993035035688e-05
41,"(4.0, 1.0, 0.45)",214.69917,142.95435,445.91403,45.14493,8.92676,292.27835,262144000.0,"(4.0, 1.0, 0.45)",0.0022081371376955206,0.2,-0.3,0.006149064422284476,50.0,185.94771,8.387993035035688e-05
