filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
29,"(4.0, 0.5, 0.065)",37.178387,26.727833,64.79494,23.644703,4.44211,183.73642,160000000.0,"(4.0, 0.5, 0.065)",0.0075506016742433735,4.7,-1.2,150.00779699704486,100.0,32.26687,0.00010736608296131946
30,"(4.0, 0.5, 0.096)",15.86944,11.098212,30.371183,31.888409,5.3731437,251.96278,160000000.0,"(4.0, 0.5, 0.096)",0.009938565455156811,1.2,-1.2,53.86381357314231,50.0,14.236755,0.00010736608296131946
31,"(4.0, 0.5, 0.141)",6.385866,4.374293,14.186434,42.38093,5.9899807,302.5263,160000000.0,"(4.0, 0.5, 0.141)",0.007812975952579793,0.6,-1.1,6.1171636544499295,100.0,5.378657,0.00010736608296131946
32,"(4.0, 0.5, 0.208)",2.6509702,1.7108667,7.688925,97.714966,6.8313627,491.26733,160000000.0,"(4.0, 0.5, 0.208)",0.009053565791638851,0.3,-0.8,0.039128404704780566,50.0,2.2561753,0.00010736608296131946
33,"(4.0, 0.5, 0.306)",0.82752943,0.50957936,3.3842096,227.4053,7.06492,624.9924,160000000.0,"(4.0, 0.5, 0.306)",0.003838543428284047,0.1,1.0,1.739099836273436e-15,0.0,0.82752943,0.00010736608296131946
34,"(4.0, 0.5, 0.45)",0.21931684,0.14356084,0.86511654,203.85434,5.282804,610.9192,160000000.0,"(4.0, 0.5, 0.45)",0.002246722108521809,0.1,2.7,3.913919376185094e-18,50.0,0.18147968,0.00010736608296131946
35,"(4.0, 1.0, 0.044)",92.47971,69.39594,139.79976,13.673195,4.4191356,86.65476,160000000.0,"(4.0, 1.0, 0.044)",0.007483662925622636,1.7,-1.2,372.12672396498147,50.0,85.66437,0.00010736608296131946
36,"(4.0, 1.0, 0.065)",37.6041,27.691717,70.408585,29.679111,4.5719666,253.67801,160000000.0,"(4.0, 1.0, 0.065)",0.007337791457718457,1.7,-1.2,131.47346327935261,200.0,30.265472,0.00010736608296131946
37,"(4.0, 1.0, 0.096)",17.860968,12.234858,43.436962,60.32606,5.3580074,390.07794,160000000.0,"(4.0, 1.0, 0.096)",0.009033104887511745,2.4,-1.2,63.7375748862466,200.0,13.873773,0.00010736608296131946
38,"(4.0, 1.0, 0.141)",7.61391,5.160157,17.838108,58.196754,6.8626504,386.5863,160000000.0,"(4.0, 1.0, 0.141)",0.00859256996092811,0.5,-1.1,4.601197441418966,50.0,6.6257243,0.00010736608296131946
39,"(4.0, 1.0, 0.208)",2.8589716,1.75721,10.874137,201.36493,7.0778217,601.0165,160000000.0,"(4.0, 1.0, 0.208)",0.008259044332016685,0.3,-0.9,0.07124460471833528,0.0,2.8589716,0.00010736608296131946
40,"(4.0, 1.0, 0.306)",0.9422348,0.5475228,3.9685056,243.80153,8.008033,641.11646,160000000.0,"(4.0, 1.0, 0.306)",0.004663395225467215,0.1,0.9,2.805226211584634e-15,0.0,0.9422348,0.00010736608296131946
41,"(4.0, 1.0, 0.45)",0.2931468,0.16554531,2.52019,1175.2562,6.642698,833.95105,160000000.0,"(4.0, 1.0, 0.45)",0.0025734452075596437,0.1,2.0,2.3280874977817116e-17,50.0,0.20962064,0.00010736608296131946
