filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
28,107.09753,107.09753,100.69229,97.163414,91.86187,0.0082789424335453,0.008331400351473,0.0083595791490589,0.0086925435830262,0.01042151066715541,0.009587703885107768,0.009413203540465043,0.008373530195675216,0.008278942433545322,,,,,
29,42.61373,42.61373,39.32629,37.708252,35.343285,0.0074493854060662,0.0071815739871676,0.0074823004346074,0.0073208550692092,0.0072048359019041275,0.007169660457375271,0.007152451728224762,0.007129571528440626,0.007073621931717788,42.61373,0.007025283608228738,0.00696236134786149,,
30,19.663296,19.663296,17.999205,17.170973,15.978004,0.0095096277802474,0.0097374598174361,0.0095807754204656,0.0094980839817691,0.008814870392337026,0.008983804288118846,0.008911991814759213,0.008837276751110623,0.008955326592936297,15.075579,0.009037577980029632,0.008949950811659724,0.008856397335613275,0.009144113814591792
31,8.503867,8.503867,7.5925074,7.173278,6.5907974,0.012103272809417,0.0091565187866487,0.0125080085844297,0.0139592339192147,0.009757579412285056,0.009748692891761501,0.009505285925956675,0.009393880950452349,0.009156518786648776,7.883383,0.008266558006526092,0.008367189063102853,,
32,3.3099813,3.3099813,2.831337,2.6569633,2.4225173,0.0097885099735628,0.0098092960064004,0.0099637595011973,0.0127697693061338,0.0074081386275795524,0.0068962879284151235,0.006402483341503784,0.0068377301642958965,0.006082096141589055,3.3099813,,,,
33,0.9458285,0.9458285,0.78776646,0.7353637,0.6670952,0.0063581767350718,0.0063861802572236,0.0072599893034757,0.0080501258887221,0.006217449831504074,0.005981439059599844,0.005789733141450773,0.004621327725129243,0.005316392284129501,0.82674956,,,,
34,0.30912352,0.30912352,0.24671529,0.23272169,0.21458416,0.0036079438070878,0.0030797800934665,0.0032160728634067,0.0047230104971452,0.005785269144170657,0.0049712652831828685,0.0045831938614602705,0.0038206247709901484,0.002852272352327767,0.257363,0.0020284773256664668,0.0032193403936344733,,
35,121.18041,121.18041,111.67986,107.007835,100.36782,0.007306358604838,0.0075798849901886,0.0074381294445461,0.0075102952694669,0.008057283992393138,0.007406000036310811,0.007383111444416002,0.007371479222165966,0.007306358604838081,,,,,
36,50.96683,50.96683,46.97357,44.971058,42.06902,0.0101049454619415,0.0101327446138261,0.0105515336863982,0.0103197120687861,0.009011489648195814,0.008566264250468303,0.008991267081590426,0.00851723418221706,0.008270911539453918,50.96683,,,,
37,23.426535,23.426535,21.248037,20.202948,18.74327,0.0106748430649735,0.0098742999161604,0.009647434833799,0.0094760776968674,0.009675839719786916,0.009580945783325245,0.009482672093977906,0.009423832509544261,0.00947607769686748,18.44681,0.009501245562187344,0.009555503462780612,0.010480283999256379,0.011803735778937674
38,9.312407,9.312407,8.204585,7.740921,7.101048,0.0091504972995428,0.0082278098453979,0.010287368114792,0.0104485332751894,0.0073327974725856115,0.007444269479022714,0.00746694713199314,0.0071734105512911706,0.007386664586516156,7.952798,0.007431354281941971,0.0075543527461969795,,
39,3.6433825,3.6433825,3.14116,2.9520884,2.695764,0.0069733283913929,0.0087514738079484,0.0097465723950579,0.0132764056530318,0.008065311498211769,0.008002755799246752,0.008422258509519387,0.007451775703885111,0.0069733283913929744,,,,,
40,1.1515096,1.1515096,0.92886615,0.86677986,0.7857825,0.0051905282018788,0.0062829662026517,0.0053917862852735,0.00771081518998,0.007356248600056459,0.00616219946241181,0.0056857112472376015,0.005160461032803265,0.005190528201878819,0.9747082,,,,
41,0.39317724,0.39317724,0.29729268,0.277479,0.25254124,0.0068196129800657,0.0024986992794391,0.003912550136496,0.0050337803775527,0.004919889018252799,0.004372773596509637,0.003755594762453039,0.0031401671330236886,0.0022075896590600733,0.31268206,0.0020523749457528884,0.0057483076211487655,,
